Location,Cleaned Location,Latitude,Longitude,Error
"1427 N 33RD ST,MKE","1427 N 33RD ST,MKE",,,
"2122 W BROWN ST,MKE","2122 W BROWN ST,MKE",,,
"1825 S 10TH ST,MKE","1825 S 10TH ST,MKE",,,
"2334 W OKLAHOMA AV,MKE","2334 W OKLAHOMA AV,MKE",,,
"3525 N 1ST ST,MKE","3525 N 1ST ST,MKE",,,
"2429 W FOND DU LAC AV,MKE","2429 W FOND DU LAC AV,MKE",,,
"816 S 36TH ST,MKE","816 S 36TH ST,MKE",,,
"4259 N 104TH ST,MKE","4259 N 104TH ST,MKE",,,
"1566 N FARWELL AV,MKE","1566 N FARWELL AV,MKE",,,
"1221 W ARTHUR AV,MKE","1221 W ARTHUR AV,MKE",,,
"1227 N 26TH ST,MKE","1227 N 26TH ST,MKE",,,
"1225 S 36TH ST,MKE","1225 S 36TH ST,MKE",,,
900 W LOCUST ST,900 W LOCUST ST,,,
"6425 W MANITOBA ST,MKE","6425 W MANITOBA ST,MKE",,,
"1600 W KEEFE AV,MKE","1600 W KEEFE AV,MKE",,,
"2133 S MUSKEGO AV,MKE","2133 S MUSKEGO AV,MKE",,,
"N 50TH ST / W TOWNSEND ST,MKE","N 50TH ST / W TOWNSEND ST,MKE",,,
1600 BLK 2ND-5TH ST,1600 BLK 2ND-5TH ST,,,
"2457 W CUSTER AV,MKE","2457 W CUSTER AV,MKE",,,
"4314 N 63RD ST,MKE","4314 N 63RD ST,MKE",,,
4213 W LOCUST ST,4213 W LOCUST ST,,,
"3720 W ROOSEVELT DR,MKE","3720 W ROOSEVELT DR,MKE",,,
"11622 W GOOD HOPE RD,MKE","11622 W GOOD HOPE RD,MKE",,,
"2124 W ROGERS ST,MKE","2124 W ROGERS ST,MKE",,,
"N BUFFUM ST / E CHAMBERS ST,MKE","N BUFFUM ST / E CHAMBERS ST,MKE",,,
"7915 W PALMETTO AV,MKE","7915 W PALMETTO AV,MKE",,,
"3430 N 35TH ST,MKE","3430 N 35TH ST,MKE",,,
"3540 N 19TH ST,MKE","3540 N 19TH ST,MKE",,,
"W ROGERS ST / S MUSKEGO AV,MKE","W ROGERS ST / S MUSKEGO AV,MKE",,,
"2563 N 60TH ST,MKE","2563 N 60TH ST,MKE",,,
"N 41ST ST / W GOOD HOPE RD,MKE","N 41ST ST / W GOOD HOPE RD,MKE",,,
"2001 W ATKINSON AV,MKE","2001 W ATKINSON AV,MKE",,,
"W CHAMBERS ST / N 28TH ST,MKE","W CHAMBERS ST / N 28TH ST,MKE",,,
"8626 W CONGRESS ST,MKE","8626 W CONGRESS ST,MKE",,,
"3456 N CRAMER ST,MKE","3456 N CRAMER ST,MKE",,,
"4421 N 68TH ST,MKE","4421 N 68TH ST,MKE",,,
"3800 N HOLTON ST,MKE","3800 N HOLTON ST,MKE",,,
"3074 N GORDON CR,MKE","3074 N GORDON CR,MKE",,,
"1336 S 7TH ST,MKE","1336 S 7TH ST,MKE",,,
"1113 S 36TH ST,MKE","1113 S 36TH ST,MKE",,,
"4666 N 46TH ST,MKE","4666 N 46TH ST,MKE",,,
"600-1600 W LINCOLN AV,MKE","600-1600 W LINCOLN AV,MKE",,,
"2300 W ROGERS ST,MKE","2300 W ROGERS ST,MKE",,,
"5760 N 94TH ST,MKE","5760 N 94TH ST,MKE",,,
"N HUMBOLDT AV / E KEWAUNEE ST,MKE","N HUMBOLDT AV / E KEWAUNEE ST,MKE",,,
"1026 E LYON ST,MKE","1026 E LYON ST,MKE",,,
2420 S LINCOLN MEM DR,2420 S LINCOLN MEM DR,,,
"2155 S KINNICKINNIC AV,MKE","2155 S KINNICKINNIC AV,MKE",,,
"4737 N 75TH ST,MKE","4737 N 75TH ST,MKE",,,
3900 N PALMER ST,3900 N PALMER ST,,,
"2650 W FOND DU LAC AV,MKE","2650 W FOND DU LAC AV,MKE",,,
2600 W CENTER ST,2600 W CENTER ST,,,
"2556 N 21ST ST,MKE","2556 N 21ST ST,MKE",,,
"1400 W COLLEGE AV,MKE","1400 W COLLEGE AV,MKE",,,
4000 N HUMBOLDT BL,4000 N HUMBOLDT BL,,,
"679 S 76TH ST,MKE","679 S 76TH ST,MKE",,,
"6310 W HAMPTON AV,MKE","6310 W HAMPTON AV,MKE",,,
"2479 N 46TH ST,MKE","2479 N 46TH ST,MKE",,,
"300-400 W MITCHELL ST,MKE","300-400 W MITCHELL ST,MKE",,,
"2710 W TOWNSEND ST,MKE","2710 W TOWNSEND ST,MKE",,,
"2504 W GLENDALE AV,MKE","2504 W GLENDALE AV,MKE",,,
"8717 W PALMETTO AV,MKE","8717 W PALMETTO AV,MKE",,,
2100 N 92ND ST,2100 N 92ND ST,,,
"3137 N CRAMER ST,MKE","3137 N CRAMER ST,MKE",,,
"1434 N 38TH ST,MKE","1434 N 38TH ST,MKE",,,
"3337 N 6TH ST,MKE","3337 N 6TH ST,MKE",,,
"3604 W MEINECKE AV,MKE","3604 W MEINECKE AV,MKE",,,
"5048 S 27TH ST,MKE","5048 S 27TH ST,MKE",,,
"3869 N 52ND ST,MKE","3869 N 52ND ST,MKE",,,
"1000 S BARCLAY ST,MKE","1000 S BARCLAY ST,MKE",,,
"4221 N 62ND ST,MKE","4221 N 62ND ST,MKE",,,
"2230 W GRANT ST,MKE","2230 W GRANT ST,MKE",,,
"300 W GREENFIELD AV,MKE","300 W GREENFIELD AV,MKE",,,
"1931 N BARTLETT AV,MKE","1931 N BARTLETT AV,MKE",,,
"7405 W LISBON AV,MKE","7405 W LISBON AV,MKE",,,
"5183 N 35TH ST,MKE","5183 N 35TH ST,MKE",,,
"6101 W CONGRESS ST,MKE","6101 W CONGRESS ST,MKE",,,
"807 E BRADY ST,MKE","807 E BRADY ST,MKE",,,
"N 28TH ST / W WRIGHT ST,MKE","N 28TH ST / W WRIGHT ST,MKE",,,
"5750 N 91ST ST,MKE","5750 N 91ST ST,MKE",,,
"1600 N ASTOR ST,MKE","1600 N ASTOR ST,MKE",,,
4000 N 27,4000 N 27,,,
"2876 N 51ST ST,MKE","2876 N 51ST ST,MKE",,,
"3853 N VEL R PHILLIPS AV,MKE","3853 N VEL R PHILLIPS AV,MKE",,,
"11805 W HAMPTON AV,MKE","11805 W HAMPTON AV,MKE",,,
"3530 N 25TH ST,MKE","3530 N 25TH ST,MKE",,,
2620 W CAPITOL DR,2620 W CAPITOL DR,,,
"2741 N 53RD ST,MKE","2741 N 53RD ST,MKE",,,
4100 N 27 ST,4100 N 27 ST,,,
2600 W CAPITOL,2600 W CAPITOL,,,
"2968 N 8TH ST,MKE","2968 N 8TH ST,MKE",,,
"E LOCUST ST / N 1ST ST,MKE","E LOCUST ST / N 1ST ST,MKE",,,
"4508 W VILLARD AV,MKE","4508 W VILLARD AV,MKE",,,
"2868 N 83RD ST,MKE","2868 N 83RD ST,MKE",,,
"1820 E THOMAS AV,MKE","1820 E THOMAS AV,MKE",,,
"4961 S 13TH ST,MKE","4961 S 13TH ST,MKE",,,
"6421 W OHIO AV,MKE","6421 W OHIO AV,MKE",,,
"3049 N 29TH ST,MKE","3049 N 29TH ST,MKE",,,
"1967 S LAYTON BL,MKE","1967 S LAYTON BL,MKE",,,
"1754 N FRANKLIN PL,MKE","1754 N FRANKLIN PL,MKE",,,
"3218 W CLYBOURN ST,MKE","3218 W CLYBOURN ST,MKE",,,
"4000 W CLARKE ST,MKE","4000 W CLARKE ST,MKE",,,
"2503 N 37TH ST,MKE","2503 N 37TH ST,MKE",,,
"5045 N 25TH ST,MKE","5045 N 25TH ST,MKE",,,
"2066 S 12TH ST,MKE","2066 S 12TH ST,MKE",,,
4155 N TEUTONIA,4155 N TEUTONIA,,,
"1743 N CAMBRIDGE AV,MKE","1743 N CAMBRIDGE AV,MKE",,,
"2154 S 25TH ST,MKE","2154 S 25TH ST,MKE",,,
"2351 N 31ST ST,MKE","2351 N 31ST ST,MKE",,,
2965 N BOOTH ST,2965 N BOOTH ST,,,
"3132 S BURRELL ST,MKE","3132 S BURRELL ST,MKE",,,
2222 W CAPITOL DR,2222 W CAPITOL DR,,,
"3221 N 29TH ST,MKE","3221 N 29TH ST,MKE",,,
"2947 N 67TH ST,MKE","2947 N 67TH ST,MKE",,,
"2929 N 29TH ST,MKE","2929 N 29TH ST,MKE",,,
"1432 W CONCORDIA AV,MKE","1432 W CONCORDIA AV,MKE",,,
BARON PARK,BARON PARK,,,
"N 31ST ST / W BROWN ST,MKE","N 31ST ST / W BROWN ST,MKE",,,
"W MILL RD / N 40TH ST,MKE","W MILL RD / N 40TH ST,MKE",,,
"2226 N 35TH ST,MKE","2226 N 35TH ST,MKE",,,
"2823 N BUFFUM ST,MKE","2823 N BUFFUM ST,MKE",,,
"4792 N TEUTONIA AV,MKE","4792 N TEUTONIA AV,MKE",,,
"2401 S 5TH PL,MKE","2401 S 5TH PL,MKE",,,
"2424 W PIERCE ST,MKE","2424 W PIERCE ST,MKE",,,
"MAYFAIR MALL, WAUWATOSA","MAYFAIR MALL, WAUWATOSA",,,
"8566 W VILLARD AV,MKE","8566 W VILLARD AV,MKE",,,
"1801 S 11TH ST,MKE","1801 S 11TH ST,MKE",,,
"4524 N 40TH ST,MKE","4524 N 40TH ST,MKE",,,
"2000-3200 W CENTER ST,MKE","2000-3200 W CENTER ST,MKE",,,
"3443 N DOUSMAN ST,MKE","3443 N DOUSMAN ST,MKE",,,
"516 S 6TH ST,MKE","516 S 6TH ST,MKE",,,
"2900 W PIERCE ST,MKE","2900 W PIERCE ST,MKE",,,
"805 S 22ND ST,MKE","805 S 22ND ST,MKE",,,
"270 E HIGHLAND AV,MKE","270 E HIGHLAND AV,MKE",,,
"1931 W BURNHAM ST,MKE","1931 W BURNHAM ST,MKE",,,
"805 S 5TH ST,MKE","805 S 5TH ST,MKE",,,
"1693 N HUMBOLDT AV,MKE","1693 N HUMBOLDT AV,MKE",,,
"1827 N 13TH ST,MKE","1827 N 13TH ST,MKE",,,
"S 16TH ST / W DAKOTA ST,MKE","S 16TH ST / W DAKOTA ST,MKE",,,
"2219 N LAKE DR,MKE","2219 N LAKE DR,MKE",,,
"3228 N 30TH ST,MKE","3228 N 30TH ST,MKE",,,
"8620 W HOWARD AV,MKE","8620 W HOWARD AV,MKE",,,
"2110 W NATIONAL AV,MKE","2110 W NATIONAL AV,MKE",,,
"3848 S 20TH ST,MKE","3848 S 20TH ST,MKE",,,
"1350 E BURLEIGH ST,MKE","1350 E BURLEIGH ST,MKE",,,
"3375 N DOUSMAN ST,MKE","3375 N DOUSMAN ST,MKE",,,
"3766 N 5TH ST,MKE","3766 N 5TH ST,MKE",,,
"2233 W NATIONAL AV,MKE","2233 W NATIONAL AV,MKE",,,
"913 W HADLEY ST,MKE","913 W HADLEY ST,MKE",,,
"4313 W MONROVIA WA,MKE","4313 W MONROVIA WA,MKE",,,
"7148 N 43RD ST,MKE","7148 N 43RD ST,MKE",,,
"839 S 5TH ST,MKE","839 S 5TH ST,MKE",,,
"4120 W KIEHNAU AV,MKE","4120 W KIEHNAU AV,MKE",,,
"2400 N 21ST ST,MKE","2400 N 21ST ST,MKE",,,
"3351 N 50TH ST,MKE","3351 N 50TH ST,MKE",,,
"1923 S 5TH PL,MKE","1923 S 5TH PL,MKE",,,
"N 108TH ST / W JEFFREY LA,MKE","N 108TH ST / W JEFFREY LA,MKE",,,
"1138 N 33RD ST,MKE","1138 N 33RD ST,MKE",,,
"2914 W NATIONAL AV,MKE","2914 W NATIONAL AV,MKE",,,
"1748 S 17TH ST,MKE","1748 S 17TH ST,MKE",,,
"4685 N 19TH PL,MKE","4685 N 19TH PL,MKE",,,
"6600 W BLUE MOUND RD,MKE","6600 W BLUE MOUND RD,MKE",,,
"S 7TH ST / W WINDLAKE AV,MKE","S 7TH ST / W WINDLAKE AV,MKE",,,
"3136 W REICHERT PL,MKE","3136 W REICHERT PL,MKE",,,
"2335 S 5TH PL,MKE","2335 S 5TH PL,MKE",,,
"1212 S 23RD ST,MKE","1212 S 23RD ST,MKE",,,
"S 23RD ST / W MINERAL ST,MKE","S 23RD ST / W MINERAL ST,MKE",,,
"1652 N WARREN AV,MKE","1652 N WARREN AV,MKE",,,
"2522 N 37TH ST,MKE","2522 N 37TH ST,MKE",,,
"2525 W WISCONSIN AV,MKE","2525 W WISCONSIN AV,MKE",,,
"3158 W TOWNSEND ST,MKE","3158 W TOWNSEND ST,MKE",,,
"W ORCHARD ST / S 24TH ST,MKE","W ORCHARD ST / S 24TH ST,MKE",,,
"8814 W CARMEN AV,MKE","8814 W CARMEN AV,MKE",,,
3700 W PIERCE ST,3700 W PIERCE ST,,,
"2770 N PALMER ST,MKE","2770 N PALMER ST,MKE",,,
"S 26TH ST / W MINERAL ST,MKE","S 26TH ST / W MINERAL ST,MKE",,,
"N 21ST ST / W HOPKINS ST,MKE","N 21ST ST / W HOPKINS ST,MKE",,,
"1622 S 21ST ST,MKE","1622 S 21ST ST,MKE",,,
"602 S 1ST ST,MKE","602 S 1ST ST,MKE",,,
"3421 N BOOTH ST,MKE","3421 N BOOTH ST,MKE",,,
"3051 S 11TH ST,MKE","3051 S 11TH ST,MKE",,,
"3678 W KEEFE AV,MKE","3678 W KEEFE AV,MKE",,,
"3348 N 16TH ST,MKE","3348 N 16TH ST,MKE",,,
"W CAPITOL DR / N 73RD ST,MKE","W CAPITOL DR / N 73RD ST,MKE",,,
"2867 N 27TH ST,MKE","2867 N 27TH ST,MKE",,,
"4651 N 37TH ST,MKE","4651 N 37TH ST,MKE",,,
"W SCRANTON PL / W RIDGE CT,MKE","W SCRANTON PL / W RIDGE CT,MKE",,,
"2566 S 12TH ST,MKE","2566 S 12TH ST,MKE",,,
"3026 N 21ST ST,MKE","3026 N 21ST ST,MKE",,,
THIRD WARD,THIRD WARD,,,
"2600 W FOND DU LAC AV,MKE","2600 W FOND DU LAC AV,MKE",,,
"2645 N 47TH ST,MKE","2645 N 47TH ST,MKE",,,
"W GREENFIELD AV / S 2ND ST,MKE","W GREENFIELD AV / S 2ND ST,MKE",,,
"2331 N 47TH ST,MKE","2331 N 47TH ST,MKE",,,
"2729 N 27TH ST,MKE","2729 N 27TH ST,MKE",,,
"2660 N 49TH ST,MKE","2660 N 49TH ST,MKE",,,
"3242 N MARTIN L KING JR DR,MKE","3242 N MARTIN L KING JR DR,MKE",,,
103RD / MILL ROAD,103RD / MILL ROAD,,,
"2225 N 37TH ST,MKE","2225 N 37TH ST,MKE",,,
"320 N 67TH ST,MKE","320 N 67TH ST,MKE",,,
"820 S 25TH ST,MKE","820 S 25TH ST,MKE",,,
"646 S 29TH ST,MKE","646 S 29TH ST,MKE",,,
"1900 W FOND DU LAC AV,MKE","1900 W FOND DU LAC AV,MKE",,,
"8423 W KEEFE AV,MKE","8423 W KEEFE AV,MKE",,,
"N 71ST ST / W VILLARD AV,MKE","N 71ST ST / W VILLARD AV,MKE",,,
"2046 N 28TH ST,MKE","2046 N 28TH ST,MKE",,,
"1572 S 7TH ST,MKE","1572 S 7TH ST,MKE",,,
"400 W AUER AV,MKE","400 W AUER AV,MKE",,,
"1857 N HUMBOLDT AV,MKE","1857 N HUMBOLDT AV,MKE",,,
"3344 S PINE AV,MKE","3344 S PINE AV,MKE",,,
"6315 W BRADLEY RD,MKE","6315 W BRADLEY RD,MKE",,,
"3500 S 43RD ST,MKE","3500 S 43RD ST,MKE",,,
"2750 W ATKINSON AV,MKE","2750 W ATKINSON AV,MKE",,,
"2635 S 5TH ST,MKE","2635 S 5TH ST,MKE",,,
"2526 N 2ND ST,MKE","2526 N 2ND ST,MKE",,,
"3800 W CENTER ST,MKE","3800 W CENTER ST,MKE",,,
"2304 N GRANT BL,MKE","2304 N GRANT BL,MKE",,,
"1508 S 38TH ST,MKE","1508 S 38TH ST,MKE",,,
"S 21ST ST / W FOREST HOME AV,MKE","S 21ST ST / W FOREST HOME AV,MKE",,,
S 27TH AND W PIERCE,S 27TH AND W PIERCE,,,
"4803 W MEDFORD AV,MKE","4803 W MEDFORD AV,MKE",,,
"2068 W FOREST HOME AV,MKE","2068 W FOREST HOME AV,MKE",,,
"2900 W STATE ST,MKE","2900 W STATE ST,MKE",,,
"2648 N SHERMAN BL,MKE","2648 N SHERMAN BL,MKE",,,
2121 N 16TH ST,2121 N 16TH ST,,,
"3276 N BUFFUM ST,MKE","3276 N BUFFUM ST,MKE",,,
"S MINER ST / W LOOMIS RD,MKE","S MINER ST / W LOOMIS RD,MKE",,,
"2434 S 9TH ST,MKE","2434 S 9TH ST,MKE",,,
"9804 W CARMEN AV,MKE","9804 W CARMEN AV,MKE",,,
"2824 N 82ND ST,MKE","2824 N 82ND ST,MKE",,,
"3415 N 45TH ST,MKE","3415 N 45TH ST,MKE",,,
"3861 S KANSAS AV,MKE","3861 S KANSAS AV,MKE",,,
"3100-BLK N SHERMAN BL,MKE","3100-BLK N SHERMAN BL,MKE",,,
"2310 N TEUTONIA AV,MKE","2310 N TEUTONIA AV,MKE",,,
"7900 N 55TH ST,MKE","7900 N 55TH ST,MKE",,,
"3995 N 71ST ST,MKE","3995 N 71ST ST,MKE",,,
"N 6TH ST / W WRIGHT ST,MKE","N 6TH ST / W WRIGHT ST,MKE",,,
"4719 N 88TH CT,MKE","4719 N 88TH CT,MKE",,,
"2700 N 52ND ST,MKE","2700 N 52ND ST,MKE",,,
"3046 N 70TH ST,MKE","3046 N 70TH ST,MKE",,,
"8030 W APPLETON AV,MKE","8030 W APPLETON AV,MKE",,,
"400 W OKLAHOMA AV,MKE","400 W OKLAHOMA AV,MKE",,,
"1350 N 35TH ST,MKE","1350 N 35TH ST,MKE",,,
"2507 W GLENDALE AV,MKE","2507 W GLENDALE AV,MKE",,,
"2361 S 17TH ST,MKE","2361 S 17TH ST,MKE",,,
"1823 N 24TH ST,MKE","1823 N 24TH ST,MKE",,,
"5828 N 80TH ST,MKE","5828 N 80TH ST,MKE",,,
"3348 N 57TH ST,MKE","3348 N 57TH ST,MKE",,,
"3036 N 27TH ST,MKE","3036 N 27TH ST,MKE",,,
"313 W VIENNA AV,MKE","313 W VIENNA AV,MKE",,,
"2801 N PIERCE ST,MKE","2801 N PIERCE ST,MKE",,,
"N 58TH ST / W FOND DU LAC AV,MKE","N 58TH ST / W FOND DU LAC AV,MKE",,,
"2470 S 7TH ST,MKE","2470 S 7TH ST,MKE",,,
"620 W WISCONSIN AV,MKE","620 W WISCONSIN AV,MKE",,,
"N FRATNEY ST / E CLARKE ST,MKE","N FRATNEY ST / E CLARKE ST,MKE",,,
"5667 N 60TH ST,MKE","5667 N 60TH ST,MKE",,,
"1400 W WELLS ST,MKE","1400 W WELLS ST,MKE",,,
"7723 W LUSCHER AV,MKE","7723 W LUSCHER AV,MKE",,,
"2991 S 15TH ST,MKE","2991 S 15TH ST,MKE",,,
"3311 N SHERMAN BL,MKE","3311 N SHERMAN BL,MKE",,,
"2832 N 60TH ST,MKE","2832 N 60TH ST,MKE",,,
"2015 W ST PAUL AV,MKE","2015 W ST PAUL AV,MKE",,,
"3301 N 16TH ST,MKE","3301 N 16TH ST,MKE",,,
"1927 W MELVINA ST,MKE","1927 W MELVINA ST,MKE",,,
"3269 N SHEPARD AV,MKE","3269 N SHEPARD AV,MKE",,,
"1538 S 23RD ST,MKE","1538 S 23RD ST,MKE",,,
"3270 N SHERMAN BL,MKE","3270 N SHERMAN BL,MKE",,,
"4109 N 84TH ST,MKE","4109 N 84TH ST,MKE",,,
"4408 N 92ND ST,MKE","4408 N 92ND ST,MKE",,,
"3348 S NEW YORK AV,MKE","3348 S NEW YORK AV,MKE",,,
"3707 S 15TH PL,MKE","3707 S 15TH PL,MKE",,,
"8007 W MORGAN AV,MKE","8007 W MORGAN AV,MKE",,,
"2939 N SHEPARD AV,MKE","2939 N SHEPARD AV,MKE",,,
"1516 W ODELL ST,MKE","1516 W ODELL ST,MKE",,,
"2741 N 37TH ST,MKE","2741 N 37TH ST,MKE",,,
"2577 N HUMBOLDT BL,MKE","2577 N HUMBOLDT BL,MKE",,,
"8222 W GLENBROOK RD,MKE","8222 W GLENBROOK RD,MKE",,,
"2909 N MARIETTA AV,MKE","2909 N MARIETTA AV,MKE",,,
"3156 S 16TH ST,MKE","3156 S 16TH ST,MKE",,,
"2178 N 40TH ST,MKE","2178 N 40TH ST,MKE",,,
"3135 S QUINCY AV,MKE","3135 S QUINCY AV,MKE",,,
"5039 N GREEN BAY AV,MKE","5039 N GREEN BAY AV,MKE",,,
"7817 W VILLARD AV,MKE","7817 W VILLARD AV,MKE",,,
"1429 N 6TH ST,MKE","1429 N 6TH ST,MKE",,,
"826 N CASS ST,MKE","826 N CASS ST,MKE",,,
"2152 S 16TH ST,MKE","2152 S 16TH ST,MKE",,,
"5663 N 60TH ST,MKE","5663 N 60TH ST,MKE",,,
"3975 N 52ND ST,MKE","3975 N 52ND ST,MKE",,,
"1906 N 35TH ST,MKE","1906 N 35TH ST,MKE",,,
"4039 N 48TH ST,MKE","4039 N 48TH ST,MKE",,,
"1429 W MINERAL ST,MKE","1429 W MINERAL ST,MKE",,,
"10816 W DONNA DR,MKE","10816 W DONNA DR,MKE",,,
"4261 N 87TH ST,MKE","4261 N 87TH ST,MKE",,,
"E POTTER AV / S SUPERIOR ST,MKE","E POTTER AV / S SUPERIOR ST,MKE",,,
"4437 N 25TH ST,MKE","4437 N 25TH ST,MKE",,,
"2120 N 25TH ST,MKE","2120 N 25TH ST,MKE",,,
"2522 N 17TH ST,MKE","2522 N 17TH ST,MKE",,,
"729 W LAND PL,MKE","729 W LAND PL,MKE",,,
"N 22ND ST / W JUNEAU AV,MKE","N 22ND ST / W JUNEAU AV,MKE",,,
"4641 N 46TH ST,MKE","4641 N 46TH ST,MKE",,,
"2221 N 17TH ST,MKE","2221 N 17TH ST,MKE",,,
"2344 N TERRACE AV,MKE","2344 N TERRACE AV,MKE",,,
"109 E HADLEY ST,MKE","109 E HADLEY ST,MKE",,,
"2943 N 24TH ST,MKE","2943 N 24TH ST,MKE",,,
"2570 N 15TH ST,MKE","2570 N 15TH ST,MKE",,,
"3245 N HACKETT AV,MKE","3245 N HACKETT AV,MKE",,,
"3278 N HACKETT AV,MKE","3278 N HACKETT AV,MKE",,,
"3139 S 12TH ST,MKE","3139 S 12TH ST,MKE",,,
1225 N WATER ST,1225 N WATER ST,,,
"4033 N SHERMAN BL,MKE","4033 N SHERMAN BL,MKE",,,
"900 W WRIGHT ST,MKE","900 W WRIGHT ST,MKE",,,
"3650 W CENTER ST,MKE","3650 W CENTER ST,MKE",,,
"5953 N 39TH ST,MKE","5953 N 39TH ST,MKE",,,
"3489 N HACKETT AV,MKE","3489 N HACKETT AV,MKE",,,
"2941 S CLEMENT AV,MKE","2941 S CLEMENT AV,MKE",,,
"2608 E NEWPORT AV,MKE","2608 E NEWPORT AV,MKE",,,
"1205 W CENTER ST,MKE","1205 W CENTER ST,MKE",,,
"2300 W BROWN ST,MKE","2300 W BROWN ST,MKE",,,
"3359 N 5TH ST,MKE","3359 N 5TH ST,MKE",,,
"N 84TH ST / W GRANTOSA DR,MKE","N 84TH ST / W GRANTOSA DR,MKE",,,
"4230 W CONCORDIA AV,MKE","4230 W CONCORDIA AV,MKE",,,
"3328 N 40TH ST,MKE","3328 N 40TH ST,MKE",,,
"3901 N 52ND ST,MKE","3901 N 52ND ST,MKE",,,
"4900-BLK N 76TH ST,MKE","4900-BLK N 76TH ST,MKE",,,
"3500 W GARFIELD AV,MKE","3500 W GARFIELD AV,MKE",,,
"1813 E KENILWORTH PL,MKE","1813 E KENILWORTH PL,MKE",,,
"6212 N 102ND ST,MKE","6212 N 102ND ST,MKE",,,
35TH AND FLORIST AV,35TH AND FLORIST AV,,,
"4600 W BLUE MOUND RD,MKE","4600 W BLUE MOUND RD,MKE",,,
"8001 W HUSTIS CT,MKE","8001 W HUSTIS CT,MKE",,,
"4460 N 30TH ST,MKE","4460 N 30TH ST,MKE",,,
"3303 N 38TH ST,MKE","3303 N 38TH ST,MKE",,,
"3324 N 40TH ST,MKE","3324 N 40TH ST,MKE",,,
"W GOOD HOPE RD / N 43RD ST,BD","W GOOD HOPE RD / N 43RD ST,BD",,,
"N 89TH ST / W MARION ST,MKE","N 89TH ST / W MARION ST,MKE",,,
"200 E HIGHLAND AV,MKE","200 E HIGHLAND AV,MKE",,,
"2635 N BREMEN ST,MKE","2635 N BREMEN ST,MKE",,,
"4455 N HOUSTON AV,MKE","4455 N HOUSTON AV,MKE",,,
"S 15TH PL / W HARRISON AV,MKE","S 15TH PL / W HARRISON AV,MKE",,,
"2715 N 27TH ST,MKE","2715 N 27TH ST,MKE",,,
"3814 W OKLAHOMA AV,MKE","3814 W OKLAHOMA AV,MKE",,,
"3700 W LISBON AV,MKE","3700 W LISBON AV,MKE",,,
"4132 N 26TH ST,MKE","4132 N 26TH ST,MKE",,,
"5402 W LLOYD ST,MKE","5402 W LLOYD ST,MKE",,,
"3351 N 36TH ST,MKE","3351 N 36TH ST,MKE",,,
"3938 N 31ST ST,MKE","3938 N 31ST ST,MKE",,,
"1802 W CAPITOL DR,MKE","1802 W CAPITOL DR,MKE",,,
"923 S CESAR E CHAVEZ DR,MKE","923 S CESAR E CHAVEZ DR,MKE",,,
"5210 N SHERMAN BL,MKE","5210 N SHERMAN BL,MKE",,,
"1600-BLK N 29TH ST,MKE","1600-BLK N 29TH ST,MKE",,,
"3023 S CLEMENT AV,MKE","3023 S CLEMENT AV,MKE",,,
"3873 N TEUTONIA AV,MKE","3873 N TEUTONIA AV,MKE",,,
"2755 N 50TH ST,MKE","2755 N 50TH ST,MKE",,,
"4471 N 27TH ST,MKE","4471 N 27TH ST,MKE",,,
"4555 N 45TH ST,MKE","4555 N 45TH ST,MKE",,,
"5000 W CENTER ST,MKE","5000 W CENTER ST,MKE",,,
4400 W FOND DU LAC AV,4400 W FOND DU LAC AV,,,
"1100-BLK N OLD WORLD THIRD ST,MKE","1100-BLK N OLD WORLD THIRD ST,MKE",,,
"2227 W VIENNA AV,MKE","2227 W VIENNA AV,MKE",,,
"5604 W VLIET ST,MKE","5604 W VLIET ST,MKE",,,
"3349 N 36TH ST,MKE","3349 N 36TH ST,MKE",,,
"6414 N 87TH ST,MKE","6414 N 87TH ST,MKE",,,
"617 N 28TH ST,MKE","617 N 28TH ST,MKE",,,
"300 W EDGERTON AV,MKE","300 W EDGERTON AV,MKE",,,
"921 W MANITOBA ST,MKE","921 W MANITOBA ST,MKE",,,
"12350 W BRADLEY RD,MKE","12350 W BRADLEY RD,MKE",,,
"2600 W GREENFIELD AV,MKE","2600 W GREENFIELD AV,MKE",,,
"8715 W CENTER ST,MKE","8715 W CENTER ST,MKE",,,
"3270 S AUSTIN ST,MKE","3270 S AUSTIN ST,MKE",,,
"2339 S 9TH ST,MKE","2339 S 9TH ST,MKE",,,
"3535 N HUMBOLDT BL,MKE","3535 N HUMBOLDT BL,MKE",,,
"2239 S 19TH ST,MKE","2239 S 19TH ST,MKE",,,
"2130 W FOREST HOME AV,MKE","2130 W FOREST HOME AV,MKE",,,
"906 W ABERT PL,MKE","906 W ABERT PL,MKE",,,
"2531 N 37TH ST,MKE","2531 N 37TH ST,MKE",,,
"N 40TH ST / W THURSTON AV,MKE","N 40TH ST / W THURSTON AV,MKE",,,
"5052 N 84TH ST,MKE","5052 N 84TH ST,MKE",,,
HWY 145/ 10100 WEST,HWY 145/ 10100 WEST,,,
1108 W GREENFIELD AV,1108 W GREENFIELD AV,,,
"3872 N 8TH ST,MKE","3872 N 8TH ST,MKE",,,
"8011 W HUSTIS CT,MKE","8011 W HUSTIS CT,MKE",,,
900 W GREENFIELD AV,900 W GREENFIELD AV,,,
"1757 N 17TH ST,MKE","1757 N 17TH ST,MKE",,,
907 W GREENFIELD AV,907 W GREENFIELD AV,,,
