,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
1733,182582263-Assignment Completed,182582263,2018-09-15 20:05:35,"7330 N 76TH ST,MKE",4,BUSINESS CHECK,Assignment Completed,"7330 N 76TH ST,MILWAUKEE","{'lat': 43.15117, 'lng': -88.004529}",
1734,182582207-Assignment Completed,182582207,2018-09-15 19:47:24,"2852 S 15TH ST,MKE",6,SUBJ WITH GUN,Assignment Completed,"2852 S 15TH ST, MILWAUKEE, WI","{'lat': 42.992549, 'lng': -87.930941}",
1735,182582151-To be Filed,182582151,2018-09-15 19:15:28,"6929 W SILVER SPRING DR,MKE",4,ASSIGNMENT,To be Filed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1736,182582137-To be Filed,182582137,2018-09-15 19:10:56,"749 W STATE ST,MKE",1,REPORTS,To be Filed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1737,182582282-Advised,182582282,2018-09-15 20:14:19,"2736 N 6TH ST,MKE",5,SUSP PERS/AUTO,Advised,"2736 N 6TH ST, MILWAUKEE, WI","{'lat': 43.068431, 'lng': -87.917932}",
1738,182582284-Assignment Completed,182582284,2018-09-15 20:14:14,"5146 N 60TH ST,MKE",7,VIOL REST ORDER,Assignment Completed,"5146 N 60TH ST, MILWAUKEE, WI","{'lat': 43.111204, 'lng': -87.985727}",
1739,182582248-Unable to Locate Complainant,182582248,2018-09-15 20:14:07,"413 S 73RD ST,MKE",3,TRBL W/SUBJ,Unable to Locate Complainant,"413 S 73RD ST, MILWAUKEE, WI","{'lat': 43.028128, 'lng': -88.003845}",
1740,182582278-Unable to Locate Complainant,182582278,2018-09-15 20:13:44,"1328 S 8TH ST,MKE",2,INJ PERSON/SICK,Unable to Locate Complainant,"1328 S 8TH ST, MILWAUKEE, WI","{'lat': 43.017364, 'lng': -87.920799}",
1741,182582274-Service in Progress,182582274,2018-09-15 20:10:42,"N 59TH ST / W CLARKE ST,MKE",3,LOOSE ANIMAL,Service in Progress,"N 59TH ST & W CLARKE ST, MILWAUKEE, WI","{'lat': 43.066175, 'lng': -87.986356}",
1742,182582266-Service in Progress,182582266,2018-09-15 20:10:29,"2413 N 44TH ST,MKE",3,ENTRY,Service in Progress,"2413 N 44TH ST, MILWAUKEE, WI","{'lat': 43.062785, 'lng': -87.969098}",
1743,182582246-Assignment Completed,182582246,2018-09-15 20:01:12,"3868 N 57TH ST,MKE",7,FOLLOW UP,Assignment Completed,"3868 N 57TH ST, MILWAUKEE, WI","{'lat': 43.087795, 'lng': -87.983976}",
1744,182582235-Unable to Locate Complainant,182582235,2018-09-15 20:01:02,"1669 S 3RD ST,MKE",2,BATTERY DV,Unable to Locate Complainant,"1669 S 3RD ST, MILWAUKEE, WI","{'lat': 43.013059, 'lng': -87.9143}",
1745,182582234-Advised,182582234,2018-09-15 20:19:34,"1613 S UNION ST,MKE",2,NOISE NUISANCE,Advised,"1613 S UNIST, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1746,182582299-Service in Progress,182582299,2018-09-15 20:19:26,"5408 N 73RD ST,MKE",4,BATTERY DV,Service in Progress,"5408 N 73RD ST, MILWAUKEE, WI","{'lat': 43.115284, 'lng': -88.001972}",
1747,182582292-Service in Progress,182582292,2018-09-15 20:19:22,"3110 W WELLS ST,MKE",3,TRBL W/SUBJ-DV,Service in Progress,"3110 W WELLS ST,MILWAUKEE","{'lat': 43.040437, 'lng': -87.953246}",
1748,182582287-Service in Progress,182582287,2018-09-15 20:19:07,"2955 N 22ND ST,MKE",5,ENTRY-DV,Service in Progress,"2955 N 22ND ST, MILWAUKEE, WI","{'lat': 43.072661, 'lng': -87.940166}",
1749,182582243-Unable to Locate Complainant,182582243,2018-09-15 20:17:31,"2812 N SHOLES AV,MKE",7,SUSP PERS/AUTO,Unable to Locate Complainant,"2812 N SHOLES AV, MILWAUKEE, WI","{'lat': 43.070181, 'lng': -87.993401}",
1750,182582291-Assignment Completed,182582291,2018-09-15 20:16:48,"1609 E NORTH AV,MKE",1,BUSINESS CHECK,Assignment Completed,"1609 E NORTH AV,MILWAUKEE","{'lat': 43.059862, 'lng': -87.890072}",
1751,182582256-Service in Progress,182582256,2018-09-15 20:16:34,"3740 W WALNUT ST,MKE",3,TRBL W/SUBJ,Service in Progress,"3740 W WALNUT ST, MILWAUKEE, WI","{'lat': 43.052562, 'lng': -87.961084}",
1752,182582156-Assignment Completed,182582156,2018-09-15 20:16:15,"3832 N 27TH ST,MKE",5,TRAFFIC HAZARD,Assignment Completed,"3832 N 27TH ST, MILWAUKEE, WI","{'lat': 43.086922, 'lng': -87.94662}",
1753,182582239-To be Filed,182582239,2018-09-15 20:00:02,"643 S 66TH ST,MKE",3,THEFT,To be Filed,"643 S 66TH ST, MILWAUKEE, WI","{'lat': 43.025034, 'lng': -87.995201}",
1754,182582307-Service in Progress,182582307,2018-09-15 20:23:27,"N 47TH ST / W HOPE AV,MKE",7,FIGHT,Service in Progress,"N 47TH ST & W HOPE AV, MILWAUKEE, WI","{'lat': 43.093475, 'lng': -87.972284}",
1755,182582182-Unable to Locate Complainant,182582182,2018-09-15 20:23:23,"N TEUTONIA AV / W CAPITOL DR,MKE",5,ACC PDO,Unable to Locate Complainant,"N TEUTONIA AVE & W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.088659, 'lng': -87.938323}",
1756,182582306-Service in Progress,182582306,2018-09-15 20:22:30,"2121 N 39TH ST,MKE",3,SHOTSPOTTER,Service in Progress,"2121 N 39TH ST, MILWAUKEE, WI","{'lat': 43.057955, 'lng': -87.96258}",
1757,182582303-Service in Progress,182582303,2018-09-15 20:22:05,"2453 N 14TH ST,MKE",3,SHOTSPOTTER,Service in Progress,"2453 N 14TH ST, MILWAUKEE, WI","{'lat': 43.063389, 'lng': -87.930332}",
1758,182582301-Unable to Locate Complainant,182582301,2018-09-15 20:21:45,"2557 N 15TH ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant,"2557 N 15TH ST, MILWAUKEE, WI","{'lat': 43.065309, 'lng': -87.931656}",
1759,182582304-Assignment Completed,182582304,2018-09-15 20:21:07,"2306 S KINNICKINNIC AV,MKE",6,BUSINESS CHECK,Assignment Completed,"2306 S KINNICKINNIC AV,MILWAUKEE","{'lat': 43.0027, 'lng': -87.903647}",
1760,182582329-Assignment Completed,182582329,2018-09-15 20:29:57,"9143 W APPLETON AV,MKE",4,BUSINESS CHECK,Assignment Completed,"9143 W APPLETAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1761,182582272-Service in Progress,182582272,2018-09-15 20:29:56,"3241 N 34TH ST,MKE",7,DEAD ON ENTRY,Service in Progress,"3241 N 34TH ST, MILWAUKEE, WI","{'lat': 43.077971, 'lng': -87.956338}",
1762,182582322-Service in Progress,182582322,2018-09-15 20:29:20,"4601 S 1ST ST,MKE",6,FIRE,Service in Progress,"4601 S 1ST ST, MILWAUKEE, WI","{'lat': 42.960373, 'lng': -87.911763}",
1763,182582297-Service in Progress,182582297,2018-09-15 20:28:17,"3306 N RICHARDS ST,MKE",5,PROPERTY DAMAGE,Service in Progress,"3306 N RICHARDS ST,MILWAUKEE","{'lat': 43.07863, 'lng': -87.907145}",
1764,182582313-Service in Progress,182582313,2018-09-15 20:28:06,"4860 N 68TH ST,MKE",7,SHOTS FIRED,Service in Progress,"4860 N 68TH ST, MILWAUKEE, WI","{'lat': 43.10648, 'lng': -87.996045}",
1765,182582295-Service in Progress,182582295,2018-09-15 20:27:21,"3831 S MINER ST,MKE",6,PROPERTY DAMAGE,Service in Progress,"3831 S MINER ST, MILWAUKEE, WI","{'lat': 42.975278, 'lng': -87.954619}",
1766,182582319-Assignment Completed,182582319,2018-09-15 20:27:12,"7171 N TEUTONIA AV,MKE",4,BUSINESS CHECK,Assignment Completed,"7171 N TEUTONIA AV, MILWAUKEE, WI","{'lat': 43.147801, 'lng': -87.956971}",
1767,182582316-Service in Progress,182582316,2018-09-15 20:26:17,"6929 W SILVER SPRING DR,MKE",4,PRISONER TRANS,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1768,182582298-Service in Progress,182582298,2018-09-15 20:25:58,"6408 N 73RD ST,MKE",4,BATTERY DV,Service in Progress,"6408 N 73RD ST, MILWAUKEE, WI","{'lat': 43.134417, 'lng': -88.001885}",
1769,182582293-Unable to Locate Complainant,182582293,2018-09-15 20:25:52,"S 18TH ST / W SCOTT ST,MKE",2,TRAFFIC HAZARD,Unable to Locate Complainant,"S 18TH ST & W SCOTT ST, MILWAUKEE, WI","{'lat': 43.019099, 'lng': -87.935543}",
1770,182582315-Assignment Completed,182582315,2018-09-15 20:25:49,"N 7TH ST / W LOCUST ST,MKE",5,TRAFFIC HAZARD,Assignment Completed,"N 7TH ST & W LOCUST ST, MILWAUKEE, WI","{'lat': 43.071174, 'lng': -87.919794}",
1771,182582314-Advised,182582314,2018-09-15 20:25:26,"101 W KILBOURN AV,MKE",1,TRAFFIC STOP,Advised,"101 W KILBOURN AV, MILWAUKEE, WI","{'lat': 43.041757, 'lng': -87.912922}",
1772,182582312-Service in Progress,182582312,2018-09-15 20:25:10,"9200 W WISCONSIN AV,MKE",3,ASSIGNMENT,Service in Progress,"9200 W WISCONSIN AV,MILWAUKEE","{'lat': 43.038664, 'lng': -88.026389}",
1773,182582097-Advised,182582097,2018-09-15 20:08:34,"1717 S 29TH ST,MKE",2,NOISE NUISANCE,Advised,"1717 S 29TH ST, MILWAUKEE, WI","{'lat': 43.012017, 'lng': -87.950653}",
1774,182582333-Unable to Locate Complainant,182582333,2018-09-15 20:33:35,"2117 W CENTER ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant,"2117 W CENTER ST, MILWAUKEE, WI","{'lat': 43.067664, 'lng': -87.938883}",
1775,182582276-Unable to Locate Complainant,182582276,2018-09-15 20:33:30,"2612 W MORGAN AV,MKE",6,TRBL W/SUBJ,Unable to Locate Complainant,"2612 W MORGAN AV, MILWAUKEE, WI","{'lat': 42.981648, 'lng': -87.947269}",
1776,182582231-Service in Progress,182582231,2018-09-15 20:32:44,"812 S LAYTON BL,MKE",2,THEFT,Service in Progress,"812 S LAYTBL,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1777,182582332-Service in Progress,182582332,2018-09-15 20:32:33,"8200 W BROWN DEER RD,MKE",4,INVESTIGATION,Service in Progress,"8200 W BROWN DEER RD,MILWAUKEE","{'lat': 43.178387, 'lng': -88.012228}",
1778,182582328-Unable to Locate Complainant,182582328,2018-09-15 20:31:27,"6600 W VILLARD AV,MKE",4,SHOTS FIRED,Unable to Locate Complainant,"6600 W VILLARD AV, MILWAUKEE, WI","{'lat': 43.111977, 'lng': -87.993606}",
1779,182582292-Advised/Referral,182582292,2018-09-15 20:19:22,"3110 W WELLS ST,MKE",3,TRBL W/SUBJ-DV,Advised/Referral,"3110 W WELLS ST,MILWAUKEE","{'lat': 43.040437, 'lng': -87.953246}",
1780,182582343-Advised,182582343,2018-09-15 20:38:19,"1909 W HOPKINS ST,MKE",5,TRBL W/SUBJ,Advised,"1909 W HOPKINS ST, MILWAUKEE, WI","{'lat': 43.075276, 'lng': -87.93699}",
1781,182582327-Advised,182582327,2018-09-15 20:37:23,"2356 N BREMEN ST,MKE",5,TRBL W/SUBJ,Advised,"2356 N BREMEN ST, MILWAUKEE, WI","{'lat': 43.061474, 'lng': -87.899979}",
1782,182582338-Assignment Completed,182582338,2018-09-15 20:35:54,"3006 S 27TH ST,MKE",6,ASSIGNMENT,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
1783,182582297-Advised,182582297,2018-09-15 20:28:17,"3306 N RICHARDS ST,MKE",5,PROPERTY DAMAGE,Advised,"3306 N RICHARDS ST,MILWAUKEE","{'lat': 43.07863, 'lng': -87.907145}",
1784,182582306-Unable to Locate Complainant,182582306,2018-09-15 20:22:30,"2121 N 39TH ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant,"2121 N 39TH ST, MILWAUKEE, WI","{'lat': 43.057955, 'lng': -87.96258}",
1785,182582287-Advised/Referral,182582287,2018-09-15 20:19:07,"2955 N 22ND ST,MKE",5,ENTRY-DV,Advised/Referral,"2955 N 22ND ST, MILWAUKEE, WI","{'lat': 43.072661, 'lng': -87.940166}",
1786,182582107-To be Filed,182582107,2018-09-15 20:07:30,"2700 W PIERCE ST,MKE",2,ACC PDO,To be Filed,"2700 W PIERCE ST, MILWAUKEE, WI","{'lat': 43.024019, 'lng': -87.947798}",
1787,182582362-Assignment Completed,182582362,2018-09-15 20:45:00,"2920 N 4TH ST,MKE",5,RETURN STATION,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1788,182582359-Service in Progress,182582359,2018-09-15 20:44:02,"S 5TH ST / W NATIONAL AV,MKE",2,PARK AND WALK,Service in Progress,"S 5TH ST & W NATIONAL AV,MILWAUKEE","{'lat': 43.023219, 'lng': -87.916829}",
1789,182582351-Unable to Locate Complainant,182582351,2018-09-15 20:43:24,"N 51ST BL / W ROOSEVELT DR,MKE",7,RECKLESS VEHICLE,Unable to Locate Complainant,"N 51ST BL & W ROOSEVELT DR, MILWAUKEE, WI","{'lat': 43.08144, 'lng': -87.977229}",
1790,182582355-Assignment Completed,182582355,2018-09-15 20:42:14,"605 S 1ST ST,MKE",2,BUSINESS CHECK,Assignment Completed,"605 S 1ST ST,MILWAUKEE","{'lat': 43.024908, 'lng': -87.911772}",
1791,182582237-Service in Progress,182582237,2018-09-15 20:42:11,"2738 N 55TH ST,MKE",7,FAMILY TROUBL-DV,Service in Progress,"2738 N 55TH ST,MILWAUKEE","{'lat': 43.068921, 'lng': -87.981716}",
1792,182582275-Advised,182582275,2018-09-15 20:40:50,"2224 N 7TH ST,MKE",5,FAMILY TROUBLE,Advised,"2224 N 7TH ST, MILWAUKEE, WI","{'lat': 43.059728, 'lng': -87.919473}",
1793,182582313-Unable to Locate Complainant,182582313,2018-09-15 20:28:06,"4860 N 68TH ST,MKE",7,SHOTS FIRED,Unable to Locate Complainant,"4860 N 68TH ST, MILWAUKEE, WI","{'lat': 43.10648, 'lng': -87.996045}",
1794,182582274-Unable to Locate Complainant,182582274,2018-09-15 20:10:42,"N 59TH ST / W CLARKE ST,MKE",3,LOOSE ANIMAL,Unable to Locate Complainant,"N 59TH ST & W CLARKE ST, MILWAUKEE, WI","{'lat': 43.066175, 'lng': -87.986356}",
1795,182582220-To be Filed,182582220,2018-09-15 19:54:39,"187 W HOWARD AV,MKE",6,ENTRY,To be Filed,"187 W HOWARD AV, MILWAUKEE, WI","{'lat': 42.973568, 'lng': -87.912794}",
1796,182582221-To be Filed,182582221,2018-09-15 19:49:39,"749 W STATE ST,MKE",1,INVESTIGATION,To be Filed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1797,182582342-Service in Progress,182582342,2018-09-15 20:49:26,"9036 N 75TH ST,MKE",4,WELFARE CITIZEN,Service in Progress,"9036 N 75TH ST, MILWAUKEE, WI","{'lat': 43.183613, 'lng': -88.000845}",
1798,182582361-Service in Progress,182582361,2018-09-15 20:47:43,"2342 N 18TH ST,MKE",3,BATTERY DV,Service in Progress,"2342 N 18TH ST, MILWAUKEE, WI","{'lat': 43.061442, 'lng': -87.934679}",
1799,182582384-Service in Progress,182582384,2018-09-15 20:54:06,811 N WATER ST,1,TRAFFIC STOP,Service in Progress,"811 N WATER ST, MILWAUKEE, WI","{'lat': 43.041041, 'lng': -87.909908}",
1800,182582366-Service in Progress,182582366,2018-09-15 20:54:02,"4801 W HAMPTON AV,MKE",7,BATTERY DV,Service in Progress,"4801 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1801,182582377-Assignment Completed,182582377,2018-09-15 20:52:15,"E POTTER AV / S KINNICKINNIC AV,MKE",6,TRBL W/SUBJ,Assignment Completed,"E POTTER AVE & S KINNICKINNIC AV,MILWAUKEE","{'lat': 42.997152, 'lng': -87.898913}",
1802,182582359-Assignment Completed,182582359,2018-09-15 20:44:02,"S 5TH ST / W NATIONAL AV,MKE",2,PARK AND WALK,Assignment Completed,"S 5TH ST & W NATIONAL AV,MILWAUKEE","{'lat': 43.023219, 'lng': -87.916829}",
1803,182582231-Open Investigation,182582231,2018-09-15 20:32:44,"812 S LAYTON BL,MKE",2,THEFT,Open Investigation,"812 S LAYTBL,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1804,182582396-Assignment Completed,182582396,2018-09-15 20:59:30,"1250 E BURLEIGH ST,MKE",5,BUSINESS CHECK,Assignment Completed,"1250 E BURLEIGH ST, MILWAUKEE, WI","{'lat': 43.075617, 'lng': -87.894834}",
1805,182582344-Advised,182582344,2018-09-15 20:58:43,"3824 N 36TH ST,MKE",7,FAMILY TROUBLE,Advised,"3824 N 36TH ST, MILWAUKEE, WI","{'lat': 43.086527, 'lng': -87.95798}",
1806,182582393-Assignment Completed,182582393,2018-09-15 20:57:28,"4638 N 32ND ST,MKE",5,FOLLOW UP,Assignment Completed,"4638 N 32ND ST, MILWAUKEE, WI","{'lat': 43.101716, 'lng': -87.952529}",
1807,182582392-Service in Progress,182582392,2018-09-15 20:57:22,"2401 W WISCONSIN AV,MKE",3,SPECIAL ASSIGN,Service in Progress,"2401 W WISCONSIN AV,MILWAUKEE","{'lat': 43.038061, 'lng': -87.943224}",
1808,182582372-Service in Progress,182582372,2018-09-15 20:57:03,"N 24TH PL / W NORTH AV,MKE",3,ACC PDO,Service in Progress,"N 24TH PL & W NORTH AV, MILWAUKEE, WI","{'lat': 43.060556, 'lng': -87.943798}",
1809,182582381-Service in Progress,182582381,2018-09-15 20:56:35,"S 30TH ST / W CLEVELAND AV,MKE",2,SUSP PERS/AUTO,Service in Progress,"S 30TH ST & W CLEVELAND AV, MILWAUKEE, WI","{'lat': 42.997675, 'lng': -87.951855}",
1810,182582389-Advised,182582389,2018-09-15 20:55:59,"233 E JUNEAU AV,MKE",1,TRAFFIC STOP,Advised,"233 E JUNEAU AV, MILWAUKEE, WI","{'lat': 43.04543, 'lng': -87.91031}",
1811,182582373-Service in Progress,182582373,2018-09-15 20:55:30,"2320 S 19TH ST,MKE",2,TRBL W/SUBJ-DV,Service in Progress,"2320 S 19TH ST, MILWAUKEE, WI","{'lat': 43.002478, 'lng': -87.936671}",
1812,182582237-Advised/Referral,182582237,2018-09-15 20:42:11,"2738 N 55TH ST,MKE",7,FAMILY TROUBL-DV,Advised/Referral,"2738 N 55TH ST,MILWAUKEE","{'lat': 43.068921, 'lng': -87.981716}",
1813,182582414-Service in Progress,182582414,2018-09-15 21:04:51,"135 N 76TH ST,MKE",3,SPECIAL ASSIGN,Service in Progress,"135 N 76TH ST, MILWAUKEE, WI","{'lat': 43.031859, 'lng': -88.008504}",
1814,182582411-Assignment Completed,182582411,2018-09-15 21:04:31,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1815,182582406-Assignment Completed,182582406,2018-09-15 21:03:04,"3626 W FOND DU LAC AV,MKE",7,PROPERTY PICKUP,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
1816,182582405-Assignment Completed,182582405,2018-09-15 21:02:53,"N 76TH ST / W FLORIST AV,MKE",4,FIRE,Assignment Completed,"N 76TH ST & W FLORIST AV, MILWAUKEE, WI","{'lat': 43.126867, 'lng': -88.005955}",
1817,182582402-Advised,182582402,2018-09-15 21:02:31,"3045 N CAMBRIDGE AV,MKE",1,TRAFFIC STOP,Advised,"3045 N CAMBRIDGE AV,MILWAUKEE","{'lat': 43.073676, 'lng': -87.891634}",
1818,182582399-Advised,182582399,2018-09-15 21:02:28,"8106 W HAMPTON AV,MKE",7,TRBL W/SUBJ-DV,Advised,"8106 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1819,182582285-Service in Progress,182582285,2018-09-15 21:01:35,"3945 N 22ND ST,MKE",5,TRBL W/SUBJ,Service in Progress,"3945 N 22ND ST, MILWAUKEE, WI","{'lat': 43.088899, 'lng': -87.939835}",
1820,182582384-Advised,182582384,2018-09-15 20:54:06,"811 N WATER ST,MKE",1,TRAFFIC STOP,Advised,"811 N WATER ST, MILWAUKEE, WI","{'lat': 43.041041, 'lng': -87.909908}",
1821,182582332-Assignment Completed,182582332,2018-09-15 20:32:33,"8200 W BROWN DEER RD,MKE",4,INVESTIGATION,Assignment Completed,"8200 W BROWN DEER RD,MILWAUKEE","{'lat': 43.178387, 'lng': -88.012228}",
1822,182582312-Assignment Completed,182582312,2018-09-15 20:25:10,"9200 W WISCONSIN AV,MKE",3,ASSIGNMENT,Assignment Completed,"9200 W WISCONSIN AV,MILWAUKEE","{'lat': 43.038664, 'lng': -88.026389}",
1823,182582266-Advised,182582266,2018-09-15 20:10:29,"2413 N 44TH ST,MKE",3,THEFT,Advised,"2413 N 44TH ST, MILWAUKEE, WI","{'lat': 43.062785, 'lng': -87.969098}",
1824,182582424-Service in Progress,182582424,2018-09-15 21:09:56,"N 27TH ST / W BURLEIGH ST,MKE",5,WELFARE CITIZEN,Service in Progress,"N 27TH ST & W BURLEIGH ST, MILWAUKEE, WI","{'lat': 43.073388, 'lng': -87.947316}",
1825,182582347-Advised,182582347,2018-09-15 21:08:04,"N 29TH ST / W BURLEIGH ST,MKE",5,TRBL W/SUBJ,Advised,"N 29TH ST & W BURLEIGH ST,MILWAUKEE","{'lat': 43.07338, 'lng': -87.949796}",
1826,182582408-Advised,182582408,2018-09-15 21:07:10,"1225 W SCOTT ST,MKE",2,FAMILY TROUBLE,Advised,"1225 W SCOTT ST, MILWAUKEE, WI","{'lat': 43.0188, 'lng': -87.92751}",
1827,182582423-Service in Progress,182582423,2018-09-15 21:06:36,"1721 W CANAL ST,MKE",3,SPECIAL ASSIGN,Service in Progress,"1721 W CANAL ST,MILWAUKEE","{'lat': 43.030391, 'lng': -87.934735}",
1828,182582374-Service in Progress,182582374,2018-09-15 21:05:56,"4720 W HAMPTON AV,MKE",7,WELFARE CITIZEN,Service in Progress,"4720 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1829,182582418-Service in Progress,182582418,2018-09-15 21:05:52,"3210 W WELLS ST,MKE",3,MEET MFD,Service in Progress,"3210 W WELLS ST,MILWAUKEE","{'lat': 43.040442, 'lng': -87.954443}",
1830,182582417-Advised,182582417,2018-09-15 21:05:04,"2483 W CAPITOL DR,MKE",5,TRAFFIC STOP,Advised,"2483 W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.089462, 'lng': -87.944313}",
1831,182582373-Advised,182582373,2018-09-15 20:55:30,"2320 S 19TH ST,MKE",2,TRBL W/SUBJ-DV,Advised,"2320 S 19TH ST, MILWAUKEE, WI","{'lat': 43.002478, 'lng': -87.936671}",
1832,182582342-Advised,182582342,2018-09-15 20:49:26,"9036 N 75TH ST,MKE",4,WELFARE CITIZEN,Advised,"9036 N 75TH ST, MILWAUKEE, WI","{'lat': 43.183613, 'lng': -88.000845}",
1833,182582387-Service in Progress,182582387,2018-09-15 21:12:20,"7927 N 53RD ST,MKE",4,CALL FOR POLICE,Service in Progress,"7927 N 53RD ST, MILWAUKEE, WI","{'lat': 43.162045, 'lng': -87.977059}",
1834,182582250-Unable to Locate Complainant,182582250,2018-09-15 21:11:34,"2830 N 44TH ST,MKE",7,TRBL W/SUBJ,Unable to Locate Complainant,"2830 N 44TH ST, MILWAUKEE, WI","{'lat': 43.070419, 'lng': -87.968336}",
1835,182582424-Unable to Locate Complainant,182582424,2018-09-15 21:09:56,"N 27TH ST / W BURLEIGH ST,MKE",5,WELFARE CITIZEN,Unable to Locate Complainant,"N 27TH ST & W BURLEIGH ST, MILWAUKEE, WI","{'lat': 43.073388, 'lng': -87.947316}",
1836,182582414-Assignment Completed,182582414,2018-09-15 21:04:51,"135 N 76TH ST,MKE",3,SPECIAL ASSIGN,Assignment Completed,"135 N 76TH ST, MILWAUKEE, WI","{'lat': 43.031859, 'lng': -88.008504}",
1837,182582303-To be Filed,182582303,2018-09-15 20:22:05,"2453 N 14TH ST,MKE",3,SHOTSPOTTER,To be Filed,"2453 N 14TH ST, MILWAUKEE, WI","{'lat': 43.063389, 'lng': -87.930332}",
1838,182582441-Service in Progress,182582441,2018-09-15 21:19:53,"3755 N 9TH ST,MKE",5,RECK USE OF W-DV,Service in Progress,"3755 N 9TH ST, MILWAUKEE, WI","{'lat': 43.085632, 'lng': -87.922508}",
1839,182582434-Service in Progress,182582434,2018-09-15 21:19:18,"750 N LINCOLN MEMORIAL DR,MKE",1,ACC PDO,Service in Progress,"750 N LINCOLN MEMORIAL DR, MILWAUKEE, WI","{'lat': 43.043905, 'lng': -87.892892}",
1840,182582443-Advised,182582443,2018-09-15 21:18:45,"N 5TH ST / W WISCONSIN AV,MKE",1,INVESTIGATION,Advised,"N 5TH ST & W WISCONSIN AV, MILWAUKEE, WI","{'lat': 43.037416, 'lng': -87.917461}",
1841,182582440-Advised/Referral,182582440,2018-09-15 21:17:15,"N 60TH ST / W SILVER SPRING DR,MKE",4,FIRE,Advised/Referral,"N 60TH ST & W SILVER SPRING DR,MILWAUKEE","{'lat': 43.119325, 'lng': -87.986127}",
1842,182582383-Service in Progress,182582383,2018-09-15 21:15:43,"4411 N 100TH ST,MKE",7,NOISE NUISANCE,Service in Progress,"4411 N 100TH ST, MILWAUKEE, WI","{'lat': 43.097126, 'lng': -88.037997}",
1843,182582433-Service in Progress,182582433,2018-09-15 21:15:36,"1427 W RING ST,MKE",5,FAMILY TROUBLE,Service in Progress,"1427 W RING ST, MILWAUKEE, WI","{'lat': 43.077772, 'lng': -87.929485}",
1844,182582436-Assignment Completed,182582436,2018-09-15 21:15:34,"1400 W GREENFIELD AV,MKE",2,TAVERN CHECK,Assignment Completed,"1400 W GREENFIELD AV, MILWAUKEE, WI","{'lat': 43.017236, 'lng': -87.929389}",
1845,182582423-Assignment Completed,182582423,2018-09-15 21:06:36,"1721 W CANAL ST,MKE",3,SPECIAL ASSIGN,Assignment Completed,"1721 W CANAL ST,MILWAUKEE","{'lat': 43.030391, 'lng': -87.934735}",
1846,182582374-Advised,182582374,2018-09-15 21:05:56,"4720 W HAMPTON AV,MKE",7,WELFARE CITIZEN,Advised,"4720 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1847,182582285-Advised,182582285,2018-09-15 21:01:35,"3945 N 22ND ST,MKE",5,TRBL W/SUBJ,Advised,"3945 N 22ND ST, MILWAUKEE, WI","{'lat': 43.088899, 'lng': -87.939835}",
1848,182582392-Assignment Completed,182582392,2018-09-15 20:57:22,"2401 W WISCONSIN AV,MKE",3,SPECIAL ASSIGN,Assignment Completed,"2401 W WISCONSIN AV,MILWAUKEE","{'lat': 43.038061, 'lng': -87.943224}",
1849,182582272-Assignment Completed,182582272,2018-09-15 20:29:56,"3241 N 34TH ST,MKE",7,DEAD ON ENTRY,Assignment Completed,"3241 N 34TH ST, MILWAUKEE, WI","{'lat': 43.077971, 'lng': -87.956338}",
1850,182582295-No Prosecution,182582295,2018-09-15 20:27:21,"3831 S MINER ST,MKE",6,PROPERTY DAMAGE,No Prosecution,"3831 S MINER ST, MILWAUKEE, WI","{'lat': 42.975278, 'lng': -87.954619}",
