,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
1968,182572537-Unable to Locate Complainant,182572537,2018-09-14 19:46:22,"914 N 27TH ST,MKE",3,BATTERY,Unable to Locate Complainant,"914 N 27TH ST,MILWAUKEE","{'lat': 43.041927, 'lng': -87.947308}",
1969,182572515-Assignment Completed,182572515,2018-09-14 19:40:12,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1970,182572490-Assignment Completed,182572490,2018-09-14 19:32:15,"1125 N CALLAHAN PL,MKE",3,SUSP PERS/AUTO,Assignment Completed,"1125 N CALLAHAN PL,MILWAUKEE","{'lat': 43.045091, 'lng': -87.932984}",
1971,182572380-To be Filed,182572380,2018-09-14 19:00:21,"3606 S HERMAN ST,MKE",6,ACC PDO,To be Filed,"3606 S HERMAN ST,MILWAUKEE","{'lat': 42.979084, 'lng': -87.895272}",
1972,182572567-Assignment Completed,182572567,2018-09-14 19:59:55,"600 E OGDEN AV,MKE",1,BUSINESS CHECK,Assignment Completed,"600 E OGDEN AV,MILWAUKEE","{'lat': 43.048458, 'lng': -87.904159}",
1973,182572540-Service in Progress,182572540,2018-09-14 19:59:26,"2424 E WEBSTER PL,MKE",1,THEFT VEHICLE,Service in Progress,"2424 E WEBSTER PL,MILWAUKEE","{'lat': 43.065202, 'lng': -87.879575}",
1974,182572565-Service in Progress,182572565,2018-09-14 19:59:13,"2333 N 49TH ST,MKE",3,PRISONER TRANS,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1975,182572563-Assignment Completed,182572563,2018-09-14 19:58:05,"5735 W HAMPTON AV,MKE",7,BUSINESS CHECK,Assignment Completed,"5735 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1976,182572355-Unable to Locate Complainant,182572355,2018-09-14 19:57:56,"8207 W BROWN DEER RD,MKE",4,TRBL W/SUBJ,Unable to Locate Complainant,"8207 W BROWN DEER RD,MILWAUKEE","{'lat': 43.176262, 'lng': -88.012322}",
1977,182572424-Service in Progress,182572424,2018-09-14 19:57:26,"2968 N 51ST ST,MKE",7,FAMILY TROUBLE,Service in Progress,"2968 N 51ST ST,MILWAUKEE","{'lat': 43.073077, 'lng': -87.976923}",
1978,182572498-Service in Progress,182572498,2018-09-14 19:56:25,"401 E CAPITOL DR,MKE",5,SHOPLIFTER,Service in Progress,"401 E CAPITOL DR,MILWAUKEE","{'lat': 43.08798, 'lng': -87.905979}",
1979,182572562-Service in Progress,182572562,2018-09-14 19:56:12,639 E SUMMERFEST PL,1,BUSINESS CHECK,Service in Progress,"639 E SUMMERFEST PL, MILWAUKEE","{'lat': 43.028358, 'lng': -87.90083}",
1980,182572557-Advised,182572557,2018-09-14 19:55:07,"3876 N 25TH ST,MKE",5,TRBL W/SUBJ-DV,Advised,"3876 N 25TH ST,MILWAUKEE","{'lat': 43.087768, 'lng': -87.944346}",
1981,182572547-Advised,182572547,2018-09-14 19:48:52,"3933 S 76TH ST,MKE",6,TRAFFIC STOP,Advised,"3933 S 76TH ST,MILWAUKEE","{'lat': 42.973009, 'lng': -88.008638}",
1982,182572484-Unable to Locate Complainant,182572484,2018-09-14 19:46:34,"3445 N 96TH ST,MKE",7,CALL FOR POLICE,Unable to Locate Complainant,"3445 N 96TH ST,MILWAUKEE","{'lat': 43.081478, 'lng': -88.032405}",
1983,182572210-To be Filed,182572210,2018-09-14 19:27:52,"7037 W MILL RD,MKE",4,ADDL INFO,To be Filed,"7037 W MILL RD,MILWAUKEE","{'lat': 43.133933, 'lng': -87.99918}",
1984,182572453-Assignment Completed,182572453,2018-09-14 19:21:50,"3000 W CANAL ST,MKE",3,POLICE ADMIN,Assignment Completed,"3000 W CANAL ST,MILWAUKEE","{'lat': 43.031311, 'lng': -87.951659}",
1985,182571937-Assignment Completed,182571937,2018-09-14 19:02:22,"2920 N 4TH ST,MKE",5,HOSPITAL TO MCMH,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1986,182572399-Assignment Completed,182572399,2018-09-14 19:00:04,"3626 W FOND DU LAC AV,MKE",7,INVESTIGATION,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
1987,182572574-Service in Progress,182572574,2018-09-14 20:04:49,"2238 W NATIONAL AV,MKE",2,SUSP PERS/AUTO,Service in Progress,"2238 W NATIONAL AV,MILWAUKEE","{'lat': 43.02271, 'lng': -87.941333}",
1988,182572581-Advised,182572581,2018-09-14 20:04:29,"3471 S 20TH ST,MKE",6,TRAFFIC STOP,Advised,"3471 S 20TH ST,MILWAUKEE","{'lat': 42.981668, 'lng': -87.938867}",
1989,182572579-Service in Progress,182572579,2018-09-14 20:04:07,"N BUFFUM ST / E BURLEIGH ST,MKE",5,INVESTIGATION,Service in Progress,"N BUFFUM ST & E BURLEIGH ST,MILWAUKEE","{'lat': 43.074751, 'lng': -87.906474}",
1990,182572576-Assignment Completed,182572576,2018-09-14 20:03:09,"2721 W OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed,"2721 W OKLAHOMA AV,MILWAUKEE","{'lat': 42.988412, 'lng': -87.948431}",
1991,182572570-Service in Progress,182572570,2018-09-14 20:01:14,"3006 S 27TH ST,MKE",6,ASSIGNMENT,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
1992,182572505-Unable to Locate Complainant,182572505,2018-09-14 20:00:52,"N 24TH ST / W FOND DU LAC AV,MKE",3,INJ PERSON/SICK,Unable to Locate Complainant,"N 24TH ST & W FOND DU LAC AV,MILWAUKEE","{'lat': 43.063468, 'lng': -87.942533}",
1993,182572169-Advised,182572169,2018-09-14 20:00:49,"3201 N 48TH ST,MKE",7,TRBL W/SUBJ,Advised,"3201 N 48TH ST,MILWAUKEE","{'lat': 43.077225, 'lng': -87.974023}",
1994,182572562-Assignment Completed,182572562,2018-09-14 19:56:12,"639 E SUMMERFEST PL,MKE",1,BUSINESS CHECK,Assignment Completed,"639 E SUMMERFEST PL,MILWAUKEE","{'lat': 43.028358, 'lng': -87.90083}",
1995,182572543-City Citation(s) Issued,182572543,2018-09-14 19:51:54,"2033 S 15TH ST,MKE",2,BATTERY,City Citation(s) Issued,"2033 S 15TH ST,MILWAUKEE","{'lat': 43.007527, 'lng': -87.931297}",
1996,182572367-Advised,182572367,2018-09-14 19:49:26,"5000 W CHAMBERS ST,MKE",7,INJ PERSON/SICK,Advised,"5000 W CHAMBERS ST,MILWAUKEE","{'lat': 43.074293, 'lng': -87.975935}",
1997,182572519-To be Filed,182572519,2018-09-14 19:43:45,"W BROWN DEER RD / N SWAN RD,MKE",4,FIRE,To be Filed,"W BROWN DEER RD & N SWAN RD,MILWAUKEE","{'lat': 43.177599, 'lng': -88.024343}",
1998,182572472-Advised,182572472,2018-09-14 19:31:19,"2109 W CLARKE ST,MKE",3,SUBJ WITH WEAPON,Advised,"2109 W CLARKE ST,MILWAUKEE","{'lat': 43.065731, 'lng': -87.939051}",
1999,182572432-Assignment Completed,182572432,2018-09-14 19:14:22,"3006 S 27TH ST,MKE",6,INVESTIGATION,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
2000,182572587-Service in Progress,182572587,2018-09-14 20:09:51,"4185 N 13TH ST,MKE",5,SHOTSPOTTER,Service in Progress,"4185 N 13TH ST,MILWAUKEE","{'lat': 43.093373, 'lng': -87.927225}",
2001,182572245-Unable to Locate Complainant,182572245,2018-09-14 20:09:45,"4700 N 54TH ST,MKE",7,TRBL W/SUBJ,Unable to Locate Complainant,"4700 N 54TH ST,MILWAUKEE","{'lat': 43.102953, 'lng': -87.980568}",
2002,182572580-Unable to Locate Complainant,182572580,2018-09-14 20:07:40,"902 S 25TH ST,MKE",2,CALL FOR POLICE,Unable to Locate Complainant,"902 S 25TH ST,MILWAUKEE","{'lat': 43.021672, 'lng': -87.944527}",
2003,182572532-Advised,182572532,2018-09-14 20:07:35,"4382 N 28TH ST,MKE",5,CHILD CUSTODY,Advised,"4382 N 28TH ST,MILWAUKEE","{'lat': 43.097019, 'lng': -87.947683}",
2004,182572578-Service in Progress,182572578,2018-09-14 20:06:10,"709 E CAPITOL DR,MKE",5,FIGHT,Service in Progress,"709 E CAPITOL DR,MILWAUKEE","{'lat': 43.08807, 'lng': -87.902098}",
2005,182572558-Service in Progress,182572558,2018-09-14 20:05:59,"4447 N 36TH ST,MKE",7,TRBL W/JUV,Service in Progress,"4447 N 36TH ST,MILWAUKEE","{'lat': 43.098126, 'lng': -87.958324}",
2006,182572579-Advised,182572579,2018-09-14 20:04:07,"N BUFFUM ST / E BURLEIGH ST,MKE",5,INVESTIGATION,Advised,"N BUFFUM ST & E BURLEIGH ST,MILWAUKEE","{'lat': 43.074751, 'lng': -87.906474}",
2007,182572467-To be Filed,182572467,2018-09-14 19:32:38,"3333 W MICHIGAN ST,MKE",3,FIRE,To be Filed,"3333 W MICHIGAN ST,MILWAUKEE","{'lat': 43.037309, 'lng': -87.956187}",
2008,182572434-Assignment Completed,182572434,2018-09-14 19:15:09,"3000 W CANAL ST,MKE",3,SPECIAL ASSIGN,Assignment Completed,"3000 W CANAL ST,MILWAUKEE","{'lat': 43.031311, 'lng': -87.951659}",
2009,182572601-Service in Progress,182572601,2018-09-14 20:14:16,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
2010,182572600-Service in Progress,182572600,2018-09-14 20:14:00,"N 84TH ST / W MENARD RD,MKE",4,FIRE,Service in Progress,"N 84TH ST & W MENARD RD,MILWAUKEE","{'lat': 43.099247, 'lng': -88.017197}",
2011,182572595-Assignment Completed,182572595,2018-09-14 20:12:26,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
2012,182572594-City Citation(s) Issued,182572594,2018-09-14 20:11:49,"N 20TH ST / W CAPITOL DR,MKE",5,TRAFFIC STOP,City Citation(s) Issued,"N 20TH ST & W CAPITOL DR,MILWAUKEE","{'lat': 43.087868, 'lng': -87.937092}",
2013,182572315-Service in Progress,182572315,2018-09-14 20:11:46,"4626 W HALE PL,MKE",7,NOISE NUISANCE,Service in Progress,"4626 W HALE PL,MILWAUKEE","{'lat': 43.078377, 'lng': -87.971709}",
2014,182572483-Advised,182572483,2018-09-14 20:10:11,"8237 W SILVER SPRING DR,MKE",4,SUSP PERS/AUTO,Advised,"8237 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118443, 'lng': -88.014502}",
2015,182572613-Service in Progress,182572613,2018-09-14 20:17:33,"N 5TH ST / W CENTER ST,MKE",5,INVESTIGATION,Service in Progress,"N 5TH ST & W CENTER ST,MILWAUKEE","{'lat': 43.067574, 'lng': -87.917011}",
2016,182572438-Advised,182572438,2018-09-14 20:17:28,"4924 N 49TH ST,MKE",7,TRBL W/SUBJ,Advised,"4924 N 49TH ST,MILWAUKEE","{'lat': 43.107019, 'lng': -87.97347}",
2017,182572612-Service in Progress,182572612,2018-09-14 20:17:14,"3111 N SHERMAN BL,MKE",7,FOLLOW UP,Service in Progress,"3111 N SHERMAN BL,MILWAUKEE","{'lat': 43.075467, 'lng': -87.967746}",
2018,182572606-Service in Progress,182572606,2018-09-14 20:16:44,"4067 N 19TH ST,MKE",5,SHOTSPOTTER,Service in Progress,"4067 N 19TH ST,MILWAUKEE","{'lat': 43.091066, 'lng': -87.934667}",
2019,182572611-Advised,182572611,2018-09-14 20:16:33,"3421 W WELLS ST,MKE",3,SUSP PERS/AUTO,Advised,"3421 W WELLS ST,MILWAUKEE","{'lat': 43.040148, 'lng': -87.956604}",
2020,182572603-Assignment Completed,182572603,2018-09-14 20:15:21,"5735 W HAMPTON AV,MKE",7,CITIZEN CONTACT,Assignment Completed,"5735 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2021,182572587-Unable to Locate Complainant,182572587,2018-09-14 20:09:51,"4185 N 13TH ST,MKE",5,SHOTSPOTTER,Unable to Locate Complainant,"4185 N 13TH ST,MILWAUKEE","{'lat': 43.093373, 'lng': -87.927225}",
2022,182572558-Advised,182572558,2018-09-14 20:05:59,"4447 N 36TH ST,MKE",7,TRBL W/JUV,Advised,"4447 N 36TH ST,MILWAUKEE","{'lat': 43.098126, 'lng': -87.958324}",
2023,182572539-Advised,182572539,2018-09-14 19:50:46,"1167 N 46TH ST,MKE",3,SUBJ WITH GUN,Advised,"1167 N 46TH ST,MILWAUKEE","{'lat': 43.045721, 'lng': -87.971634}",
2024,182572362-Open Investigation,182572362,2018-09-14 19:43:27,"4950 N 21ST ST,MKE",7,TRBL W/SUBJ-DV,Open Investigation,"4950 N 21ST ST,MILWAUKEE","{'lat': 43.107615, 'lng': -87.937636}",
2025,182572464-To be Filed,182572464,2018-09-14 19:24:43,"4715 W VLIET ST,MKE",3,REPORTS,To be Filed,"4715 W VLIET ST,MILWAUKEE","{'lat': 43.048316, 'lng': -87.973303}",
2026,182572556-Service in Progress,182572556,2018-09-14 20:24:51,"1208 S 15TH PL,MKE",2,ENTRY,Service in Progress,"1208 S 15TH PL,MILWAUKEE","{'lat': 43.018772, 'lng': -87.931551}",
2027,182572625-Service in Progress,182572625,2018-09-14 20:23:38,"S 24TH ST / W NATIONAL AV,MKE",2,ACC PDO,Service in Progress,"S 24TH ST & W NATIONAL AV,MILWAUKEE","{'lat': 43.022432, 'lng': -87.943627}",
2028,182572624-Assignment Completed,182572624,2018-09-14 20:23:28,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
2029,182572622-Advised,182572622,2018-09-14 20:21:40,"5530 W CENTER ST,MKE",7,TRAFFIC STOP,Advised,"5530 W CENTER ST,MILWAUKEE","{'lat': 43.068152, 'lng': -87.982466}",
2030,182572621-Assignment Completed,182572621,2018-09-14 20:21:29,"5100 W HAMPTON AV,MKE",7,PATROL,Assignment Completed,"5100 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2031,182571978-Unable to Locate Complainant,182571978,2018-09-14 20:21:01,"4644 N 75TH ST,MKE",7,SUBJ WANTED,Unable to Locate Complainant,"4644 N 75TH ST,MILWAUKEE","{'lat': 43.101854, 'lng': -88.005311}",
2032,182572612-Assignment Completed,182572612,2018-09-14 20:17:14,"3111 N SHERMAN BL,MKE",7,FOLLOW UP,Assignment Completed,"3111 N SHERMAN BL,MILWAUKEE","{'lat': 43.075467, 'lng': -87.967746}",
2033,182572578-Assignment Completed,182572578,2018-09-14 20:06:10,"709 E CAPITOL DR,MKE",5,FIGHT,Assignment Completed,"709 E CAPITOL DR,MILWAUKEE","{'lat': 43.08807, 'lng': -87.902098}",
2034,182572536-Assignment Completed,182572536,2018-09-14 19:45:34,"N 30TH ST / W ROOSEVELT DR,MKE",5,PATROL,Assignment Completed,"N 30TH ST & W ROOSEVELT DR,MILWAUKEE","{'lat': 43.095149, 'lng': -87.950513}",
2035,182572636-Advised/Referral,182572636,2018-09-14 20:29:47,"245 W LINCOLN AV,MKE",2,RETURN STATION,Advised/Referral,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
2036,182572629-Service in Progress,182572629,2018-09-14 20:26:19,"3842 S MARCY ST,MKE",6,WELFARE CITIZEN,Service in Progress,"3842 S MARCY ST,MILWAUKEE","{'lat': 42.974925, 'lng': -87.994601}",
2037,182572538-Assignment Completed,182572538,2018-09-14 20:26:06,"9051 N 85TH ST,MKE",4,FAMILY TROUBLE,Assignment Completed,"9051 N 85TH ST,MILWAUKEE","{'lat': 43.182012, 'lng': -88.015975}",
2038,182572609-Service in Progress,182572609,2018-09-14 20:25:22,"3000 N SHERMAN BL,MKE",7,MEET GOVT AGENCY,Service in Progress,"3000 N SHERMAN BL,MILWAUKEE","{'lat': 43.073355, 'lng': -87.965759}",
2039,182572649-To be Filed,182572649,2018-09-14 20:34:30,"N 34TH ST / W WISCONSIN AV,MKE",3,SUBJ STOP,To be Filed,"N 34TH ST & W WISCONSIN AV,MILWAUKEE","{'lat': 43.038756, 'lng': -87.95616}",
2040,182572648-Assignment Completed,182572648,2018-09-14 20:34:07,"3870 S HOWELL AV,MKE",6,BUSINESS CHECK,Assignment Completed,"3870 S HOWELL AV,MILWAUKEE","{'lat': 42.97402, 'lng': -87.908906}",
2041,182572646-Service in Progress,182572646,2018-09-14 20:34:03,"631 S 6TH ST,MKE",2,ACC PDO,Service in Progress,"631 S 6TH ST,MILWAUKEE","{'lat': 43.024504, 'lng': -87.918487}",
2042,182572560-Advised,182572560,2018-09-14 20:33:54,"4070 S 76TH ST,MKE",6,CHILD CUSTODY,Advised,"4070 S 76TH ST,MILWAUKEE","{'lat': 42.970205, 'lng': -88.007551}",
2043,182572510-Unable to Locate Complainant,182572510,2018-09-14 20:32:58,"2009 W FOND DU LAC AV,MKE",3,CALL FOR POLICE,Unable to Locate Complainant,"2009 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.059547, 'lng': -87.937798}",
2044,182572586-Service in Progress,182572586,2018-09-14 20:32:47,"7025 W MAIN ST,MKE",3,WELFARE CITIZEN,Service in Progress,"7025 W MAIN ST,MILWAUKEE",,"{'input': {'address_components': {'number': '7025', 'city': 'Milwaukee', 'state': 'ME', 'country': 'US'}, 'formatted_address': '7025, Milwaukee, ME'}, 'results': []}"
2045,182571979-Service in Progress,182571979,2018-09-14 20:32:10,"10330 W SILVER SPRING DR,MKE",4,THEFT,Service in Progress,"10330 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.121706, 'lng': -88.041473}",
2046,182572642-Service in Progress,182572642,2018-09-14 20:31:53,"N 6TH ST / W CANAL ST,MKE",3,ACC PDO,Service in Progress,"N 6TH ST & W CANAL ST,MILWAUKEE","{'lat': 43.016112, 'lng': -87.918558}",
2047,182572640-Assignment Completed,182572640,2018-09-14 20:30:57,"4715 W VLIET ST,MKE",3,VEHICLE MAINT,Assignment Completed,"4715 W VLIET ST,MILWAUKEE","{'lat': 43.048316, 'lng': -87.973303}",
2048,182572631-Service in Progress,182572631,2018-09-14 20:30:14,"8561 W BROWN DEER RD,MKE",4,FIRE,Service in Progress,"8561 W BROWN DEER RD,MILWAUKEE","{'lat': 43.17752, 'lng': -88.016419}",
2049,182572637-Assignment Completed,182572637,2018-09-14 20:30:14,"1610 W WALNUT ST,MKE",3,FOLLOW UP,Assignment Completed,"1610 W WALNUT ST,MILWAUKEE","{'lat': 43.052954, 'lng': -87.933077}",
2050,182572609-Assignment Completed,182572609,2018-09-14 20:25:22,"3000 N SHERMAN BL,MKE",7,MEET GOVT AGENCY,Assignment Completed,"3000 N SHERMAN BL,MILWAUKEE","{'lat': 43.073355, 'lng': -87.965759}",
2051,182572600-Assignment Completed,182572600,2018-09-14 20:14:00,"N 84TH ST / W MENARD RD,MKE",4,FIRE,Assignment Completed,"N 84TH ST & W MENARD RD,MILWAUKEE","{'lat': 43.099247, 'lng': -88.017197}",
2052,182572509-Advised,182572509,2018-09-14 19:38:31,"2420 S 6TH ST,MKE",2,BATTERY DV,Advised,"2420 S 6TH ST,MILWAUKEE","{'lat': 43.001188, 'lng': -87.918508}",
2053,182572511-Assignment Completed,182572511,2018-09-14 19:37:27,"5620 N 72ND ST,MKE",4,TRAFFIC HAZARD,Assignment Completed,"5620 N 72ND ST,MILWAUKEE","{'lat': 43.120144, 'lng': -88.00058}",
2054,182572633-Unable to Locate Complainant,182572633,2018-09-14 20:39:34,"N 76TH ST / W GOOD HOPE RD,MKE",4,RECKLESS VEHICLE,Unable to Locate Complainant,"N 76TH ST & W GOOD HOPE RD,MILWAUKEE","{'lat': 43.148724, 'lng': -88.005467}",
2055,182572662-Service in Progress,182572662,2018-09-14 20:38:53,"749 W STATE ST,MKE",1,OUT OF SERVICE,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
2056,182572583-Service in Progress,182572583,2018-09-14 20:38:43,"7040 W ACACIA ST,MKE",4,ACC UNKN INJ,Service in Progress,"7040 W ACACIA ST,MILWAUKEE","{'lat': 43.13962, 'lng': -87.999013}",
2057,182572638-Assignment Completed,182572638,2018-09-14 20:38:21,"1 S BREWERS WA,MKE",3,INJ PERSON/SICK,Assignment Completed,"1 S BREWERS WA,MILWAUKEE","{'lat': 43.028904, 'lng': -87.971908}",
2058,182572659-Assignment Completed,182572659,2018-09-14 20:38:20,"855 W LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed,"855 W LAYTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2059,182572655-Service in Progress,182572655,2018-09-14 20:37:32,"3131 N 37TH ST,MKE",7,SHOTS FIRED,Service in Progress,"3131 N 37TH ST,MILWAUKEE","{'lat': 43.075936, 'lng': -87.959935}",
2060,182572653-Service in Progress,182572653,2018-09-14 20:37:19,"3144 S HOWELL AV,MKE",6,SUSP PERS/AUTO,Service in Progress,"3144 S HOWELL AV,MILWAUKEE","{'lat': 42.987207, 'lng': -87.904291}",
2061,182572545-Advised,182572545,2018-09-14 20:36:43,"3637 N 22ND ST,MKE",5,TRBL W/SUBJ,Advised,"3637 N 22ND ST,MILWAUKEE","{'lat': 43.084357, 'lng': -87.939862}",
2062,182572654-Advised,182572654,2018-09-14 20:36:43,"N RICHARDS ST / E CONCORDIA AV,MKE",5,TRAFFIC STOP,Advised,"N RICHARDS ST & E CONCORDIA AV,MILWAUKEE","{'lat': 43.078423, 'lng': -87.90759}",
2063,182572652-To be Filed,182572652,2018-09-14 20:35:06,"1400 E BRADY ST,MKE",1,FOLLOW UP,To be Filed,"1400 E BRADY ST,MILWAUKEE","{'lat': 43.05327, 'lng': -87.893025}",
2064,182572601-To be Filed,182572601,2018-09-14 20:14:16,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
2065,182572513-Unable to Locate Complainant,182572513,2018-09-14 19:45:19,"118 N 16TH ST,MKE",3,BATTERY,Unable to Locate Complainant,"118 N 16TH ST,MILWAUKEE","{'lat': 43.031297, 'lng': -87.932833}",
2066,182572671-Assignment Completed,182572671,2018-09-14 20:43:50,"1024 N JACKSON ST,MKE",1,ENTRY,Assignment Completed,"1024 N JACKSST,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2067,182572664-Service in Progress,182572664,2018-09-14 20:43:45,"3618 W BURLEIGH ST,MKE",7,SHOTSPOTTER,Service in Progress,"3618 W BURLEIGH ST,MILWAUKEE","{'lat': 43.075438, 'lng': -87.959069}",
2068,182572665-Service in Progress,182572665,2018-09-14 20:43:25,"2922 S 14TH ST,MKE",6,TRBL W/SUBJ-DV,Service in Progress,"2922 S 14TH ST,MILWAUKEE","{'lat': 42.991328, 'lng': -87.929626}",
2069,182572656-Service in Progress,182572656,2018-09-14 20:43:10,"3142 N 37TH ST,MKE",7,SHOTSPOTTER,Service in Progress,"3142 N 37TH ST,MILWAUKEE","{'lat': 43.076143, 'lng': -87.95926}",
2070,182572661-Service in Progress,182572661,2018-09-14 20:43:03,"3618 W BURLEIGH ST,MKE",7,SHOTSPOTTER,Service in Progress,"3618 W BURLEIGH ST,MILWAUKEE","{'lat': 43.075438, 'lng': -87.959069}",
2071,182572534-Advised,182572534,2018-09-14 20:42:43,"6228 W KAUL AV,MKE",4,TRBL W/SUBJ,Advised,"6228 W KAUL AV,MILWAUKEE","{'lat': 43.128344, 'lng': -87.988997}",
2072,182572669-Advised,182572669,2018-09-14 20:42:39,"3776 S HOWELL AV,MKE",6,TRAFFIC STOP,Advised,"3776 S HOWELL AV,MILWAUKEE","{'lat': 42.975976, 'lng': -87.909363}",
2073,182572668-Service in Progress,182572668,2018-09-14 20:42:07,"1737 N WATER ST,MKE",1,PATROL,Service in Progress,"1737 N WATER ST,MILWAUKEE","{'lat': 43.05382, 'lng': -87.903472}",
2074,182572623-Service in Progress,182572623,2018-09-14 20:41:56,"2222 W CHERRY ST,MKE",3,ENTRY,Service in Progress,"2222 W CHERRY ST,MILWAUKEE","{'lat': 43.050261, 'lng': -87.940948}",
2075,182572628-Assignment Completed,182572628,2018-09-14 20:48:59,"N 6TH ST / W CANAL ST,MKE",3,ACC PDO,Assignment Completed,"N 6TH ST & W CANAL ST,MILWAUKEE","{'lat': 43.016112, 'lng': -87.918558}",
2076,182572585-Advised,182572585,2018-09-14 20:47:24,"608 W CENTER ST,MKE",5,WELFARE CITIZEN,Advised,"608 W CENTER ST,MILWAUKEE","{'lat': 43.067735, 'lng': -87.918504}",
2077,182572680-Service in Progress,182572680,2018-09-14 20:46:04,"1721 W CANAL ST,MKE",3,SPECIAL ASSIGN,Service in Progress,"1721 W CANAL ST,MILWAUKEE","{'lat': 43.030391, 'lng': -87.934735}",
2078,182572679-Assignment Completed,182572679,2018-09-14 20:46:00,"2920 N 4TH ST,MKE",5,RETURN STATION,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
2079,182572662-Assignment Completed,182572662,2018-09-14 20:38:53,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
2080,182572655-To be Filed,182572655,2018-09-14 20:37:32,"3131 N 37TH ST,MKE",7,SHOTS FIRED,To be Filed,"3131 N 37TH ST,MILWAUKEE","{'lat': 43.075936, 'lng': -87.959935}",
2081,182572629-Advised,182572629,2018-09-14 20:26:19,"3842 S MARCY ST,MKE",6,WELFARE CITIZEN,Advised,"3842 S MARCY ST,MILWAUKEE","{'lat': 42.974925, 'lng': -87.994601}",
2082,182572606-To be Filed,182572606,2018-09-14 20:16:44,"4067 N 19TH ST,MKE",5,SHOTSPOTTER,To be Filed,"4067 N 19TH ST,MILWAUKEE","{'lat': 43.091066, 'lng': -87.934667}",
2083,182572686-Assignment Completed,182572686,2018-09-14 20:54:07,"5734 N 80TH ST,MKE",4,INJ PERSON/SICK,Assignment Completed,"5734 N 80TH ST,MILWAUKEE","{'lat': 43.122223, 'lng': -88.010498}",
2084,182572691-No Prosecution,182572691,2018-09-14 20:54:02,"N 26TH ST / W VIENNA AV,MKE",5,SUBJ WITH WEAPON,No Prosecution,"N 26TH ST & W VIENNA AV,MILWAUKEE","{'lat': 43.086182, 'lng': -87.945826}",
2085,182572658-Service in Progress,182572658,2018-09-14 20:53:44,"3006 S 27TH ST,MKE",6,ASSIGNMENT,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
2086,182572695-Assignment Completed,182572695,2018-09-14 20:53:33,"1785 N WATER ST,MKE",1,BUSINESS CHECK,Assignment Completed,"1785 N WATER ST,MILWAUKEE","{'lat': 43.05458, 'lng': -87.902935}",
2087,182572670-Service in Progress,182572670,2018-09-14 20:53:10,"2919 W WISCONSIN AV,MKE",3,WELFARE CITIZEN,Service in Progress,"2919 W WISCONSIN AV,MILWAUKEE","{'lat': 43.038333, 'lng': -87.95089}",
2088,182572618-Service in Progress,182572618,2018-09-14 20:52:58,"N 16TH ST / W CAPITOL DR,MKE",5,FAMILY TROUBL-DV,Service in Progress,"N 16TH ST & W CAPITOL DR,MILWAUKEE","{'lat': 43.087157, 'lng': -87.930843}",
