,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
357,182620275-Assignment Completed,182620275,2018-09-19 03:53:42,"2800 N 27TH ST,MKE",5,BUSINESS CHECK,Assignment Completed,"2800 N 27TH ST, MILWAUKEE, WI","{'lat': 43.069976, 'lng': -87.94707}",
358,182620277-Assignment Completed,182620277,2018-09-19 03:57:05,"N 27TH ST / W CENTER ST,MKE",3,PARK AND WALK,Assignment Completed,"N 27TH ST & W CENTER ST,MILWAUKEE","{'lat': 43.067909, 'lng': -87.947389}",
359,182620283-Assignment Completed,182620283,2018-09-19 04:04:08,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
360,182620282-Advised,182620282,2018-09-19 04:04:00,"N 34TH ST / W CENTER ST,MKE",3,TRAFFIC STOP,Advised,"N 34TH ST & W CENTER ST, MILWAUKEE, WI","{'lat': 43.067904, 'lng': -87.956245}",
361,182620281-Assignment Completed,182620281,2018-09-19 04:03:25,"2620 W CENTER ST,MKE",5,BUSINESS CHECK,Assignment Completed,"2620 W CENTER ST,MILWAUKEE","{'lat': 43.068047, 'lng': -87.946402}",
362,182620278-Service in Progress,182620278,2018-09-19 04:02:29,"4715 W VLIET ST,MKE",3,THEFT,Service in Progress,"4715 W VLIET ST,MILWAUKEE","{'lat': 43.048316, 'lng': -87.973303}",
363,182620130-Service in Progress,182620130,2018-09-19 04:01:22,"1426 N 15TH ST,MKE",3,THEFT,Service in Progress,"1426 N 15TH ST, MILWAUKEE, WI","{'lat': 43.049298, 'lng': -87.93088}",
364,182620276-Assignment Completed,182620276,2018-09-19 03:53:54,"9000 N 75TH ST,MKE",4,PATROL,Assignment Completed,"9000 N 75TH ST,MILWAUKEE","{'lat': 43.183613, 'lng': -88.000845}",
365,182620235-To be Filed,182620235,2018-09-19 03:10:20,"109 E DAKOTA ST,MKE",6,STOLEN VEHICLE,To be Filed,"109 E DAKOTA ST, MILWAUKEE, WI","{'lat': 42.992397, 'lng': -87.910175}",
366,182620290-Service in Progress,182620290,2018-09-19 04:09:49,"N 23RD ST / W HADLEY ST,MKE",5,PARK AND WALK,Service in Progress,"N 23RD ST & W HADLEY ST,MILWAUKEE","{'lat': 43.069665, 'lng': -87.941192}",
367,182620288-Assignment Completed,182620288,2018-09-19 04:09:05,"1400 E BRADY ST,MKE",1,BUSINESS CHECK,Assignment Completed,"1400 E BRADY ST,MILWAUKEE","{'lat': 43.05327, 'lng': -87.893025}",
368,182620232-Service in Progress,182620232,2018-09-19 04:05:59,"5827 W CARMEN AV,MKE",4,SUBJ WANTED,Service in Progress,"5827 W CARMEN AV, MILWAUKEE, WI","{'lat': 43.122373, 'lng': -87.985541}",
369,182620286-Service in Progress,182620286,2018-09-19 04:12:35,"3112 N 38TH ST,MKE",7,TRBL W/SUBJ-DV,Service in Progress,"3112 N 38TH ST, MILWAUKEE, WI","{'lat': 43.07553, 'lng': -87.96055}",
370,182620285-Unable to Locate Complainant,182620285,2018-09-19 04:12:21,"W BRANTING LA / S 36TH ST,MKE",2,SUSP PERS/AUTO,Unable to Locate Complainant,"W BRANTING LA & S 36TH ST, MILWAUKEE, WI","{'lat': 42.944858, 'lng': -87.991517}",
371,182620300-Assignment Completed,182620300,2018-09-19 04:18:10,"273 E ERIE ST,MKE",1,BURG/AUD BUSINES,Assignment Completed,"273 E ERIE ST, MILWAUKEE, WI","{'lat': 43.030895, 'lng': -87.907838}",
372,182620284-Advised/Referral,182620284,2018-09-19 04:17:21,"5535 N HOPKINS ST,MKE",4,CALL FOR POLICE,Advised/Referral,"5535 N HOPKINS ST, MILWAUKEE, WI","{'lat': 43.118081, 'lng': -87.966509}",
373,182620302-Assignment Completed,182620302,2018-09-19 04:17:13,"232 W LOCUST ST,MKE",5,BUSINESS CHECK,Assignment Completed,"232 W LOCUST ST,MILWAUKEE","{'lat': 43.071516, 'lng': -87.913503}",
374,182620301-Assignment Completed,182620301,2018-09-19 04:16:58,"1609 E NORTH AV,MKE",1,BUSINESS CHECK,Assignment Completed,"1609 E NORTH AV,MILWAUKEE","{'lat': 43.059862, 'lng': -87.890072}",
375,182620294-Service in Progress,182620294,2018-09-19 04:16:02,"421 E CHAMBERS ST,MKE",5,BATTERY DV,Service in Progress,"421 E CHAMBERS ST, MILWAUKEE, WI","{'lat': 43.072726, 'lng': -87.90569}",
376,182620297-Assignment Completed,182620297,2018-09-19 04:15:25,"2600 W RUBY AV,MKE",5,INVESTIGATION,Assignment Completed,"2600 W RUBY AV, MILWAUKEE, WI","{'lat': 43.099112, 'lng': -87.9457}",
377,182620296-Advised,182620296,2018-09-19 04:15:08,"1400 E BRADY ST,MKE",1,TRAFFIC STOP,Advised,"1400 E BRADY ST,MILWAUKEE","{'lat': 43.05327, 'lng': -87.893025}",
378,182620278-Advised/Referral,182620278,2018-09-19 04:02:29,"4715 W VLIET ST,MKE",3,THEFT,Advised/Referral,"4715 W VLIET ST,MILWAUKEE","{'lat': 43.048316, 'lng': -87.973303}",
379,182620306-Unable to Locate Complainant,182620306,2018-09-19 04:22:54,"2900-BLK N WEIL ST,MKE",5,SUSP PERS/AUTO,Unable to Locate Complainant,"2900- N WEIL ST, MILWAUKEE, WI","{'lat': 43.07095, 'lng': -87.899112}",
380,182620305-Service in Progress,182620305,2018-09-19 04:20:28,"2920 N 4TH ST,MKE",5,REPORTS,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
381,182620304-Unable to Locate Complainant,182620304,2018-09-19 04:20:22,"7109 W SILVER SPRING DR,MKE",4,SUBJ WANTED,Unable to Locate Complainant,"7109 W SILVER SPRING DR, MILWAUKEE, WI","{'lat': 43.119098, 'lng': -87.999648}",
382,182620300-False Alarm,182620300,2018-09-19 04:18:10,"273 E ERIE ST,MKE",1,BURG/AUD BUSINES,False Alarm,"273 E ERIE ST, MILWAUKEE, WI","{'lat': 43.030895, 'lng': -87.907838}",
383,182620289-Service in Progress,182620289,2018-09-19 04:28:31,"9326 W SHERIDAN AV,MKE",4,STOLEN VEHICLE,Service in Progress,"9326 W SHERIDAN AV, MILWAUKEE, WI","{'lat': 43.118766, 'lng': -88.029198}",
384,182620309-Service in Progress,182620309,2018-09-19 04:27:50,"3010 N 21ST ST,MKE",5,DEAD ON ENTRY,Service in Progress,"3010 N 21ST ST, MILWAUKEE, WI","{'lat': 43.073545, 'lng': -87.938189}",
385,182620311-Assignment Completed,182620311,2018-09-19 04:25:55,"3869 S 84TH ST,MKE",6,BUSINESS CHECK,Assignment Completed,"3869 S 84TH ST,MILWAUKEE","{'lat': 42.974045, 'lng': -88.018181}",
386,182620310-Open Investigation,182620310,2018-09-19 04:25:43,W BURLEIGH ST / N 61ST ST,7,NON PURSUIT,Open Investigation,"W BURLEIGH ST & N 61ST ST, MILWAUKEE, WI","{'lat': 43.073512, 'lng': -87.988532}",
387,182620305-To be Filed,182620305,2018-09-19 04:20:28,"2920 N 4TH ST,MKE",5,REPORTS,To be Filed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
388,182620290-Assignment Completed,182620290,2018-09-19 04:09:49,"N 23RD ST / W HADLEY ST,MKE",5,PARK AND WALK,Assignment Completed,"N 23RD ST & W HADLEY ST,MILWAUKEE","{'lat': 43.069665, 'lng': -87.941192}",
389,182620278-To be Filed,182620278,2018-09-19 04:02:29,"4715 W VLIET ST,MKE",3,THEFT,To be Filed,"4715 W VLIET ST,MILWAUKEE","{'lat': 43.048316, 'lng': -87.973303}",
390,182620317-Assignment Completed,182620317,2018-09-19 04:33:46,"2100 W VINE ST,MKE",3,PARK AND WALK,Assignment Completed,"2100 W VINE ST, MILWAUKEE, WI","{'lat': 43.055091, 'lng': -87.93904}",
391,182620316-Assignment Completed,182620316,2018-09-19 04:31:59,"749 W STATE ST,MKE",1,CONVEY PROPERTY,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
392,182620314-Service in Progress,182620314,2018-09-19 04:30:56,"S 23RD ST / W LAYTON AV,MKE",6,WELFARE CITIZEN,Service in Progress,"S 23RD ST & W LAYTAV, MILWAUKEE, WI","{'lat': 42.95936, 'lng': -87.943641}",
393,182620294-Assignment Completed,182620294,2018-09-19 04:16:02,"421 E CHAMBERS ST,MKE",5,BATTERY DV,Assignment Completed,"421 E CHAMBERS ST, MILWAUKEE, WI","{'lat': 43.072726, 'lng': -87.90569}",
394,182620286-Advised/Referral,182620286,2018-09-19 04:12:35,"3112 N 38TH ST,MKE",7,TRBL W/SUBJ-DV,Advised/Referral,"3112 N 38TH ST, MILWAUKEE, WI","{'lat': 43.07553, 'lng': -87.96055}",
395,182620232-Unable to Locate Complainant,182620232,2018-09-19 04:05:59,"5827 W CARMEN AV,MKE",4,SUBJ WANTED,Unable to Locate Complainant,"5827 W CARMEN AV, MILWAUKEE, WI","{'lat': 43.122373, 'lng': -87.985541}",
396,182620320-Service in Progress,182620320,2018-09-19 04:40:00,"2635 N 61ST ST,MKE",3,PARK AND WALK,Service in Progress,"2635 N 61ST ST, MILWAUKEE, WI","{'lat': 43.066956, 'lng': -87.988863}",
397,182620319-Service in Progress,182620319,2018-09-19 04:38:43,"524 S LAYTON BL,MKE",2,BUSINESS CHECK,Service in Progress,"524 S LAYTBL,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
398,182620322-Service in Progress,182620322,2018-09-19 04:44:41,"2033 W BURLEIGH ST,MKE",5,BATTERY CUT-DV,Service in Progress,"2033 W BURLEIGH ST, MILWAUKEE, WI","{'lat': 43.074865, 'lng': -87.938346}",
399,182620323-Assignment Completed,182620323,2018-09-19 04:44:04,"3000 N DOWNER AV,MKE",1,PATROL,Assignment Completed,"3000 N DOWNER AV, MILWAUKEE, WI","{'lat': 43.072645, 'lng': -87.877962}",
400,182620321-Service in Progress,182620321,2018-09-19 04:43:38,"2920 N 4TH ST,MKE",5,INVESTIGATION,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
401,182620318-Service in Progress,182620318,2018-09-19 04:42:17,"8901 W CAPITOL DR,MKE",7,PROPERTY DAMAGE,Service in Progress,"8901 W CAPITOL DR,MILWAUKEE","{'lat': 43.088014, 'lng': -88.024006}",
402,182620294-Advised/Referral,182620294,2018-09-19 04:16:02,"421 E CHAMBERS ST,MKE",5,BATTERY DV,Advised/Referral,"421 E CHAMBERS ST, MILWAUKEE, WI","{'lat': 43.072726, 'lng': -87.90569}",
403,182620308-Unable to Locate Complainant,182620308,2018-09-19 04:48:18,"509 W WISCONSIN AV,MKE",1,TRBL W/SUBJ,Unable to Locate Complainant,"509 W WISCONSIN AV,MILWAUKEE","{'lat': 43.038101, 'lng': -87.918117}",
404,182620319-Assignment Completed,182620319,2018-09-19 04:38:43,"524 S LAYTON BL,MKE",2,BUSINESS CHECK,Assignment Completed,"524 S LAYTBL,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
405,182620320-Assignment Completed,182620320,2018-09-19 04:40:00,"2635 N 61ST ST,MKE",3,PARK AND WALK,Assignment Completed,"2635 N 61ST ST, MILWAUKEE, WI","{'lat': 43.066956, 'lng': -87.988863}",
406,182620331-Service in Progress,182620331,2018-09-19 04:58:02,"819 N 6TH ST,MKE",1,SEARCH WARRANT,Service in Progress,"819 N 6TH ST, MILWAUKEE, WI","{'lat': 43.040664, 'lng': -87.919557}",
407,182620329-Assignment Completed,182620329,2018-09-19 04:55:54,2600 W MC KINLEY,3,PARK AND WALK,Assignment Completed,"2600 W MC KINLEY, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
408,182620314-Advised,182620314,2018-09-19 04:30:56,"S 23RD ST / W LAYTON AV,MKE",6,WELFARE CITIZEN,Advised,"S 23RD ST & W LAYTAV, MILWAUKEE, WI","{'lat': 42.95936, 'lng': -87.943641}",
409,182620336-Service in Progress,182620336,2018-09-19 05:04:21,"1400 E BRADY ST,MKE",1,FIGHT,Service in Progress,"1400 E BRADY ST,MILWAUKEE","{'lat': 43.05327, 'lng': -87.893025}",
410,182620338-Service in Progress,182620338,2018-09-19 05:02:48,"2333 N 49TH ST,MKE",3,SPECIAL ASSIGN,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
411,182620337-Assignment Completed,182620337,2018-09-19 05:02:22,"2600 W JUNEAU AV,MKE",3,PARK AND WALK,Assignment Completed,"2600 W JUNEAU AV, MILWAUKEE, WI","{'lat': 43.045718, 'lng': -87.946291}",
412,182620326-Unable to Locate Complainant,182620326,2018-09-19 05:02:08,"2544 N 16TH ST,MKE",3,CALL FOR POLICE,Unable to Locate Complainant,"2544 N 16TH ST, MILWAUKEE, WI","{'lat': 43.065073, 'lng': -87.932189}",
413,182620332-Service in Progress,182620332,2018-09-19 05:00:01,MIDTOWN,7,REPORTS,Service in Progress,"MIDTOWN, MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
414,182620321-Assignment Completed,182620321,2018-09-19 04:43:38,"2920 N 4TH ST,MKE",5,INVESTIGATION,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
415,182620289-To be Filed,182620289,2018-09-19 04:28:31,"9326 W SHERIDAN AV,MKE",4,STOLEN VEHICLE,To be Filed,"9326 W SHERIDAN AV, MILWAUKEE, WI","{'lat': 43.118766, 'lng': -88.029198}",
416,182620341-Service in Progress,182620341,2018-09-19 05:08:13,"200 S EMMBER LA,MKE",3,RECK USE OF WEAP,Service in Progress,"200 S EMMBER LA, MILWAUKEE, WI","{'lat': 43.02926, 'lng': -87.931929}",
417,182620318-Unable to Locate Complainant,182620318,2018-09-19 04:42:17,"8901 W CAPITOL DR,MKE",7,PROPERTY DAMAGE,Unable to Locate Complainant,"8901 W CAPITOL DR,MILWAUKEE","{'lat': 43.088014, 'lng': -88.024006}",
418,182620338-Assignment Completed,182620338,2018-09-19 05:02:48,"2333 N 49TH ST,MKE",3,SPECIAL ASSIGN,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
419,182620353-Advised,182620353,2018-09-19 05:23:45,"W APPLETON AV / W CONGRESS ST,MKE",7,TRAFFIC STOP,Advised,"W APPLETAV & W CONGRESS ST, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
420,182620348-Service in Progress,182620348,2018-09-19 05:22:04,"5000 W CHAMBERS ST,MKE",7,ASSIGNMENT,Service in Progress,"5000 W CHAMBERS ST,MILWAUKEE","{'lat': 43.074293, 'lng': -87.975935}",
421,182620351-Service in Progress,182620351,2018-09-19 05:22:04,"3006 S 27TH ST,MKE",6,RETURN STATION,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
422,182620332-To be Filed,182620332,2018-09-19 05:00:01,MIDTOWN,7,REPORTS,To be Filed,"MIDTOWN, MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
423,182620322-Assignment Completed,182620322,2018-09-19 04:44:41,"2033 W BURLEIGH ST,MKE",5,BATTERY CUT-DV,Assignment Completed,"2033 W BURLEIGH ST, MILWAUKEE, WI","{'lat': 43.074865, 'lng': -87.938346}",
424,182620356-Assignment Completed,182620356,2018-09-19 05:29:42,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
425,182620355-Service in Progress,182620355,2018-09-19 05:29:30,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
426,182620360-To be Filed,182620360,2018-09-19 05:34:13,"3500 N SHERMAN BL,MKE",7,TRAFFIC STOP,To be Filed,"3500 N SHERMAN BL, MILWAUKEE, WI","{'lat': 43.08291, 'lng': -87.966574}",
427,182620357-Service in Progress,182620357,2018-09-19 05:31:19,"2920 N 4TH ST,MKE",5,ASSIGNMENT,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
428,182620351-Assignment Completed,182620351,2018-09-19 05:22:04,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
429,182620336-Unable to Locate Complainant,182620336,2018-09-19 05:04:21,"1400 E BRADY ST,MKE",1,FIGHT,Unable to Locate Complainant,"1400 E BRADY ST,MILWAUKEE","{'lat': 43.05327, 'lng': -87.893025}",
430,182620269-Open Investigation,182620269,2018-09-19 05:36:52,"4012 W GOOD HOPE RD,MKE",4,PROPERTY DAMAGE,Open Investigation,"4012 W GOOD HOPE RD, MILWAUKEE, WI","{'lat': 43.149286, 'lng': -87.962}",
431,182620361-Service in Progress,182620361,2018-09-19 05:36:46,"1328 N 58TH ST,MKE",3,THEFT,Service in Progress,"1328 N 58TH ST, MILWAUKEE, WI","{'lat': 43.048183, 'lng': -87.984881}",
432,182620362-Service in Progress,182620362,2018-09-19 05:36:25,"S 47TH ST / W CLEVELAND AV,MKE",6,PATROL,Service in Progress,"S 47TH ST & W CLEVELAND AV, MILWAUKEE, WI","{'lat': 42.995649, 'lng': -87.972746}",
433,182620341-Advised/Referral,182620341,2018-09-19 05:08:13,"200 S EMMBER LA,MKE",3,TRBL W/SUBJ,Advised/Referral,"200 S EMMBER LA, MILWAUKEE, WI","{'lat': 43.02926, 'lng': -87.931929}",
434,182620365-Service in Progress,182620365,2018-09-19 05:45:16,"801 W MICHIGAN ST,MKE",1,SEARCH WARRANT,Service in Progress,"801 W MICHIGAN ST, MILWAUKEE, WI","{'lat': 43.037024, 'lng': -87.922812}",
435,182620368-Service in Progress,182620368,2018-09-19 05:54:22,"2521 N 51ST ST,MKE",3,SEARCH WARRANT,Service in Progress,"2521 N 51ST ST, MILWAUKEE, WI","{'lat': 43.064818, 'lng': -87.977777}",
436,182620367-Assignment Completed,182620367,2018-09-19 05:53:24,"2128 W LLOYD ST,MKE",3,VACANT HOUSE CHK,Assignment Completed,"2128 W LLOYD ST, MILWAUKEE, WI","{'lat': 43.05799, 'lng': -87.939743}",
437,182620370-Advised/Referral,182620370,2018-09-19 05:58:57,"6329 N 84TH ST,MKE",4,SHOTS FIRED,Advised/Referral,"6329 N 84TH ST, MILWAUKEE, WI","{'lat': 43.132582, 'lng': -88.016134}",
438,182620372-Assignment Completed,182620372,2018-09-19 05:55:40,"4115 N 56TH ST,MKE",7,RETURN STATION,Assignment Completed,"4115 N 56TH ST,MILWAUKEE","{'lat': 43.091323, 'lng': -87.984621}",
439,182620375-Service in Progress,182620375,2018-09-19 06:01:04,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
440,182620347-Advised/Referral,182620347,2018-09-19 06:00:40,"1646 N PROSPECT AV,MKE",1,ENTRY AUTOS,Advised/Referral,"1646 N PROSPECT AV, MILWAUKEE, WI","{'lat': 43.051248, 'lng': -87.89135}",
441,182620380-Service in Progress,182620380,2018-09-19 06:06:37,"6620 W OKLAHOMA AV,MKE",6,TRAFFIC STOP,Service in Progress,"6620 W OKLAHOMA AV, MILWAUKEE, WI","{'lat': 42.988513, 'lng': -87.995695}",
442,182620377-Service in Progress,182620377,2018-09-19 06:06:31,"2404 W ROGERS ST,MKE",2,BATTERY CUT-DV,Service in Progress,"2404 W ROGERS ST, MILWAUKEE, WI","{'lat': 43.008885, 'lng': -87.944113}",
443,182620378-Advised,182620378,2018-09-19 06:06:10,"1250 W NORTH AV,MKE",3,TRAFFIC STOP,Advised,"1250 W NORTH AV, MILWAUKEE, WI","{'lat': 43.060537, 'lng': -87.927235}",
444,182620380-City Citation(s) Issued,182620380,2018-09-19 06:06:37,"6620 W OKLAHOMA AV,MKE",6,TRAFFIC STOP,City Citation(s) Issued,"6620 W OKLAHOMA AV, MILWAUKEE, WI","{'lat': 42.988513, 'lng': -87.995695}",
445,182620362-Assignment Completed,182620362,2018-09-19 05:36:25,"S 47TH ST / W CLEVELAND AV,MKE",6,PATROL,Assignment Completed,"S 47TH ST & W CLEVELAND AV, MILWAUKEE, WI","{'lat': 42.995649, 'lng': -87.972746}",
446,182620392-Service in Progress,182620392,2018-09-19 06:19:37,20TH-30TH /CENTER-BURLEIGH,5,PARK AND WALK,Service in Progress,"20TH-30TH &CENTER-BURLEIGH, MILWAUKEE, WI","{'lat': 42.973867, 'lng': -87.94}",
447,182620391-Assignment Completed,182620391,2018-09-19 06:18:49,"1601 N LINCOLN MEMORIAL DR,MKE",1,BUSINESS CHECK,Assignment Completed,"1601 N LINCOLN MEMORIAL DR, MILWAUKEE, WI","{'lat': 43.051486, 'lng': -87.889985}",
448,182620385-Service in Progress,182620385,2018-09-19 06:15:31,"5000 W CHAMBERS ST,MKE",7,BATTERY,Service in Progress,"5000 W CHAMBERS ST,MILWAUKEE","{'lat': 43.074293, 'lng': -87.975935}",
449,182620389-Assignment Completed,182620389,2018-09-19 06:15:18,"2100 W GREENFIELD AV,MKE",2,PARK AND WALK,Assignment Completed,"2100 W GREENFIELD AV, MILWAUKEE, WI","{'lat': 43.01688, 'lng': -87.939486}",
450,182620355-Assignment Completed,182620355,2018-09-19 05:29:30,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
451,182620400-Service in Progress,182620400,2018-09-19 06:23:39,"6840 N 60TH ST,MKE",4,CALL FOR POLICE,Service in Progress,"6840 N 60TH ST, MILWAUKEE, WI","{'lat': 43.142229, 'lng': -87.985125}",
452,182620402-Service in Progress,182620402,2018-09-19 06:23:25,"5061 N 55TH ST,MKE",7,FOLLOW UP,Service in Progress,"5061 N 55TH ST, MILWAUKEE, WI","{'lat': 43.109735, 'lng': -87.981563}",
453,182620399-Advised,182620399,2018-09-19 06:22:47,"E BRADY ST / N HUMBOLDT AV,MKE",1,TRAFFIC STOP,Advised,"E BRADY ST & N HUMBOLDT AV, MILWAUKEE, WI","{'lat': 43.052957, 'lng': -87.898124}",
454,182620398-Service in Progress,182620398,2018-09-19 06:22:09,"6500 W HAMPTON AV,MKE",7,TRAFFIC STOP,Service in Progress,"6500 W HAMPTAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
455,182620397-Service in Progress,182620397,2018-09-19 06:22:08,"9143 W APPLETON AV,MKE",4,ASSIGNMENT,Service in Progress,"9143 W APPLETAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
456,182620393-Service in Progress,182620393,2018-09-19 06:20:57,"2600 W NATIONAL AV,MKE",2,PARK AND WALK,Service in Progress,"2600 W NATIONAL AV, MILWAUKEE, WI","{'lat': 43.022678, 'lng': -87.946715}",
457,182620412-Service in Progress,182620412,2018-09-19 06:29:52,"3626 W FOND DU LAC AV,MKE",7,FOLLOW UP,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
458,182620405-Service in Progress,182620405,2018-09-19 06:25:48,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Service in Progress,"6680 N TEUTONIA AV,MILWAUKEE","{'lat': 43.139111, 'lng': -87.952424}",
459,182620398-To be Filed,182620398,2018-09-19 06:22:09,"6500 W HAMPTON AV,MKE",7,TRAFFIC STOP,To be Filed,"6500 W HAMPTAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
460,182620397-Assignment Completed,182620397,2018-09-19 06:22:08,"9143 W APPLETON AV,MKE",4,ASSIGNMENT,Assignment Completed,"9143 W APPLETAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
461,182620393-Assignment Completed,182620393,2018-09-19 06:20:57,"2600 W NATIONAL AV,MKE",2,PARK AND WALK,Assignment Completed,"2600 W NATIONAL AV, MILWAUKEE, WI","{'lat': 43.022678, 'lng': -87.946715}",
462,182620377-Assignment Completed,182620377,2018-09-19 06:06:31,"2404 W ROGERS ST,MKE",2,BATTERY CUT-DV,Assignment Completed,"2404 W ROGERS ST, MILWAUKEE, WI","{'lat': 43.008885, 'lng': -87.944113}",
463,182620361-Assignment Completed,182620361,2018-09-19 05:36:46,"1328 N 58TH ST,MKE",3,THEFT,Assignment Completed,"1328 N 58TH ST, MILWAUKEE, WI","{'lat': 43.048183, 'lng': -87.984881}",
464,182620392-Assignment Completed,182620392,2018-09-19 06:19:37,"N 20TH ST / W BURLEIGH ST,MKE",5,PARK AND WALK,Assignment Completed,"N 20TH ST & W BURLEIGH ST, MILWAUKEE, WI","{'lat': 43.075077, 'lng': -87.937367}",
465,182620377-Advised/Referral,182620377,2018-09-19 06:06:31,"2404 W ROGERS ST,MKE",2,BATTERY CUT-DV,Advised/Referral,"2404 W ROGERS ST, MILWAUKEE, WI","{'lat': 43.008885, 'lng': -87.944113}",
466,182620375-Assignment Completed,182620375,2018-09-19 06:01:04,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
467,182620361-To be Filed,182620361,2018-09-19 05:36:46,"1328 N 58TH ST,MKE",3,THEFT,To be Filed,"1328 N 58TH ST, MILWAUKEE, WI","{'lat': 43.048183, 'lng': -87.984881}",
468,182620413-Service in Progress,182620413,2018-09-19 06:39:21,"4871 N SHERMAN BL,MKE",7,PROPERTY DAMAGE,Service in Progress,"4871 N SHERMAN BL, MILWAUKEE, WI","{'lat': 43.106181, 'lng': -87.966879}",
469,182620408-Unable to Locate Complainant,182620408,2018-09-19 06:37:58,"2125 W ROGERS ST,MKE",2,ENTRY AUTOS,Unable to Locate Complainant,"2125 W ROGERS ST, MILWAUKEE, WI","{'lat': 43.008262, 'lng': -87.940365}",
470,182620415-Service in Progress,182620415,2018-09-19 06:37:30,"4876 N 50TH ST,MKE",7,PROPERTY DAM-DV,Service in Progress,"4876 N 50TH ST, MILWAUKEE, WI","{'lat': 43.10642, 'lng': -87.974704}",
471,182620414-Service in Progress,182620414,2018-09-19 06:37:27,"2945 N 37TH ST,MKE",7,INJ PERSON/SICK,Service in Progress,"2945 N 37TH ST, MILWAUKEE, WI","{'lat': 43.07256, 'lng': -87.959992}",
472,182620419-Service in Progress,182620419,2018-09-19 06:36:17,"2272 N LINCOLN MEMORIAL DR,MKE",1,TRAFFIC LASER,Service in Progress,"2272 N LINCOLN MEMORIAL DR,MILWAUKEE","{'lat': 43.058108, 'lng': -87.876557}",
473,182620417-Assignment Completed,182620417,2018-09-19 06:35:14,"3223 N 11TH ST,MKE",5,SUBJ WANTED,Assignment Completed,"3223 N 11TH ST, MILWAUKEE, WI","{'lat': 43.077031, 'lng': -87.925211}",
474,182620406-Assignment Completed,182620406,2018-09-19 06:44:04,"S 5TH ST / W BECHER ST,MKE",2,TRAFFIC HAZARD,Assignment Completed,"S 5TH ST & W BECHER ST, MILWAUKEE, WI","{'lat': 43.006481, 'lng': -87.916887}",
475,182620421-Service in Progress,182620421,2018-09-19 06:43:38,"501 W EDGERTON AV,MKE",6,RECOVERED VEH,Service in Progress,"501 W EDGERTAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
476,182620426-Service in Progress,182620426,2018-09-19 06:41:13,"N 4TH ST / W KILBOURN AV,MKE",1,SPECIAL ASSIGN,Service in Progress,"N 4TH ST & W KILBOURN AV,MILWAUKEE","{'lat': 43.052555, 'lng': -87.915782}",
