,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
1468,182591957-Assignment Completed,182591957,2018-09-16 18:02:36,"1905 N 32ND ST,MKE",3,INVESTIGATION,Assignment Completed,"1905 N 32ND ST,MILWAUKEE","{'lat': 43.055314, 'lng': -87.954191}",
1469,182591953-Service in Progress,182591953,2018-09-16 18:00:48,"W FOREST HOME AV / W HOWARD AV,MKE",6,SUSP PERS/AUTO,Service in Progress,"W FOREST HOME AVE & W HOWARD AV,MILWAUKEE","{'lat': 42.973857, 'lng': -87.992849}",
1470,182591901-Unable to Locate Complainant,182591901,2018-09-16 17:59:55,"7016 W GRANTOSA DR,MKE",4,CALL FOR POLICE,Unable to Locate Complainant,"7016 W GRANTOSA DR,MILWAUKEE","{'lat': 43.114514, 'lng': -87.998742}",
1471,182591973-City Citation(s) Issued,182591973,2018-09-16 18:09:32,"4011 S 27TH ST,GFD",6,TS TARGETED,City Citation(s) Issued,"4011 S 27TH ST,GFD, MILWAUKEE","{'lat': 42.971113, 'lng': -87.948507}",
1472,182591972-Service in Progress,182591972,2018-09-16 18:09:08,"2920 N 4TH ST,MKE",5,OUT OF SERVICE,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1473,182591926-Advised,182591926,2018-09-16 18:08:41,"2483 W HADLEY ST,MKE",5,TRBL W/SUBJ,Advised,"2483 W HADLEY ST,MILWAUKEE","{'lat': 43.069428, 'lng': -87.944605}",
1474,182591960-Service in Progress,182591960,2018-09-16 18:07:07,"2920 N 4TH ST,MKE",5,MED RUN,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1475,182591966-Advised,182591966,2018-09-16 18:06:40,"7311 W CAPITOL DR,MKE",7,SUBJ STOP,Advised,"7311 W CAPITOL DR,MILWAUKEE","{'lat': 43.089449, 'lng': -88.003043}",
1476,182591965-Assignment Completed,182591965,2018-09-16 18:06:22,"3500 W WRIGHT ST,MKE",3,INVESTIGATION,Assignment Completed,"3500 W WRIGHT ST,MILWAUKEE","{'lat': 43.064112, 'lng': -87.957465}",
1477,182591896-Advised,182591896,2018-09-16 18:05:51,"5114 N 61ST ST,MKE",7,CALL FOR POLICE,Advised,"5114 N 61ST ST,MILWAUKEE","{'lat': 43.110239, 'lng': -87.987011}",
1478,182591963-Assignment Completed,182591963,2018-09-16 18:05:09,"1400 N 39TH ST,MKE",3,INVESTIGATION,Assignment Completed,"1400 N 39TH ST,MILWAUKEE","{'lat': 43.04861, 'lng': -87.961948}",
1479,182591953-Advised,182591953,2018-09-16 18:00:48,"W FOREST HOME AV / W HOWARD AV,MKE",6,SUSP PERS/AUTO,Advised,"W FOREST HOME AVE & W HOWARD AV,MILWAUKEE","{'lat': 42.973857, 'lng': -87.992849}",
1480,182591951-To be Filed,182591951,2018-09-16 17:59:23,"2547 N 45TH ST,MKE",3,FOLLOW UP,To be Filed,"2547 N 45TH ST,MILWAUKEE","{'lat': 43.065272, 'lng': -87.970257}",
1481,182591924-Unable to Locate Complainant,182591924,2018-09-16 17:56:55,"8140 N 107TH ST,MKE",4,DRUG DEALING,Unable to Locate Complainant,"8140 N 107TH ST,MILWAUKEE","{'lat': 43.165667, 'lng': -88.043493}",
1482,182591916-Unable to Locate Complainant,182591916,2018-09-16 18:14:50,"5900-BLK W GREEN TREE RD,MKE",4,TRBL W/SUBJ,Unable to Locate Complainant,"5900- W GREEN TREE RD,MILWAUKEE","{'lat': 43.141426, 'lng': -87.9849}",
1483,182591820-To be Filed,182591820,2018-09-16 18:14:35,"4737 N 35TH ST,MKE",7,CALL FOR POLICE,To be Filed,"4737 N 35TH ST,MILWAUKEE","{'lat': 43.103324, 'lng': -87.956909}",
1484,182591948-Advised,182591948,2018-09-16 18:13:30,"8036 W CRAWFORD AV,MKE",6,NOISE NUISANCE,Advised,"8036 W CRAWFORD AV,MILWAUKEE","{'lat': 42.975784, 'lng': -88.014234}",
1485,182591976-Assignment Completed,182591976,2018-09-16 18:12:44,"4522 W MARTIN DR,MKE",3,PARK AND WALK,Assignment Completed,"4522 W MARTIN DR,MILWAUKEE","{'lat': 43.044532, 'lng': -87.970958}",
1486,182591958-Service in Progress,182591958,2018-09-16 18:12:13,"3277 N 9TH ST,MKE",5,FAMILY TROUBLE,Service in Progress,"3277 N 9TH ST,MILWAUKEE","{'lat': 43.078398, 'lng': -87.922701}",
1487,182591975-Assignment Completed,182591975,2018-09-16 18:11:58,"2500-BLK N 38TH ST,MKE",3,INVESTIGATION,Assignment Completed,"2500- N 38TH ST,MILWAUKEE","{'lat': 43.064104, 'lng': -87.961051}",
1488,182591764-Service in Progress,182591764,2018-09-16 18:10:50,"8130 W BENDER AV,MKE",4,RECK USE OF WEAP,Service in Progress,"8130 W BENDER AV,MILWAUKEE","{'lat': 43.132556, 'lng': -88.012657}",
1489,182591921-Assignment Completed,182591921,2018-09-16 18:10:34,"N 10TH ST / W ATKINSON AV,MKE",5,FAMILY TROUBLE,Assignment Completed,"N 10TH ST & W ATKINSAV,MILWAUKEE","{'lat': 43.083905, 'lng': -87.923408}",
1490,182591974-City Citation(s) Issued,182591974,2018-09-16 18:10:30,"2605 W FOND DU LAC AV,MKE",3,TS TARGETED,City Citation(s) Issued,"2605 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.066377, 'lng': -87.946366}",
1491,182591952-Unable to Locate Complainant,182591952,2018-09-16 18:10:16,"1533 W MITCHELL ST,MKE",2,SHOTSPOTTER,Unable to Locate Complainant,"1533 W MITCHELL ST,MILWAUKEE","{'lat': 43.012096, 'lng': -87.931778}",
1492,182591861-Advised/Referral,182591861,2018-09-16 17:33:37,"813-A S 18TH ST,MKE",2,BATTERY DV,Advised/Referral,"813-A S 18TH ST,MILWAUKEE","{'lat': 43.022437, 'lng': -87.935753}",
1493,182591828-To be Filed,182591828,2018-09-16 17:20:18,"5810 N 41ST ST,MKE",4,RECK USE OF WEAP,To be Filed,"5810 N 41ST ST,MILWAUKEE","{'lat': 43.123269, 'lng': -87.962971}",
1494,182591822-To be Filed,182591822,2018-09-16 17:17:44,"2318 S 13TH ST,MKE",2,ACC PI,To be Filed,"2318 S 13TH ST,MILWAUKEE","{'lat': 43.002325, 'lng': -87.928042}",
1495,182591988-City Citation(s) Issued,182591988,2018-09-16 18:19:26,"2436 W ATKINSON AV,MKE",5,TRAFFIC STOP,City Citation(s) Issued,"2436 W ATKINSAV,MILWAUKEE","{'lat': 43.094474, 'lng': -87.942399}",
1496,182591978-Service in Progress,182591978,2018-09-16 18:19:09,"S 6TH ST / W HAYES AV,MKE",2,SUBJ WITH WEAPON,Service in Progress,"S 6TH ST & W HAYES AV,MILWAUKEE","{'lat': 43.001259, 'lng': -87.918807}",
1497,182591851-Unable to Locate Complainant,182591851,2018-09-16 18:18:47,"S 20TH ST / W BECHER ST,MKE",2,STOLEN VEHICLE,Unable to Locate Complainant,"S 20TH ST & W BECHER ST,MILWAUKEE","{'lat': 43.006637, 'lng': -87.938159}",
1498,182591986-Service in Progress,182591986,2018-09-16 18:18:02,"3806 N 19TH PL,MKE",5,FOLLOW UP,Service in Progress,"3806 N 19TH PL,MILWAUKEE","{'lat': 43.086203, 'lng': -87.935401}",
1499,182591919-Unable to Locate Complainant,182591919,2018-09-16 18:16:22,"2249 N 4TH ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant,"2249 N 4TH ST,MILWAUKEE","{'lat': 43.059686, 'lng': -87.915793}",
1500,182591982-Assignment Completed,182591982,2018-09-16 18:16:20,"100 E MASON ST,MKE",1,WELFARE CITIZEN,Assignment Completed,"100 E MASST,MILWAUKEE","{'lat': 43.082018, 'lng': -87.889534}",
1501,182591980-City Citation(s) Issued,182591980,2018-09-16 18:15:56,"1330 S CESAR E CHAVEZ DR,MKE",2,TRAFFIC STOP,City Citation(s) Issued,"1330 S CESAR E CHAVEZ DR,MILWAUKEE","{'lat': 43.01732, 'lng': -87.932718}",
1502,182591979-Service in Progress,182591979,2018-09-16 18:15:11,"509 N 27TH ST,MKE",3,PROBATION/PAROLE,Service in Progress,"509 N 27TH ST,MILWAUKEE","{'lat': 43.036494, 'lng': -87.948083}",
1503,182591782-Unable to Locate Complainant,182591782,2018-09-16 18:22:40,"804 S 29TH ST,MKE",2,LOOSE ANIMAL,Unable to Locate Complainant,"804 S 29TH ST,MILWAUKEE","{'lat': 43.022776, 'lng': -87.949856}",
1504,182591979-Assignment Completed,182591979,2018-09-16 18:15:11,"509 N 27TH ST,MKE",3,PROBATION/PAROLE,Assignment Completed,"509 N 27TH ST,MILWAUKEE","{'lat': 43.036494, 'lng': -87.948083}",
1505,182591857-Open Investigation,182591857,2018-09-16 18:28:50,"3355 S 27TH ST,MKE",6,SHOPLIFTER,Open Investigation,"3355 S 27TH ST,MILWAUKEE","{'lat': 42.984014, 'lng': -87.950121}",
1506,182591981-Service in Progress,182591981,2018-09-16 18:28:26,"1145 N CALLAHAN PL,MKE",3,TRBL W/SUBJ,Service in Progress,"1145 N CALLAHAN PL,MILWAUKEE","{'lat': 43.045091, 'lng': -87.932984}",
1507,182591992-Service in Progress,182591992,2018-09-16 18:27:24,"2222 W CHERRY ST,MKE",3,CALL FOR POLICE,Service in Progress,"2222 W CHERRY ST,MILWAUKEE","{'lat': 43.050261, 'lng': -87.940948}",
1508,182592010-Service in Progress,182592010,2018-09-16 18:26:58,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1509,182592007-City Citation(s) Issued,182592007,2018-09-16 18:26:37,"1204 S CESAR E CHAVEZ DR,MKE",2,TRAFFIC STOP,City Citation(s) Issued,"1204 S CESAR E CHAVEZ DR,MILWAUKEE","{'lat': 43.018917, 'lng': -87.932607}",
1510,182592005-City Citation(s) Issued,182592005,2018-09-16 18:26:29,"2699 N 29TH ST,MKE",3,TS TARGETED,City Citation(s) Issued,"2699 N 29TH ST,MILWAUKEE","{'lat': 43.067908, 'lng': -87.950025}",
1511,182592004-Service in Progress,182592004,2018-09-16 18:25:44,"3915 W ROOSEVELT DR,MKE",7,TRAFFIC STOP,Service in Progress,"3915 W ROOSEVELT DR,MILWAUKEE","{'lat': 43.087219, 'lng': -87.962379}",
1512,182592003-Service in Progress,182592003,2018-09-16 18:25:42,"3006 S 27TH ST,MKE",6,SPECIAL ASSIGN,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
1513,182592000-Service in Progress,182592000,2018-09-16 18:25:13,"N 66TH ST / W STARK ST,MKE",7,FIGHT,Service in Progress,"N 66TH ST & W STARK ST,MILWAUKEE","{'lat': 43.107137, 'lng': -87.99373}",
1514,182592022-Advised/Referral,182592022,2018-09-16 18:34:27,"3454 N 55TH ST,MKE",7,FIGHT,Advised/Referral,"3454 N 55TH ST,MILWAUKEE","{'lat': 43.082034, 'lng': -87.981695}",
1515,182592021-Service in Progress,182592021,2018-09-16 18:34:23,"5970 N 70TH ST,MKE",4,BATTERY DV,Service in Progress,"5970 N 70TH ST,MILWAUKEE","{'lat': 43.126473, 'lng': -87.998134}",
1516,182592013-Advised,182592013,2018-09-16 18:30:13,"2408 W AUER AV,MKE",5,CITIZEN CONTACT,Advised,"2408 W AUER AV,MILWAUKEE","{'lat': 43.07716, 'lng': -87.942548}",
1517,182592012-Assignment Completed,182592012,2018-09-16 18:30:12,"4211 W NORTH AV,MKE",3,FOLLOW UP,Assignment Completed,"4211 W NORTH AV,MILWAUKEE","{'lat': 43.06028, 'lng': -87.966483}",
1518,182591850-Service in Progress,182591850,2018-09-16 18:30:07,"5058 N 39TH ST,MKE",7,TRBL W/SUBJ,Service in Progress,"5058 N 39TH ST,MILWAUKEE","{'lat': 43.109533, 'lng': -87.961037}",
1519,182592010-Assignment Completed,182592010,2018-09-16 18:26:58,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1520,182592000-Unable to Locate Complainant,182592000,2018-09-16 18:25:13,"N 66TH ST / W STARK ST,MKE",7,FIGHT,Unable to Locate Complainant,"N 66TH ST & W STARK ST,MILWAUKEE","{'lat': 43.107137, 'lng': -87.99373}",
1521,182591986-Assignment Completed,182591986,2018-09-16 18:18:02,"3806 N 19TH PL,MKE",5,FOLLOW UP,Assignment Completed,"3806 N 19TH PL,MILWAUKEE","{'lat': 43.086203, 'lng': -87.935401}",
1522,182591952-To be Filed,182591952,2018-09-16 18:10:16,"1533 W MITCHELL ST,MKE",2,SHOTSPOTTER,To be Filed,"1533 W MITCHELL ST,MILWAUKEE","{'lat': 43.012096, 'lng': -87.931778}",
1523,182591837-Advised,182591837,2018-09-16 17:50:03,"7850 N 107TH ST,MKE",4,WELFARE CITIZEN,Advised,"7850 N 107TH ST,MILWAUKEE","{'lat': 43.160304, 'lng': -88.043597}",
1524,182591946-Unable to Locate Complainant,182591946,2018-09-16 18:38:04,"W CAPITOL DR / N GREEN BAY AV,MKE",5,DUI,Unable to Locate Complainant,"W CAPITOL DR & N GREEN BAY AV,MILWAUKEE","{'lat': 43.089348, 'lng': -87.922866}",
1525,182592023-Service in Progress,182592023,2018-09-16 18:37:36,"514 N 30TH ST,MKE",3,PROPERTY PICKUP,Service in Progress,"514 N 30TH ST,MILWAUKEE","{'lat': 43.036521, 'lng': -87.95114}",
1526,182592029-City Citation(s) Issued,182592029,2018-09-16 18:37:04,"1011 S CESAR E CHAVEZ DR,MKE",2,TRAFFIC STOP,City Citation(s) Issued,"1011 S CESAR E CHAVEZ DR,MILWAUKEE","{'lat': 43.021051, 'lng': -87.933147}",
1527,182591955-Advised,182591955,2018-09-16 18:35:45,"1647 S 6TH ST,MKE",2,TRBL W/SUBJ,Advised,"1647 S 6TH ST,MILWAUKEE","{'lat': 43.013119, 'lng': -87.918803}",
1528,182592026-Advised,182592026,2018-09-16 18:35:18,"3040 S 51ST ST,MKE",6,TRAFFIC STOP,Advised,"3040 S 51ST ST,MILWAUKEE","{'lat': 42.989274, 'lng': -87.977346}",
1529,182591850-Advised,182591850,2018-09-16 18:30:07,"5058 N 39TH ST,MKE",7,TRBL W/SUBJ,Advised,"5058 N 39TH ST,MILWAUKEE","{'lat': 43.109533, 'lng': -87.961037}",
1530,182591981-Advised,182591981,2018-09-16 18:28:26,"1145 N CALLAHAN PL,MKE",3,TRBL W/SUBJ,Advised,"1145 N CALLAHAN PL,MILWAUKEE","{'lat': 43.045091, 'lng': -87.932984}",
1531,182591978-Unable to Locate Complainant,182591978,2018-09-16 18:19:09,"S 6TH ST / W HAYES AV,MKE",2,SUBJ WITH WEAPON,Unable to Locate Complainant,"S 6TH ST & W HAYES AV,MILWAUKEE","{'lat': 43.001259, 'lng': -87.918807}",
1532,182592042-Assignment Completed,182592042,2018-09-16 18:44:55,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1533,182592041-Service in Progress,182592041,2018-09-16 18:43:46,"3006 S 27TH ST,MKE",6,VEHICLE MAINT,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
1534,182591882-Service in Progress,182591882,2018-09-16 18:42:01,"E JUNEAU AV / N VAN BUREN ST,MKE",1,DUI,Service in Progress,"E JUNEAU AVE & N VAN BUREN ST,MILWAUKEE","{'lat': 43.045729, 'lng': -87.90352}",
1535,182591943-Service in Progress,182591943,2018-09-16 18:41:50,"4161 N 42ND ST,MKE",7,SUBJ WITH WEAPON,Service in Progress,"4161 N 42ND ST,MILWAUKEE","{'lat': 43.092933, 'lng': -87.965635}",
1536,182591992-Advised,182591992,2018-09-16 18:27:24,"2222 W CHERRY ST,MKE",3,CALL FOR POLICE,Advised,"2222 W CHERRY ST,MILWAUKEE","{'lat': 43.050261, 'lng': -87.940948}",
1537,182592025-Service in Progress,182592025,2018-09-16 18:49:58,"5921 W VLIET ST,MKE",3,ENTRY,Service in Progress,"5921 W VLIET ST,MILWAUKEE","{'lat': 43.049656, 'lng': -87.987049}",
1538,182591911-Assignment Completed,182591911,2018-09-16 18:49:11,"1870 W ATKINSON AV,MKE",5,WELFARE CITIZEN,Assignment Completed,"1870 W ATKINSAV,MILWAUKEE","{'lat': 43.088732, 'lng': -87.934018}",
1539,182592038-Service in Progress,182592038,2018-09-16 18:47:06,"1526 W CLEVELAND AV,MKE",2,ACC PI,Service in Progress,"1526 W CLEVELAND AV,MILWAUKEE","{'lat': 42.995796, 'lng': -87.93205}",
1540,182592043-Advised/Referral,182592043,2018-09-16 18:46:51,"4505 N 44TH ST,MKE",7,SUBJ WITH GUN,Advised/Referral,"4505 N 44TH ST,MILWAUKEE","{'lat': 43.099123, 'lng': -87.968424}",
1541,182592069-Service in Progress,182592069,2018-09-16 18:54:08,"3626 W FOND DU LAC AV,MKE",7,INVESTIGATION,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
1542,182592067-Service in Progress,182592067,2018-09-16 18:54:01,"N HOLTON ST / E CENTER ST,MKE",5,ACC PI,Service in Progress,"N HOLTST & E CENTER ST,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1543,182592066-Service in Progress,182592066,2018-09-16 18:52:22,"6107 W LOCUST ST,MKE",7,FOLLOW UP,Service in Progress,"6107 W LOCUST ST,MILWAUKEE","{'lat': 43.071429, 'lng': -87.988861}",
1544,182592065-City Citation(s) Issued,182592065,2018-09-16 18:52:18,"920 S CESAR E CHAVEZ DR,MKE",2,TRAFFIC STOP,City Citation(s) Issued,"920 S CESAR E CHAVEZ DR,MILWAUKEE","{'lat': 43.022154, 'lng': -87.932844}",
1545,182592060-Advised,182592060,2018-09-16 18:52:14,"8036 W CRAWFORD AV,MKE",6,NOISE NUISANCE,Advised,"8036 W CRAWFORD AV,MILWAUKEE","{'lat': 42.975784, 'lng': -88.014234}",
1546,182592063-Assignment Completed,182592063,2018-09-16 18:52:02,"3137 S 76TH ST,MKE",6,BUSINESS CHECK,Assignment Completed,"3137 S 76TH ST,MILWAUKEE","{'lat': 42.987482, 'lng': -88.008105}",
1547,182592050-Service in Progress,182592050,2018-09-16 18:51:38,"2616 N FREDERICK AV,MKE",1,BATTERY,Service in Progress,"2616 N FREDERICK AV,MILWAUKEE","{'lat': 43.066543, 'lng': -87.883822}",
1548,182592061-Assignment Completed,182592061,2018-09-16 18:51:19,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
1549,182591939-Service in Progress,182591939,2018-09-16 18:51:09,"820 S 4TH ST,MKE",2,STOLEN VEHICLE,Service in Progress,"820 S 4TH ST,MILWAUKEE","{'lat': 43.022613, 'lng': -87.914956}",
1550,182592059-City Citation(s) Issued,182592059,2018-09-16 18:50:53,"1331 W CAPITOL DR,MKE",5,TRAFFIC STOP,City Citation(s) Issued,"1331 W CAPITOL DR,MILWAUKEE","{'lat': 43.089303, 'lng': -88.052286}",
1551,182592056-Assignment Completed,182592056,2018-09-16 18:50:16,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
1552,182592041-Assignment Completed,182592041,2018-09-16 18:43:46,"3006 S 27TH ST,MKE",6,VEHICLE MAINT,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
1553,182591882-Assignment Completed,182591882,2018-09-16 18:42:01,"E JUNEAU AV / N VAN BUREN ST,MKE",1,DUI,Assignment Completed,"E JUNEAU AVE & N VAN BUREN ST,MILWAUKEE","{'lat': 43.045729, 'lng': -87.90352}",
1554,182592023-Assignment Completed,182592023,2018-09-16 18:37:36,"514 N 30TH ST,MKE",3,PROPERTY PICKUP,Assignment Completed,"514 N 30TH ST,MILWAUKEE","{'lat': 43.036521, 'lng': -87.95114}",
1555,182591960-Assignment Completed,182591960,2018-09-16 18:07:07,"2920 N 4TH ST,MKE",5,MED RUN,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1556,182592031-Service in Progress,182592031,2018-09-16 18:59:07,"3110 N 35TH ST,MKE",7,CALL FOR POLICE,Service in Progress,"3110 N 35TH ST,MILWAUKEE","{'lat': 43.075442, 'lng': -87.957037}",
1557,182592077-Service in Progress,182592077,2018-09-16 18:58:19,"2920 N 4TH ST,MKE",5,REPORTS,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1558,182592076-Assignment Completed,182592076,2018-09-16 18:58:08,"723 W WASHINGTON ST,MKE",2,SPECIAL ASSIGN,Assignment Completed,"723 W WASHINGTST,MILWAUKEE","{'lat': 43.019832, 'lng': -87.920286}",
1559,182591962-Service in Progress,182591962,2018-09-16 18:57:53,"7586 N TEUTONIA AV,MKE",4,ACC PI,Service in Progress,"7586 N TEUTONIA AV,MILWAUKEE","{'lat': 43.155523, 'lng': -87.958245}",
1560,182591994-Service in Progress,182591994,2018-09-16 18:57:33,"4034 N 69TH ST,MKE",7,WELFARE CITIZEN,Service in Progress,"4034 N 69TH ST,MILWAUKEE","{'lat': 43.090826, 'lng': -87.997837}",
1561,182592071-Service in Progress,182592071,2018-09-16 18:56:44,"4265 N 30TH ST,MKE",5,ASSIGNMENT,Service in Progress,"4265 N 30TH ST,MILWAUKEE","{'lat': 43.094535, 'lng': -87.951736}",
1562,182592070-City Citation(s) Issued,182592070,2018-09-16 18:56:29,"2800 W CENTER ST,MKE",5,TRAFFIC STOP,City Citation(s) Issued,"2800 W CENTER ST,MILWAUKEE","{'lat': 43.067759, 'lng': -87.948634}",
1563,182592054-Service in Progress,182592054,2018-09-16 18:56:08,"8005 N 94TH ST,MKE",4,SUBJ WITH WEAPON,Service in Progress,"8005 N 94TH ST,MILWAUKEE","{'lat': 43.16365, 'lng': -88.029302}",
1564,182591939-To be Filed,182591939,2018-09-16 18:51:09,"820 S 4TH ST,MKE",2,STOLEN VEHICLE,To be Filed,"820 S 4TH ST,MILWAUKEE","{'lat': 43.022613, 'lng': -87.914956}",
1565,182591958-Unable to Locate Complainant,182591958,2018-09-16 18:12:13,"3277 N 9TH ST,MKE",5,FAMILY TROUBLE,Unable to Locate Complainant,"3277 N 9TH ST,MILWAUKEE","{'lat': 43.078398, 'lng': -87.922701}",
1566,182592049-Unable to Locate Complainant,182592049,2018-09-16 19:04:15,"2723 N 18TH ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant,"2723 N 18TH ST,MILWAUKEE","{'lat': 43.068321, 'lng': -87.935914}",
1567,182592075-Service in Progress,182592075,2018-09-16 19:04:08,"5046 N 51ST BL,MKE",7,CALL FOR POLICE,Service in Progress,"5046 N 51ST BL,MILWAUKEE","{'lat': 43.109274, 'lng': -87.975854}",
1568,182592090-Service in Progress,182592090,2018-09-16 19:03:48,"2920 N 4TH ST,MKE",5,INVESTIGATION,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1569,182592002-Service in Progress,182592002,2018-09-16 19:02:58,"1023 S CESAR E CHAVEZ DR,MKE",2,TRBL W/SUBJ,Service in Progress,"1023 S CESAR E CHAVEZ DR,MILWAUKEE","{'lat': 43.02076, 'lng': -87.93332}",
1570,182591969-Advised,182591969,2018-09-16 19:02:56,"2237 N HOLTON ST,MKE",5,TRBL W/SUBJ,Advised,"2237 N HOLTST,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
1571,182591899-Unable to Locate Complainant,182591899,2018-09-16 19:01:49,"6120 W FOND DU LAC AV,MKE",7,TRBL W/SUBJ,Unable to Locate Complainant,"6120 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.099721, 'lng': -87.988059}",
1572,182592085-Service in Progress,182592085,2018-09-16 19:01:42,"1700 W GALENA ST,MKE",3,INVESTIGATION,Service in Progress,"1700 W GALENA ST,MILWAUKEE","{'lat': 43.051184, 'lng': -87.933903}",
1573,182592083-Service in Progress,182592083,2018-09-16 19:01:35,"144 E WELLS ST,MKE",1,SPECIAL ASSIGN,Service in Progress,"144 E WELLS ST,MILWAUKEE","{'lat': 43.040951, 'lng': -87.910641}",
1574,182592081-Service in Progress,182592081,2018-09-16 19:00:22,"6929 W SILVER SPRING DR,MKE",4,INVESTIGATION,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1575,182592073-Service in Progress,182592073,2018-09-16 19:00:05,"1515 W NATIONAL AV,MKE",2,INJ PERSON/SICK,Service in Progress,"1515 W NATIONAL AV,MILWAUKEE","{'lat': 43.022778, 'lng': -87.930988}",
1576,182592031-Unable to Locate Complainant,182592031,2018-09-16 18:59:07,"3110 N 35TH ST,MKE",7,CALL FOR POLICE,Unable to Locate Complainant,"3110 N 35TH ST,MILWAUKEE","{'lat': 43.075442, 'lng': -87.957037}",
1577,182591994-Advised,182591994,2018-09-16 18:57:33,"4034 N 69TH ST,MKE",7,WELFARE CITIZEN,Advised,"4034 N 69TH ST,MILWAUKEE","{'lat': 43.090826, 'lng': -87.997837}",
1578,182592062-Service in Progress,182592062,2018-09-16 19:09:04,"451 E RUSSELL AV,MKE",6,ENTRY,Service in Progress,"451 E RUSSELL AV,MILWAUKEE","{'lat': 42.995372, 'lng': -87.902956}",
1579,182592101-Service in Progress,182592101,2018-09-16 19:08:05,"1501 W ZELLMAN CT,MKE",6,FOLLOW UP,Service in Progress,"1501 W ZELLMAN CT,MILWAUKEE","{'lat': 42.924896, 'lng': -87.933274}",
1580,182592014-Service in Progress,182592014,2018-09-16 19:07:56,"3578 N 10TH ST,MKE",5,BATTERY DV,Service in Progress,"3578 N 10TH ST,MILWAUKEE","{'lat': 43.083348, 'lng': -87.9231}",
1581,182592096-Service in Progress,182592096,2018-09-16 19:07:37,"9091 N 76TH ST,MKE",4,THEFT,Service in Progress,"9091 N 76TH ST,MILWAUKEE","{'lat': 43.184126, 'lng': -88.005171}",
1582,182592095-Service in Progress,182592095,2018-09-16 19:06:18,"749 W STATE ST,MKE",1,REPORTS,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1583,182592015-Service in Progress,182592015,2018-09-16 19:06:08,"N 76TH ST / W CAPITOL DR,MKE",7,TRBL W/SUBJ,Service in Progress,"N 76TH ST & W CAPITOL DR,MILWAUKEE","{'lat': 43.089918, 'lng': -88.007236}",
1584,182592028-Service in Progress,182592028,2018-09-16 19:05:57,"2540 N 52ND ST,MKE",3,PROPERTY DAMAGE,Service in Progress,"2540 N 52ND ST,MILWAUKEE","{'lat': 43.065156, 'lng': -87.978279}",
1585,182592092-To be Filed,182592092,2018-09-16 19:05:28,"1600 N 32ND ST,MKE",3,FOLLOW UP,To be Filed,"1600 N 32ND ST,MILWAUKEE","{'lat': 43.051315, 'lng': -87.954093}",
1586,182592089-Service in Progress,182592089,2018-09-16 19:05:10,"N WATER ST / E MASON ST,MKE",1,INJ PERSON/SICK,Service in Progress,"N WATER ST & E MASST,MILWAUKEE","{'lat': 43.043361, 'lng': -87.910804}",
1587,182592085-Assignment Completed,182592085,2018-09-16 19:01:42,"1700 W GALENA ST,MKE",3,INVESTIGATION,Assignment Completed,"1700 W GALENA ST,MILWAUKEE","{'lat': 43.051184, 'lng': -87.933903}",
