,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
1802,182611950-Advised,182611950,2018-09-18 18:31:09,"710 N OLD WORLD THIRD ST,MKE",1,TRBL W/SUBJ,Advised,"710 N OLD WORLD THIRD ST, MILWAUKEE, WI","{'lat': 43.039019, 'lng': -87.914106}",
1803,182612139-Assignment Completed,182612139,2018-09-18 18:30:46,"4715 W VLIET ST,MKE",3,POLICE ADMIN,Assignment Completed,"4715 W VLIET ST,MILWAUKEE","{'lat': 43.048316, 'lng': -87.973303}",
1804,182612137-Service in Progress,182612137,2018-09-18 18:30:17,"S 25TH ST / W NATIONAL AV,MKE",2,ASSIGNMENT,Service in Progress,"S 25TH ST & W NATIONAL AV,MILWAUKEE","{'lat': 43.022353, 'lng': -87.945008}",
1805,182611881-Advised/Referral,182611881,2018-09-18 18:24:57,"2721 W CONCORDIA AV,MKE",5,RECK USE OF WEAP,Advised/Referral,"2721 W CONCORDIA AV,MILWAUKEE","{'lat': 43.078911, 'lng': -87.947883}",
1806,182611999-Advised,182611999,2018-09-18 18:17:50,"2902 N 1ST ST,MKE",5,WELFARE CITIZEN,Advised,"2902 N 1ST ST, MILWAUKEE, WI","{'lat': 43.071291, 'lng': -87.910512}",
1807,182612087-To be Filed,182612087,2018-09-18 18:17:02,"W SILVER SPRING DR / N 42ND ST,MKE",4,ACC PI,To be Filed,"W SILVER SPRING DR & N 42ND ST, MILWAUKEE, WI","{'lat': 43.119286, 'lng': -87.964678}",
1808,182611546-To be Filed,182611546,2018-09-18 17:52:19,"10831 W PARK PL,MKE",4,THEFT,To be Filed,"10831 W PARK PL, MILWAUKEE, WI","{'lat': 43.149703, 'lng': -88.046152}",
1809,182611967-Assignment Completed,182611967,2018-09-18 17:42:07,"717 S 37TH ST,MKE",2,ACC PDO,Assignment Completed,"717 S 37TH ST, MILWAUKEE, WI","{'lat': 43.023084, 'lng': -87.960285}",
1810,182612127-Service in Progress,182612127,2018-09-18 18:38:23,"N 29TH ST / W HIGHLAND BL,MKE",3,BATTERY,Service in Progress,"N 29TH ST & W HIGHLAND BL, MILWAUKEE, WI","{'lat': 43.044533, 'lng': -87.95058}",
1811,182611904-Open Investigation,182611904,2018-09-18 18:36:57,"224 W WASHINGTON ST,MKE",2,TRBL W/SUBJ,Open Investigation,"224 W WASHINGTST, MILWAUKEE, WI","{'lat': 43.02039, 'lng': -87.913152}",
1812,182612150-Service in Progress,182612150,2018-09-18 18:35:49,"749 W STATE ST,MKE",1,OUT OF SERVICE,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1813,182612149-Assignment Completed,182612149,2018-09-18 18:35:46,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
1814,182612134-Service in Progress,182612134,2018-09-18 18:35:29,"3209 W WELLS ST,MKE",3,VIOL REST ORDER,Service in Progress,"3209 W WELLS ST, MILWAUKEE, WI","{'lat': 43.040142, 'lng': -87.95443}",
1815,182612148-Advised,182612148,2018-09-18 18:35:20,"2119 N 35TH ST,MKE",3,TRAFFIC STOP,Advised,"2119 N 35TH ST, MILWAUKEE, WI","{'lat': 43.057905, 'lng': -87.957822}",
1816,182612164-Unable to Locate Complainant,182612164,2018-09-18 18:44:46,"2542 N 7TH ST,MKE",5,SUBJ WANTED,Unable to Locate Complainant,"2542 N 7TH ST, MILWAUKEE, WI","{'lat': 43.06472, 'lng': -87.919713}",
1817,182612163-Assignment Completed,182612163,2018-09-18 18:42:32,"3000 W CANAL ST,MKE",3,POLICE ADMIN,Assignment Completed,"3000 W CANAL ST,MILWAUKEE","{'lat': 43.031311, 'lng': -87.951659}",
1818,182612160-Assignment Completed,182612160,2018-09-18 18:40:53,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1819,182612159-Service in Progress,182612159,2018-09-18 18:40:41,"3608 N 19TH ST,MKE",5,FOLLOW UP,Service in Progress,"3608 N 19TH ST, MILWAUKEE, WI","{'lat': 43.083819, 'lng': -87.934144}",
1820,182612092-Advised,182612092,2018-09-18 18:40:38,"3801 N 36TH ST,MKE",7,LANDLORD/TEN TRB,Advised,"3801 N 36TH ST, MILWAUKEE, WI","{'lat': 43.086086, 'lng': -87.958661}",
1821,182612158-Assignment Completed,182612158,2018-09-18 18:40:33,"2700 W FOREST HOME AV,MKE",2,PATROL,Assignment Completed,"2700 W FOREST HOME AV,MILWAUKEE","{'lat': 43.000652, 'lng': -87.948191}",
1822,182612150-Assignment Completed,182612150,2018-09-18 18:35:49,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1823,182612146-Assignment Completed,182612146,2018-09-18 18:33:46,"8107 W EUCLID AV,MKE",6,BATTERY DV,Assignment Completed,"8107 W EUCLID AV, MILWAUKEE, WI","{'lat': 42.986611, 'lng': -88.014083}",
1824,182612104-Unable to Locate Complainant,182612104,2018-09-18 18:21:03,"N 76TH ST / W BROWN DEER RD,MKE",4,TRAFFIC HAZARD,Unable to Locate Complainant,"N 76TH ST & W BROWN DEER RD,MILWAUKEE","{'lat': 43.177968, 'lng': -88.005389}",
1825,182612181-Assignment Completed,182612181,2018-09-18 18:49:33,"3500 W NATIONAL AV,MKE",2,PARK AND WALK,Assignment Completed,"3500 W NATIONAL AV, MILWAUKEE, WI","{'lat': 43.021917, 'lng': -87.957824}",
1826,182612180-Assignment Completed,182612180,2018-09-18 18:49:08,"2920 N 4TH ST,MKE",5,OUT OF SERVICE,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1827,182612179-Assignment Completed,182612179,2018-09-18 18:49:07,"2404 N 22ND ST,MKE",3,ASSIGNMENT,Assignment Completed,"2404 N 22ND ST, MILWAUKEE, WI","{'lat': 43.062548, 'lng': -87.939614}",
1828,182612061-Unable to Locate Complainant,182612061,2018-09-18 18:48:11,"7259 W LAKEFIELD DR,MKE",6,ADDL INFO,Unable to Locate Complainant,"7259 W LAKEFIELD DR, MILWAUKEE, WI","{'lat': 42.987706, 'lng': -88.003621}",
1829,182612143-Unable to Locate Complainant,182612143,2018-09-18 18:47:41,"W SILVER SPRING DR / N LOVERS LANE RD,MKE",4,TRBL W/SUBJ,Unable to Locate Complainant,"W SILVER SPRING DR & N LOVERS LANE RD,MILWAUKEE","{'lat': 43.117111, 'lng': -88.055685}",
1830,182612136-Assignment Completed,182612136,2018-09-18 18:46:14,"2607 N 41ST ST,MKE",3,BATTERY DV,Assignment Completed,"2607 N 41ST ST, MILWAUKEE, WI","{'lat': 43.066179, 'lng': -87.964707}",
1831,182612080-Service in Progress,182612080,2018-09-18 18:46:05,"S 30TH ST / W LINCOLN AV,MKE",2,PROPERTY PICKUP,Service in Progress,"S 30TH ST & W LINCOLN AV, MILWAUKEE, WI","{'lat': 43.003118, 'lng': -87.951768}",
1832,182612133-Service in Progress,182612133,2018-09-18 18:54:57,"N 37TH ST / W HAMPTON AV,MKE",7,ACC PI,Service in Progress,"N 37TH ST & W HAMPTAV, MILWAUKEE, WI","{'lat': 43.079127, 'lng': -87.959645}",
1833,182612177-False Alarm,182612177,2018-09-18 18:54:10,"1150 N ALOIS ST,MKE",3,MPD MON ALARM,False Alarm,"1150 N ALOIS ST, MILWAUKEE, WI","{'lat': 43.045129, 'lng': -87.974213}",
1834,182612187-Service in Progress,182612187,2018-09-18 18:53:38,"501 E WELLS ST,MKE",1,TRAFFIC STOP,Service in Progress,"501 E WELLS ST, MILWAUKEE, WI","{'lat': 43.041113, 'lng': -87.905525}",
1835,182611945-Service in Progress,182611945,2018-09-18 18:51:05,"2961 N 77TH ST,MKE",7,ENTRY,Service in Progress,"2961 N 77TH ST, MILWAUKEE, WI","{'lat': 43.072964, 'lng': -88.008928}",
1836,182612159-To be Filed,182612159,2018-09-18 18:40:41,"3608 N 19TH ST,MKE",5,FOLLOW UP,To be Filed,"3608 N 19TH ST, MILWAUKEE, WI","{'lat': 43.083819, 'lng': -87.934144}",
1837,182612127-Unable to Locate Complainant,182612127,2018-09-18 18:38:23,"N 29TH ST / W HIGHLAND BL,MKE",3,BATTERY,Unable to Locate Complainant,"N 29TH ST & W HIGHLAND BL, MILWAUKEE, WI","{'lat': 43.044533, 'lng': -87.95058}",
1838,182612146-Advised/Referral,182612146,2018-09-18 18:33:46,"8107 W EUCLID AV,MKE",6,BATTERY DV,Advised/Referral,"8107 W EUCLID AV, MILWAUKEE, WI","{'lat': 42.986611, 'lng': -88.014083}",
1839,182612141-Advised,182612141,2018-09-18 18:32:55,"1401 W GREENFIELD AV,MKE",2,BATTERY,Advised,"1401 W GREENFIELD AV, MILWAUKEE, WI","{'lat': 43.016732, 'lng': -87.929393}",
1840,182612205-Service in Progress,182612205,2018-09-18 18:59:21,"6929 W SILVER SPRING DR,MKE",4,ASSIGNMENT,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1841,182612201-Service in Progress,182612201,2018-09-18 18:58:27,"4265 N 30TH ST,MKE",5,SPECIAL ASSIGN,Service in Progress,"4265 N 30TH ST,MILWAUKEE","{'lat': 43.094535, 'lng': -87.951736}",
1842,182612110-Service in Progress,182612110,2018-09-18 18:57:41,"2200 S 13TH ST,MKE",2,ENTRY AUTOS,Service in Progress,"2200 S 13TH ST, MILWAUKEE, WI","{'lat': 43.004322, 'lng': -87.927979}",
1843,182612198-Service in Progress,182612198,2018-09-18 18:57:38,"N 42ND ST / W BURLEIGH ST,MKE",7,SUBJ STOP,Service in Progress,"N 42ND ST & W BURLEIGH ST, MILWAUKEE, WI","{'lat': 43.102569, 'lng': -87.964934}",
1844,182612197-Assignment Completed,182612197,2018-09-18 18:57:25,"2920 N 4TH ST,MKE",5,RETURN STATION,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1845,182612026-Unable to Locate Complainant,182612026,2018-09-18 18:56:03,"2765 N 85TH ST,MKE",7,ENTRY AUTOS,Unable to Locate Complainant,"2765 N 85TH ST, MILWAUKEE, WI","{'lat': 43.069326, 'lng': -88.019051}",
1846,182612220-Advised,182612220,2018-09-18 19:04:49,"N 82ND ST / W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised,"N 82ND ST & W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.089855, 'lng': -88.015152}",
1847,182612011-Advised,182612011,2018-09-18 19:04:47,"417 W CLARKE ST,MKE",5,TRBL W/SUBJ,Advised,"417 W CLARKE ST, MILWAUKEE, WI","{'lat': 43.065599, 'lng': -87.916023}",
1848,182612215-Advised,182612215,2018-09-18 19:04:16,"721 W VLIET ST,MKE",5,PROPERTY DAMAGE,Advised,"721 W VLIET ST, MILWAUKEE, WI","{'lat': 43.050575, 'lng': -87.921401}",
1849,182612132-Service in Progress,182612132,2018-09-18 19:03:38,"5176 N LOVERS LANE RD,MKE",4,TRBL W/SUBJ-DV,Service in Progress,"5176 N LOVERS LANE RD, MILWAUKEE, WI","{'lat': 43.111811, 'lng': -88.054977}",
1850,182612170-Service in Progress,182612170,2018-09-18 19:02:53,"1330 N 38TH ST,MKE",3,BATTERY,Service in Progress,"1330 N 38TH ST, MILWAUKEE, WI","{'lat': 43.047767, 'lng': -87.960748}",
1851,182612165-Service in Progress,182612165,2018-09-18 19:01:46,"4883 N 77TH ST,MKE",7,ABAND/STOLEN PRO,Service in Progress,"4883 N 77TH ST, MILWAUKEE, WI","{'lat': 43.106662, 'lng': -88.008137}",
1852,182612161-Service in Progress,182612161,2018-09-18 19:01:28,"5860 N TEUTONIA AV,MKE",4,BATTERY,Service in Progress,"5860 N TEUTONIA AV, MILWAUKEE, WI","{'lat': 43.124049, 'lng': -87.950867}",
1853,182612007-Unable to Locate Complainant,182612007,2018-09-18 19:01:23,"N 1ST ST / E RING ST,MKE",5,TRBL W/SUBJ,Unable to Locate Complainant,"N 1ST ST & E RING ST, MILWAUKEE, WI","{'lat': 43.077559, 'lng': -87.910923}",
1854,182612207-Service in Progress,182612207,2018-09-18 19:00:54,"3006 S 27TH ST,MKE",6,RETURN STATION,Service in Progress,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
1855,182612172-Service in Progress,182612172,2018-09-18 19:00:02,"3111 W THURSTON AV,MKE",4,PARKING TROUBLE,Service in Progress,"3111 W THURSTAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1856,182612187-Advised,182612187,2018-09-18 18:53:38,"501 E WELLS ST,MKE",1,TRAFFIC STOP,Advised,"501 E WELLS ST, MILWAUKEE, WI","{'lat': 43.041113, 'lng': -87.905525}",
1857,182612236-Service in Progress,182612236,2018-09-18 19:09:57,"749 W STATE ST,MKE",1,REPORTS,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1858,182611737-Advised/Referral,182611737,2018-09-18 19:09:53,"5160 N 40TH ST,MKE",7,ENTRY,Advised/Referral,"5160 N 40TH ST, MILWAUKEE, WI","{'lat': 43.111163, 'lng': -87.962075}",
1859,182612234-Service in Progress,182612234,2018-09-18 19:09:30,"1105 E HOLT AV,MKE",6,FOLLOW UP,Service in Progress,"1105 E HOLT AV, MILWAUKEE, WI","{'lat': 42.982132, 'lng': -87.895261}",
1860,182612228-Service in Progress,182612228,2018-09-18 19:09:27,"3909 N RICHARDS ST,MKE",5,ROBBERY ARMED,Service in Progress,"3909 N RICHARDS ST, MILWAUKEE, WI","{'lat': 43.088108, 'lng': -87.907894}",
1861,182612232-Assignment Completed,182612232,2018-09-18 19:09:03,"3500 W NATIONAL AV,MKE",2,CITIZEN CONTACT,Assignment Completed,"3500 W NATIONAL AV, MILWAUKEE, WI","{'lat': 43.021917, 'lng': -87.957824}",
1862,182612145-Service in Progress,182612145,2018-09-18 19:08:51,"6929 W SILVER SPRING DR,MKE",4,CONVEY PROPERTY,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1863,182612182-Advised,182612182,2018-09-18 19:08:44,"1200 N VAN BUREN ST,MKE",1,BUSINESS CHECK,Advised,"1200 N VAN BUREN ST, MILWAUKEE, WI","{'lat': 43.045905, 'lng': -87.903209}",
1864,182612230-Service in Progress,182612230,2018-09-18 19:08:43,"N 32ND ST / W ST PAUL AV,MKE",3,SPECIAL ASSIGN,Service in Progress,"N 32ND ST & W ST PAUL AV, MILWAUKEE, WI","{'lat': 43.034779, 'lng': -87.954034}",
1865,182612212-Service in Progress,182612212,2018-09-18 19:08:37,"5501 N 76TH ST,MKE",4,TRBL W/SUBJ,Service in Progress,"5501 N 76TH ST,MILWAUKEE","{'lat': 43.117756, 'lng': -88.006533}",
1866,182611955-Service in Progress,182611955,2018-09-18 19:08:05,"749 W STATE ST,MKE",1,BATTERY,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1867,182612225-Service in Progress,182612225,2018-09-18 19:07:06,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
1868,182612222-Assignment Completed,182612222,2018-09-18 19:05:48,"2403 N 12TH ST,MKE",3,SPECIAL ASSIGN,Assignment Completed,"2403 N 12TH ST, MILWAUKEE, WI","{'lat': 43.062307, 'lng': -87.927082}",
1869,182612172-Advised,182612172,2018-09-18 19:00:02,"3111 W THURSTON AV,MKE",4,PARKING TROUBLE,Advised,"3111 W THURSTAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1870,182612205-Assignment Completed,182612205,2018-09-18 18:59:21,"6929 W SILVER SPRING DR,MKE",4,ASSIGNMENT,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1871,182611951-To be Filed,182611951,2018-09-18 18:18:56,"2829 S BURRELL ST,MKE",6,ENTRY,To be Filed,"2829 S BURRELL ST, MILWAUKEE, WI","{'lat': 42.993062, 'lng': -87.908439}",
1872,182612245-Unable to Locate Complainant,182612245,2018-09-18 19:14:49,"1728 S 23RD ST,MKE",2,SHOTSPOTTER,Unable to Locate Complainant,"1728 S 23RD ST, MILWAUKEE, WI","{'lat': 43.011829, 'lng': -87.941527}",
1873,182612246-Advised,182612246,2018-09-18 19:14:01,"N 60TH ST / W RUBY AV,MKE",7,TRAFFIC STOP,Advised,"N 60TH ST & W RUBY AV, MILWAUKEE, WI","{'lat': 43.099223, 'lng': -87.986736}",
1874,182611958-Service in Progress,182611958,2018-09-18 19:13:20,"5123 W VILLARD AV,MKE",7,THEFT FROM PERSN,Service in Progress,"5123 W VILLARD AV,MILWAUKEE","{'lat': 43.111677, 'lng': -87.97666}",
1875,182611873-Unable to Locate Complainant,182611873,2018-09-18 19:12:23,"5031 N HOPKINS ST,MKE",7,ENTRY,Unable to Locate Complainant,"5031 N HOPKINS ST, MILWAUKEE, WI","{'lat': 43.108955, 'lng': -87.96232}",
1876,182612036-Advised,182612036,2018-09-18 19:12:05,"W FOREST HOME AV / S 26TH ST,MKE",2,CHILD CUSTODY,Advised,"W FOREST HOME AVE & S 26TH ST, MILWAUKEE, WI","{'lat': 43.003143, 'lng': -87.946601}",
1877,182612173-Service in Progress,182612173,2018-09-18 19:11:44,"N 36TH ST / W GLENDALE AV,MKE",7,ACC PI,Service in Progress,"N 36TH ST & W GLENDALE AV, MILWAUKEE, WI","{'lat': 43.10076, 'lng': -87.958016}",
1878,182612162-Service in Progress,182612162,2018-09-18 19:11:08,"4169 N 71ST ST,MKE",7,ENTRY,Service in Progress,"4169 N 71ST ST, MILWAUKEE, WI","{'lat': 43.093326, 'lng': -88.000903}",
1879,182612059-Service in Progress,182612059,2018-09-18 19:10:33,"9702 W LISBON AV,MKE",7,ENTRY,Service in Progress,"9702 W LISBAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1880,182612227-Unable to Locate Complainant,182612227,2018-09-18 19:10:29,"N BUFFUM ST / E HADLEY ST,MKE",5,SUBJ WITH GUN,Unable to Locate Complainant,"N BUFFUM ST & E HADLEY ST, MILWAUKEE, WI","{'lat': 43.069334, 'lng': -87.906525}",
1881,182612247-Service in Progress,182612247,2018-09-18 19:18:52,"2847 N WEIL ST,MKE",5,CALL FOR POLICE,Service in Progress,"2847 N WEIL ST, MILWAUKEE, WI","{'lat': 43.07029, 'lng': -87.899404}",
1882,182612253-Assignment Completed,182612253,2018-09-18 19:18:21,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed,"11800 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.117763, 'lng': -88.059907}",
1883,182612250-Service in Progress,182612250,2018-09-18 19:17:45,"749 W STATE ST,MKE",1,REPORTS,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1884,182612238-Service in Progress,182612238,2018-09-18 19:17:26,"2900 S SHORE DR,MKE",6,MEET GOVT AGENCY,Service in Progress,"2900 S SHORE DR,MILWAUKEE","{'lat': 42.993802, 'lng': -87.881141}",
1885,182612157-Service in Progress,182612157,2018-09-18 19:15:37,"2727 W NORTH AV,MKE",3,FRAUD,Service in Progress,"2727 W NORTH AV, MILWAUKEE, WI","{'lat': 43.060066, 'lng': -87.948092}",
1886,182612248-Service in Progress,182612248,2018-09-18 19:15:36,"1555 S 3RD ST,MKE",2,FOLLOW UP,Service in Progress,"1555 S 3RD ST, MILWAUKEE, WI","{'lat': 43.014809, 'lng': -87.914316}",
1887,182612130-Service in Progress,182612130,2018-09-18 19:15:35,"3452 S 76TH ST,MKE",6,THEFT,Service in Progress,"3452 S 76TH ST, MILWAUKEE, WI","{'lat': 42.98155, 'lng': -88.007151}",
1888,182612170-Unable to Locate Complainant,182612170,2018-09-18 19:02:53,"1330 N 38TH ST,MKE",3,BATTERY,Unable to Locate Complainant,"1330 N 38TH ST, MILWAUKEE, WI","{'lat': 43.047767, 'lng': -87.960748}",
1889,182612259-Service in Progress,182612259,2018-09-18 19:23:02,"2454 N 15TH ST,MKE",3,ASSIGNMENT,Service in Progress,"2454 N 15TH ST, MILWAUKEE, WI","{'lat': 43.063357, 'lng': -87.930925}",
1890,182612258-Assignment Completed,182612258,2018-09-18 19:22:47,"2871 N 41ST ST,MKE",7,FOLLOW UP,Assignment Completed,"2871 N 41ST ST, MILWAUKEE, WI","{'lat': 43.071281, 'lng': -87.964731}",
1891,182611987-Service in Progress,182611987,2018-09-18 19:21:59,"4547 N 60TH ST,MKE",7,ASSIGNMENT,Service in Progress,"4547 N 60TH ST, MILWAUKEE, WI","{'lat': 43.100287, 'lng': -87.987049}",
1892,182612252-Service in Progress,182612252,2018-09-18 19:20:15,"3250 S 48TH ST,MKE",6,WELFARE CITIZEN,Service in Progress,"3250 S 48TH ST, MILWAUKEE, WI","{'lat': 42.985887, 'lng': -87.974013}",
1893,182612254-Service in Progress,182612254,2018-09-18 19:20:05,"2920 N 4TH ST,MKE",5,INVESTIGATION,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1894,182612207-Assignment Completed,182612207,2018-09-18 19:00:54,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
1895,182612269-Assignment Completed,182612269,2018-09-18 19:27:41,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1896,182612267-Assignment Completed,182612267,2018-09-18 19:26:54,"N 38TH ST / W BROWN ST,MKE",3,NON PURSUIT NO P,Assignment Completed,"N 38TH ST & W BROWN ST, MILWAUKEE, WI","{'lat': 43.056457, 'lng': -87.961158}",
1897,182612282-Service in Progress,182612282,2018-09-18 19:34:39,"S 35TH ST / W BURNHAM ST,MKE",2,SPECIAL ASSIGN,Service in Progress,"S 35TH ST & W BURNHAM ST, MILWAUKEE, WI","{'lat': 43.01028, 'lng': -87.957691}",
1898,182612280-Advised,182612280,2018-09-18 19:34:04,"4223 W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised,"4223 W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.089511, 'lng': -87.96597}",
1899,182612216-Service in Progress,182612216,2018-09-18 19:34:00,"10311 W VILLARD AV,MKE",4,ENTRY AUTOS,Service in Progress,"10311 W VILLARD AV, MILWAUKEE, WI","{'lat': 43.111102, 'lng': -88.042014}",
1900,182612277-Service in Progress,182612277,2018-09-18 19:33:32,"10167 W FOND DU LAC AV,MKE",4,FOLLOW UP,Service in Progress,"10167 W FOND DU LAC AV, MILWAUKEE, WI","{'lat': 43.13842, 'lng': -88.039347}",
1901,182612188-Service in Progress,182612188,2018-09-18 19:31:19,"1255 N 12TH ST,MKE",3,INJ PERSON/SICK,Service in Progress,"1255 N 12TH ST, MILWAUKEE, WI","{'lat': 43.04703, 'lng': -87.927452}",
1902,182612271-Service in Progress,182612271,2018-09-18 19:30:51,"3245 S 25TH ST,MKE",6,FOLLOW UP,Service in Progress,"3245 S 25TH ST, MILWAUKEE, WI","{'lat': 42.985586, 'lng': -87.946032}",
1903,182612270-Service in Progress,182612270,2018-09-18 19:30:09,"N 35TH ST / W FOND DU LAC AV,MKE",7,SHOTS FIRED,Service in Progress,"N 35TH ST & W FOND DU LAC AV, MILWAUKEE, WI","{'lat': 43.075208, 'lng': -87.957455}",
1904,182612265-To be Filed,182612265,2018-09-18 19:30:02,"S 10TH ST / W SCOTT ST,MKE",2,ACC PDO,To be Filed,"S 10TH ST & W SCOTT ST, MILWAUKEE, WI","{'lat': 43.019104, 'lng': -87.923942}",
1905,182611987-Unable to Locate Complainant,182611987,2018-09-18 19:21:59,"4547 N 60TH ST,MKE",7,ASSIGNMENT,Unable to Locate Complainant,"4547 N 60TH ST, MILWAUKEE, WI","{'lat': 43.100287, 'lng': -87.987049}",
1906,182612252-Open Investigation,182612252,2018-09-18 19:20:15,"3250 S 48TH ST,MKE",6,WELFARE CITIZEN,Open Investigation,"3250 S 48TH ST, MILWAUKEE, WI","{'lat': 42.985887, 'lng': -87.974013}",
1907,182612236-To be Filed,182612236,2018-09-18 19:09:57,"749 W STATE ST,MKE",1,REPORTS,To be Filed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1908,182612212-Advised,182612212,2018-09-18 19:08:37,"5501 N 76TH ST,MKE",4,TRBL W/SUBJ,Advised,"5501 N 76TH ST,MILWAUKEE","{'lat': 43.117756, 'lng': -88.006533}",
1909,182611945-No Prosecution,182611945,2018-09-18 18:51:05,"2961 N 77TH ST,MKE",7,ENTRY,No Prosecution,"2961 N 77TH ST, MILWAUKEE, WI","{'lat': 43.072964, 'lng': -88.008928}",
1910,182612080-Advised,182612080,2018-09-18 18:46:05,"S 30TH ST / W LINCOLN AV,MKE",2,PROPERTY PICKUP,Advised,"S 30TH ST & W LINCOLN AV, MILWAUKEE, WI","{'lat': 43.003118, 'lng': -87.951768}",
1911,182612296-Service in Progress,182612296,2018-09-18 19:39:51,"2903 W CLYBOURN ST,MKE",3,SUBJ STOP,Service in Progress,"2903 W CLYBOURN ST, MILWAUKEE, WI","{'lat': 43.035835, 'lng': -87.950652}",
1912,182612281-Unable to Locate Complainant,182612281,2018-09-18 19:39:31,"N 48TH ST / W CENTER ST,MKE",3,BATTERY,Unable to Locate Complainant,"N 48TH ST & W CENTER ST, MILWAUKEE, WI","{'lat': 43.067943, 'lng': -87.973711}",
1913,182612288-Advised,182612288,2018-09-18 19:37:21,48TH/SILVER SPRING,4,TRAFFIC STOP,Advised,"48TH&SILVER SPRING, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1914,182612285-Service in Progress,182612285,2018-09-18 19:35:49,"749 W STATE ST,MKE",1,RETURN STATION,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1915,182612091-Service in Progress,182612091,2018-09-18 19:35:19,"918 W PIERCE ST,MKE",2,WELFARE CITIZEN,Service in Progress,"918 W PIERCE ST, MILWAUKEE, WI","{'lat': 43.024509, 'lng': -87.923032}",
1916,182612123-Service in Progress,182612123,2018-09-18 19:35:15,"2934 W HAYES AV,MKE",2,ENTRY,Service in Progress,"2934 W HAYES AV, MILWAUKEE, WI","{'lat': 43.001532, 'lng': -87.951533}",
1917,182612277-Assignment Completed,182612277,2018-09-18 19:33:32,"10167 W FOND DU LAC AV,MKE",4,FOLLOW UP,Assignment Completed,"10167 W FOND DU LAC AV, MILWAUKEE, WI","{'lat': 43.13842, 'lng': -88.039347}",
1918,182612306-Assignment Completed,182612306,2018-09-18 19:43:41,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1919,182612292-Service in Progress,182612292,2018-09-18 19:41:57,"S 14TH ST / W HISTORIC MITCHELL ST,MKE",2,ACC PI,Service in Progress,"S 14TH ST & W HISTORIC MITCHELL ST, MILWAUKEE, WI","{'lat': 43.012299, 'lng': -87.929464}",
