,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
2086,182602655-Assignment Completed,182602655,2018-09-17 20:32:04,"3708 W NORTH AV,MKE",3,BUSINESS CHECK,Assignment Completed,"3708 W NORTH AV, MILWAUKEE, WI","{'lat': 43.06086, 'lng': -87.960149}",
2087,182602654-Service in Progress,182602654,2018-09-17 20:31:32,"2777 N 54TH ST,MKE",7,FOLLOW UP,Service in Progress,"2777 N 54TH ST, MILWAUKEE, WI","{'lat': 43.069667, 'lng': -87.981208}",
2088,182602591-Unable to Locate Complainant,182602591,2018-09-17 20:30:19,"2568 S WILLIAMS ST,MKE",6,TRBL W/SUBJ,Unable to Locate Complainant,"2568 S WILLIAMS ST, MILWAUKEE, WI","{'lat': 42.997824, 'lng': -87.898998}",
2089,182602633-Assignment Completed,182602633,2018-09-17 20:28:33,"1314 W NATIONAL AV,MKE",2,SUBJ WITH GUN,Assignment Completed,"1314 W NATIONAL AV, MILWAUKEE, WI","{'lat': 43.023572, 'lng': -87.928458}",
2090,182602590-Assignment Completed,182602590,2018-09-17 20:18:27,"6333 W LAKEFIELD DR,MKE",6,BATTERY DV,Assignment Completed,"6333 W LAKEFIELD DR, MILWAUKEE, WI","{'lat': 42.987395, 'lng': -87.991721}",
2091,182602528-Assignment Completed,182602528,2018-09-17 20:01:30,"2465 W VINE ST,MKE",3,SUSP PERS/AUTO,Assignment Completed,"2465 W VINE ST, MILWAUKEE, WI","{'lat': 43.054631, 'lng': -87.944372}",
2092,182602531-Assignment Completed,182602531,2018-09-17 19:57:47,"2333 N 49TH ST,MKE",3,CONVEY PROPERTY,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
2093,182602631-Service in Progress,182602631,2018-09-17 20:39:24,"1626 S 3RD ST,MKE",2,TRBL W/SUBJ-DV,Service in Progress,"1626 S 3RD ST, MILWAUKEE, WI","{'lat': 43.01361, 'lng': -87.913496}",
2094,182602673-Assignment Completed,182602673,2018-09-17 20:38:58,"2301 W AUER AV,MKE",5,PARK AND WALK,Assignment Completed,"2301 W AUER AV, MILWAUKEE, WI","{'lat': 43.076773, 'lng': -87.941456}",
2095,182602170-Unable to Locate Complainant,182602170,2018-09-17 20:38:36,"3361 N 4TH ST,MKE",5,VIOL REST ORDER,Unable to Locate Complainant,"3361 N 4TH ST, MILWAUKEE, WI","{'lat': 43.080164, 'lng': -87.91539}",
2096,182602670-Assignment Completed,182602670,2018-09-17 20:37:23,"9900 W GOOD HOPE RD,MKE",4,PATROL,Assignment Completed,"9900 W GOOD HOPE RD, MILWAUKEE, WI","{'lat': 43.149562, 'lng': -88.035876}",
2097,182602668-Service in Progress,182602668,2018-09-17 20:37:21,"N 80TH ST / W HAMPTON AV,MKE",7,SHOTS FIRED,Service in Progress,"N 80TH ST & W HAMPTAV, MILWAUKEE, WI","{'lat': 43.096156, 'lng': -88.012231}",
2098,182602669-Assignment Completed,182602669,2018-09-17 20:37:18,"901 N 27TH ST,MKE",3,FOLLOW UP,Assignment Completed,"901 N 27TH ST, MILWAUKEE, WI","{'lat': 43.041925, 'lng': -87.947986}",
2099,182602667-Service in Progress,182602667,2018-09-17 20:36:45,"1803 W NORTH AV,MKE",3,TRAFFIC STOP,Service in Progress,"1803 W NORTH AV, MILWAUKEE, WI","{'lat': 43.060196, 'lng': -87.935212}",
2100,182602659-Service in Progress,182602659,2018-09-17 20:35:12,"9200 W WISCONSIN AV,MKE",3,BATTERY,Service in Progress,"9200 W WISCONSIN AV,MILWAUKEE","{'lat': 43.038664, 'lng': -88.026389}",
2101,182602641-Unable to Locate Complainant,182602641,2018-09-17 20:33:37,"1116 N 13TH ST,MKE",3,CALL FOR POLICE,Unable to Locate Complainant,"1116 N 13TH ST,MILWAUKEE","{'lat': 43.04482, 'lng': -87.9282}",
2102,182602626-Assignment Completed,182602626,2018-09-17 20:23:05,"2920 N 4TH ST,MKE",5,POLICE ADMIN,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
2103,182602522-Advised,182602522,2018-09-17 20:44:31,"N 26TH ST / W WELLS ST,MKE",3,TRBL W/SUBJ,Advised,"N 26TH ST & W WELLS ST, MILWAUKEE, WI","{'lat': 43.040261, 'lng': -87.946293}",
2104,182602693-Service in Progress,182602693,2018-09-17 20:44:22,"2501 W KILBOURN AV,MKE",3,FIGHT,Service in Progress,"2501 W KILBOURN AV, MILWAUKEE, WI","{'lat': 43.041417, 'lng': -87.945244}",
2105,182602691-Service in Progress,182602691,2018-09-17 20:44:13,"1900 W CLYBOURN ST,MKE",3,TAVERN CHECK,Service in Progress,"1900 W CLYBOURN ST, MILWAUKEE, WI","{'lat': 43.036296, 'lng': -87.93695}",
2106,182602689-Assignment Completed,182602689,2018-09-17 20:44:05,"11800 W SILVER SPRING DR,MKE",4,CITIZEN CONTACT,Assignment Completed,"11800 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.117763, 'lng': -88.059907}",
2107,182602688-Assignment Completed,182602688,2018-09-17 20:43:32,"260 N 36TH ST,MKE",3,PATROL,Assignment Completed,"260 N 36TH ST, MILWAUKEE, WI","{'lat': 43.033309, 'lng': -87.958838}",
2108,182602686-Service in Progress,182602686,2018-09-17 20:43:29,"3901 N 60TH ST,MKE",7,WELFARE CITIZEN,Service in Progress,"3901 N 60TH ST, MILWAUKEE, WI","{'lat': 43.08826, 'lng': -87.987319}",
2109,182602352-Service in Progress,182602352,2018-09-17 20:42:50,"3268 N BARTLETT AV,MKE",1,PROPERTY DAMAGE,Service in Progress,"3268 N BARTLETT AV, MILWAUKEE, WI","{'lat': 43.07717, 'lng': -87.888585}",
2110,182602685-Service in Progress,182602685,2018-09-17 20:42:50,"7515 W GOOD HOPE RD,MKE",4,BUSINESS CHECK,Service in Progress,"7515 W GOOD HOPE RD, MILWAUKEE, WI","{'lat': 43.148168, 'lng': -88.004135}",
2111,182602682-Advised,182602682,2018-09-17 20:41:43,"N 40TH ST / W TOWNSEND ST,MKE",7,TRAFFIC STOP,Advised,"N 40TH ST & W TOWNSEND ST, MILWAUKEE, WI","{'lat': 43.08111, 'lng': -87.963172}",
2112,182602681-Advised,182602681,2018-09-17 20:41:38,"N 25TH ST / W KILBOURN AV,MKE",3,FIRE,Advised,"N 25TH ST & W KILBOURN AV, MILWAUKEE, WI","{'lat': 43.041627, 'lng': -87.944933}",
2113,182602677-City Citation(s) Issued,182602677,2018-09-17 20:40:10,"307 E LOCUST ST,MKE",5,TRAFFIC STOP,City Citation(s) Issued,"307 E LOCUST ST, MILWAUKEE, WI","{'lat': 43.070919, 'lng': -87.907691}",
2114,182602325-Service in Progress,182602325,2018-09-17 20:40:09,"2866 N 20TH ST,MKE",5,TRBL W/SUBJ,Service in Progress,"2866 N 20TH ST, MILWAUKEE, WI","{'lat': 43.071095, 'lng': -87.937164}",
2115,182602676-Service in Progress,182602676,2018-09-17 20:40:07,"N 92ND ST / W CHAMBERS ST,MKE",7,PARK AND WALK,Service in Progress,"N 92ND ST & W CHAMBERS ST, MILWAUKEE, WI","{'lat': 43.073225, 'lng': -88.027575}",
2116,182602631-Advised,182602631,2018-09-17 20:39:24,"1626 S 3RD ST,MKE",2,TRBL W/SUBJ-DV,Advised,"1626 S 3RD ST, MILWAUKEE, WI","{'lat': 43.01361, 'lng': -87.913496}",
2117,182602659-Assignment Completed,182602659,2018-09-17 20:35:12,"9200 W WISCONSIN AV,MKE",3,BATTERY,Assignment Completed,"9200 W WISCONSIN AV,MILWAUKEE","{'lat': 43.038664, 'lng': -88.026389}",
2118,182602590-Advised,182602590,2018-09-17 20:18:27,"6333 W LAKEFIELD DR,MKE",6,TRBL W/SUBJ,Advised,"6333 W LAKEFIELD DR, MILWAUKEE, WI","{'lat': 42.987395, 'lng': -87.991721}",
2119,182602480-Advised,182602480,2018-09-17 19:57:37,"137 W HADLEY ST,MKE",5,CALL FOR POLICE,Advised,"137 W HADLEY ST, MILWAUKEE, WI","{'lat': 43.069114, 'lng': -87.912147}",
2120,182602708-Assignment Completed,182602708,2018-09-17 20:49:15,"2478 N 38TH ST,MKE",3,BUSINESS CHECK,Assignment Completed,"2478 N 38TH ST, MILWAUKEE, WI","{'lat': 43.064117, 'lng': -87.960626}",
2121,182602706-Unable to Locate Complainant,182602706,2018-09-17 20:49:08,"4401 W CUSTER AV,MKE",4,SHOTSPOTTER,Unable to Locate Complainant,"4401 W CUSTER AV, MILWAUKEE, WI","{'lat': 43.115345, 'lng': -87.967789}",
2122,182602705-Service in Progress,182602705,2018-09-17 20:48:15,"N 40TH ST / W SILVER SPRING DR,MKE",4,SHOTS FIRED,Service in Progress,"N 40TH ST & W SILVER SPRING DR, MILWAUKEE, WI","{'lat': 43.119202, 'lng': -87.962305}",
2123,182602703-Open Investigation,182602703,2018-09-17 20:48:00,"3006 S 27TH ST,MKE",6,TRBL W/SUBJ,Open Investigation,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
2124,182602694-Advised,182602694,2018-09-17 20:47:11,"3738 N 27TH ST,MKE",5,THEFT,Advised,"3738 N 27TH ST, MILWAUKEE, WI","{'lat': 43.085618, 'lng': -87.946857}",
2125,182602652-Service in Progress,182602652,2018-09-17 20:45:46,"2377 S 19TH ST,MKE",2,VIOL REST ORDER,Service in Progress,"2377 S 19TH ST, MILWAUKEE, WI","{'lat': 43.001316, 'lng': -87.937362}",
2126,182602696-Assignment Completed,182602696,2018-09-17 20:45:45,"5403 W HAMPTON AV,MKE",7,BUSINESS CHECK,Assignment Completed,"5403 W HAMPTAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
2127,182602692-Service in Progress,182602692,2018-09-17 20:45:12,"509 W WISCONSIN AV,MKE",1,BATTERY,Service in Progress,"509 W WISCONSIN AV,MILWAUKEE","{'lat': 43.038101, 'lng': -87.918117}",
2128,182602435-Advised,182602435,2018-09-17 20:45:01,"2711 W LOCUST ST,MKE",5,TRBL W/SUBJ,Advised,"2711 W LOCUST ST, MILWAUKEE, WI","{'lat': 43.071436, 'lng': -87.947613}",
2129,182602676-Assignment Completed,182602676,2018-09-17 20:40:07,"N 92ND ST / W CHAMBERS ST,MKE",7,PARK AND WALK,Assignment Completed,"N 92ND ST & W CHAMBERS ST, MILWAUKEE, WI","{'lat': 43.073225, 'lng': -88.027575}",
2130,182602599-Assignment Completed,182602599,2018-09-17 20:13:37,"3000 W CANAL ST,MKE",3,POLICE ADMIN,Assignment Completed,"3000 W CANAL ST,MILWAUKEE","{'lat': 43.031311, 'lng': -87.951659}",
2131,182602575-Service in Progress,182602575,2018-09-17 20:54:36,"2451 N 51ST ST,MKE",3,TRBL W/SUBJ,Service in Progress,"2451 N 51ST ST, MILWAUKEE, WI","{'lat': 43.063487, 'lng': -87.977678}",
2132,182602345-Service in Progress,182602345,2018-09-17 20:54:35,"4057 N GREEN BAY AV,MKE",5,THEFT,Service in Progress,"4057 N GREEN BAY AV, MILWAUKEE, WI","{'lat': 43.090664, 'lng': -87.923983}",
2133,182602722-Service in Progress,182602722,2018-09-17 20:54:04,"1721 W CANAL ST,MKE",3,SPECIAL ASSIGN,Service in Progress,"1721 W CANAL ST,MILWAUKEE","{'lat': 43.030391, 'lng': -87.934735}",
2134,182602625-Unable to Locate Complainant,182602625,2018-09-17 20:53:31,"N 16TH ST / W CENTER ST,MKE",3,SUSP PERS/AUTO,Unable to Locate Complainant,"N 16TH ST & W CENTER ST, MILWAUKEE, WI","{'lat': 43.06774, 'lng': -87.933248}",
2135,182602376-Assignment Completed,182602376,2018-09-17 20:52:53,"1529 N 7TH ST,MKE",5,GAMBLING,Assignment Completed,"1529 N 7TH ST, MILWAUKEE, WI","{'lat': 43.050575, 'lng': -87.921401}",
2136,182602718-Advised,182602718,2018-09-17 20:52:51,"2355 N 35TH ST,MKE",3,SUBJ STOP,Advised,"2355 N 35TH ST,MILWAUKEE","{'lat': 43.061906, 'lng': -87.959136}",
2137,182602336-Advised,182602336,2018-09-17 20:51:46,"E LOCUST ST / N BREMEN ST,MKE",5,THEFT,Advised,"E LOCUST ST & N BREMEN ST, MILWAUKEE, WI","{'lat': 43.071107, 'lng': -87.900323}",
2138,182602700-Service in Progress,182602700,2018-09-17 20:50:50,"N 95TH ST / W BROWN DEER RD,MKE",4,TRBL W/SUBJ,Service in Progress,"N 95TH ST & W BROWN DEER RD, MILWAUKEE, WI","{'lat': 43.177561, 'lng': -88.028495}",
2139,182602714-City Citation(s) Issued,182602714,2018-09-17 20:50:28,"2289 N OAKLAND AV,MKE",1,TRAFFIC STOP,City Citation(s) Issued,"2289 N OAKLAND AV, MILWAUKEE, WI","{'lat': 43.060017, 'lng': -87.888236}",
2140,182602712-City Citation(s) Issued,182602712,2018-09-17 20:50:05,"5220 W LISBON AV,MKE",3,TRAFFIC STOP,City Citation(s) Issued,"5220 W LISBAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
2141,182602615-Patrol Request,182602615,2018-09-17 20:50:01,"4448 S 1ST ST,MKE",6,ADDL INFO,Patrol Request,"4448 S 1ST ST, MILWAUKEE, WI","{'lat': 42.963532, 'lng': -87.910675}",
2142,182602691-False Alarm,182602691,2018-09-17 20:44:13,"1900 W CLYBOURN ST,MKE",3,TAVERN CHECK,False Alarm,"1900 W CLYBOURN ST, MILWAUKEE, WI","{'lat': 43.036296, 'lng': -87.93695}",
2143,182602685-Assignment Completed,182602685,2018-09-17 20:42:50,"7515 W GOOD HOPE RD,MKE",4,BUSINESS CHECK,Assignment Completed,"7515 W GOOD HOPE RD, MILWAUKEE, WI","{'lat': 43.148168, 'lng': -88.004135}",
2144,182602565-To be Filed,182602565,2018-09-17 20:04:58,"1227 W OKLAHOMA AV,MKE",6,INJ PERSON/SICK,To be Filed,"1227 W OKLAHOMA AV, MILWAUKEE, WI","{'lat': 42.987909, 'lng': -87.92837}",
2145,182602409-Assignment Completed,182602409,2018-09-17 20:02:41,"820 S 21ST ST,MKE",2,PROPERTY PICKUP,Assignment Completed,"820 S 21ST ST, MILWAUKEE, WI","{'lat': 43.022088, 'lng': -87.938956}",
2146,182602553-To be Filed,182602553,2018-09-17 19:59:11,"N 5TH ST / W KEEFE AV,MKE",5,INVESTIGATION,To be Filed,"N 5TH ST & W KEEFE AV, MILWAUKEE, WI","{'lat': 43.082091, 'lng': -87.916145}",
2147,182602480-Assignment Completed,182602480,2018-09-17 19:57:37,"137 W HADLEY ST,MKE",5,CALL FOR POLICE,Assignment Completed,"137 W HADLEY ST, MILWAUKEE, WI","{'lat': 43.069114, 'lng': -87.912147}",
2148,182602740-Advised,182602740,2018-09-17 20:59:44,"818 W GREENFIELD AV,MKE",2,TRAFFIC STOP,Advised,"818 W GREENFIELD AV, MILWAUKEE, WI","{'lat': 43.01719, 'lng': -87.92129}",
2149,182602736-Service in Progress,182602736,2018-09-17 20:58:29,"N 28TH ST / W CONCORDIA AV,MKE",5,PATROL,Service in Progress,"N 28TH ST & W CONCORDIA AV, MILWAUKEE, WI","{'lat': 43.079155, 'lng': -87.948475}",
2150,182602729-Unable to Locate Complainant,182602729,2018-09-17 20:58:09,"N 20TH ST / W ATKINSON AV,MKE",5,SUSP PERS/AUTO,Unable to Locate Complainant,"N 20TH ST & W ATKINSAV, MILWAUKEE, WI","{'lat': 43.090337, 'lng': -87.937033}",
2151,182602733-Service in Progress,182602733,2018-09-17 20:57:49,"2301 S KINNICKINNIC AV,MKE",6,WELFARE CITIZEN,Service in Progress,"2301 S KINNICKINNIC AV, MILWAUKEE, WI","{'lat': 43.002369, 'lng': -87.904326}",
2152,182602478-Service in Progress,182602478,2018-09-17 20:57:09,"4750 N 30TH ST,MKE",5,PROPERTY DAMAGE,Service in Progress,"4750 N 30TH ST, MILWAUKEE, WI","{'lat': 43.103602, 'lng': -87.949899}",
2153,182602735-Advised,182602735,2018-09-17 20:57:05,"3400 W MEINECKE AV,MKE",3,SUBJ STOP,Advised,"3400 W MEINECKE AV, MILWAUKEE, WI","{'lat': 43.062299, 'lng': -87.956314}",
2154,182602731-Assignment Completed,182602731,2018-09-17 20:56:23,"3006 S 27TH ST,MKE",6,POLICE ADMIN,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
2155,182602584-Unable to Locate Complainant,182602584,2018-09-17 20:56:12,"N 27TH ST / W HADLEY ST,MKE",5,ACC PDO,Unable to Locate Complainant,"N 27TH ST & W HADLEY ST, MILWAUKEE, WI","{'lat': 43.069725, 'lng': -87.947364}",
2156,182602686-Advised,182602686,2018-09-17 20:43:29,"3901 N 60TH ST,MKE",7,WELFARE CITIZEN,Advised,"3901 N 60TH ST, MILWAUKEE, WI","{'lat': 43.08826, 'lng': -87.987319}",
2157,182602668-Unable to Locate Complainant,182602668,2018-09-17 20:37:21,"N 80TH ST / W HAMPTON AV,MKE",7,SHOTS FIRED,Unable to Locate Complainant,"N 80TH ST & W HAMPTAV, MILWAUKEE, WI","{'lat': 43.096156, 'lng': -88.012231}",
2158,182602753-Service in Progress,182602753,2018-09-17 21:04:05,"3626 W FOND DU LAC AV,MKE",7,ASSIGNMENT,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
2159,182602739-Unable to Locate Complainant,182602739,2018-09-17 21:03:45,"S 19TH ST / W WASHINGTON ST,MKE",2,SHOTS FIRED,Unable to Locate Complainant,"S 19TH ST & W WASHINGTST, MILWAUKEE, WI","{'lat': 43.020165, 'lng': -87.936811}",
2160,182602750-Assignment Completed,182602750,2018-09-17 21:03:19,"2672 N 35TH ST,MKE",3,BUSINESS CHECK,Assignment Completed,"2672 N 35TH ST, MILWAUKEE, WI","{'lat': 43.067642, 'lng': -87.95698}",
2161,182602749-Advised,182602749,2018-09-17 21:03:14,"N SHERMAN BL / W CENTER ST,MKE",3,TRAFFIC STOP,Advised,"N SHERMAN BL & W CENTER ST, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
2162,182602734-Service in Progress,182602734,2018-09-17 21:02:39,"8858 W FAIRMOUNT AV,MKE",7,DRUG DEALING,Service in Progress,"8858 W FAIRMOUNT AV, MILWAUKEE, WI","{'lat': 43.109139, 'lng': -88.024293}",
2163,182602674-Advised,182602674,2018-09-17 21:02:30,"2424 W KILBOURN AV,MKE",3,TRBL W/SUBJ,Advised,"2424 W KILBOURN AV, MILWAUKEE, WI","{'lat': 43.041934, 'lng': -87.94357}",
2164,182602723-Advised,182602723,2018-09-17 21:01:58,"2729 N 36TH ST,MKE",7,THEFT,Advised,"2729 N 36TH ST, MILWAUKEE, WI","{'lat': 43.068586, 'lng': -87.958854}",
2165,182602743-Service in Progress,182602743,2018-09-17 21:01:44,5009 W HAMPTON AV,7,BUSINESS CHECK,Service in Progress,"5009 W HAMPTAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
2166,182602656-Unable to Locate Complainant,182602656,2018-09-17 21:01:21,"1436 W ARTHUR AV,MKE",2,TRBL W/SUBJ,Unable to Locate Complainant,"1436 W ARTHUR AV, MILWAUKEE, WI","{'lat': 42.999473, 'lng': -87.930968}",
2167,182602692-Assignment Completed,182602692,2018-09-17 20:45:12,"509 W WISCONSIN AV,MKE",1,BATTERY,Assignment Completed,"509 W WISCONSIN AV,MILWAUKEE","{'lat': 43.038101, 'lng': -87.918117}",
2168,182602653-Advised/Referral,182602653,2018-09-17 20:32:36,"4407 W FIEBRANTZ AV,MKE",7,SUBJ WITH GUN,Advised/Referral,"4407 W FIEBRANTZ AV, MILWAUKEE, WI","{'lat': 43.091469, 'lng': -87.968873}",
2169,182602573-Open Investigation,182602573,2018-09-17 20:08:12,"2555 N 19TH ST,MKE",3,SHOTSPOTTER,Open Investigation,"2555 N 19TH ST, MILWAUKEE, WI","{'lat': 43.06537, 'lng': -87.936552}",
2170,182602767-Advised,182602767,2018-09-17 21:09:48,"1420 N WATER ST,MKE",1,TRAFFIC STOP,Advised,"1420 N WATER ST, MILWAUKEE, WI","{'lat': 43.048115, 'lng': -87.910366}",
2171,182602765-Advised,182602765,2018-09-17 21:09:26,"5421 W CENTER ST,MKE",3,TRAFFIC STOP,Advised,"5421 W CENTER ST, MILWAUKEE, WI","{'lat': 43.067844, 'lng': -87.981227}",
2172,182602763-Service in Progress,182602763,2018-09-17 21:09:16,"749 W STATE ST,MKE",1,POLICE ADMIN,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
2173,182602761-Assignment Completed,182602761,2018-09-17 21:09:00,"700-BLK S WATER ST,MKE",2,PARK AND WALK,Assignment Completed,"700- S WATER ST, MILWAUKEE, WI","{'lat': 43.024213, 'lng': -87.905448}",
2174,182602758-Advised,182602758,2018-09-17 21:07:48,"3974 N 27TH ST,MKE",5,TRAFFIC STOP,Advised,"3974 N 27TH ST, MILWAUKEE, WI","{'lat': 43.08907, 'lng': -87.946669}",
2175,182602756-Advised,182602756,2018-09-17 21:06:28,"2400 W CENTER ST,MKE",5,TRAFFIC STOP,Advised,"2400 W CENTER ST, MILWAUKEE, WI","{'lat': 43.067703, 'lng': -87.942456}",
2176,182602738-Service in Progress,182602738,2018-09-17 21:06:26,"5434 N 75TH ST,MKE",4,INJ PERSON/SICK,Service in Progress,"5434 N 75TH ST, MILWAUKEE, WI","{'lat': 43.116111, 'lng': -88.00427}",
2177,182602741-Advised,182602741,2018-09-17 21:05:55,"1121 S 23RD ST,MKE",2,INJ PERSON/SICK,Advised,"1121 S 23RD ST, MILWAUKEE, WI","{'lat': 43.019531, 'lng': -87.942549}",
2178,182602567-Unable to Locate Complainant,182602567,2018-09-17 21:05:35,"2320 W CLARKE ST,MKE",3,TRBL W/SUBJ,Unable to Locate Complainant,"2320 W CLARKE ST, MILWAUKEE, WI","{'lat': 43.066259, 'lng': -87.941897}",
2179,182602720-Service in Progress,182602720,2018-09-17 21:05:27,"6932 N 37TH ST,MKE",4,WELFARE CITIZEN,Service in Progress,"6932 N 37TH ST, MILWAUKEE, WI","{'lat': 43.141988, 'lng': -87.957767}",
2180,182602733-Advised,182602733,2018-09-17 20:57:49,"2301 S KINNICKINNIC AV,MKE",6,WELFARE CITIZEN,Advised,"2301 S KINNICKINNIC AV, MILWAUKEE, WI","{'lat': 43.002369, 'lng': -87.904326}",
2181,182602325-Advised,182602325,2018-09-17 20:40:09,"2866 N 20TH ST,MKE",5,TRBL W/SUBJ,Advised,"2866 N 20TH ST, MILWAUKEE, WI","{'lat': 43.071095, 'lng': -87.937164}",
2182,182602620-Assignment Completed,182602620,2018-09-17 20:22:04,"2920 N 4TH ST,MKE",5,POLICE ADMIN,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
2183,182602467-Service in Progress,182602467,2018-09-17 21:14:57,"407 W GARFIELD AV,MKE",5,FAMILY TROUBLE,Service in Progress,"407 W GARFIELD AV, MILWAUKEE, WI","{'lat': 43.058854, 'lng': -87.915895}",
2184,182602785-Service in Progress,182602785,2018-09-17 21:14:53,"2920 N 4TH ST,MKE",5,RETURN STATION,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
2185,182602779-Advised,182602779,2018-09-17 21:14:47,"4411 W CUSTER AV,MKE",4,WELFARE CITIZEN,Advised,"4411 W CUSTER AV, MILWAUKEE, WI","{'lat': 43.115346, 'lng': -87.968034}",
2186,182602781-Assignment Completed,182602781,2018-09-17 21:13:57,"369 E OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed,"369 E OKLAHOMA AV,MILWAUKEE","{'lat': 42.987947, 'lng': -87.904792}",
2187,182602768-Service in Progress,182602768,2018-09-17 21:13:50,"245 W LINCOLN AV,MKE",2,MED RUN,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
2188,182602721-Service in Progress,182602721,2018-09-17 21:13:28,"5255 N 37TH ST,MKE",4,TRBL W/SUBJ,Service in Progress,"5255 N 37TH ST, MILWAUKEE, WI","{'lat': 43.11316, 'lng': -87.959102}",
2189,182602773-Advised,182602773,2018-09-17 21:11:55,"N 32ND ST / W HADLEY ST,MKE",7,SUBJ STOP,Advised,"N 32ND ST & W HADLEY ST, MILWAUKEE, WI","{'lat': 43.069725, 'lng': -87.953974}",
2190,182602772-Advised,182602772,2018-09-17 21:11:28,"3287 N 27TH ST,MKE",5,TRAFFIC STOP,Advised,"3287 N 27TH ST, MILWAUKEE, WI","{'lat': 43.078861, 'lng': -87.947427}",
2191,182602769-Service in Progress,182602769,2018-09-17 21:10:59,"7924 W APPLETON AV,MKE",7,IND EXPOSURE,Service in Progress,"7924 W APPLETAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
2192,182602754-Service in Progress,182602754,2018-09-17 21:10:56,"1629 S 15TH PL,MKE",2,INJ PERSON/SICK,Service in Progress,"1629 S 15TH PL, MILWAUKEE, WI","{'lat': 43.013512, 'lng': -87.932075}",
2193,182602771-Advised,182602771,2018-09-17 21:10:43,"2600 N 19TH ST,MKE",3,PATROL,Advised,"2600 N 19TH ST, MILWAUKEE, WI","{'lat': 43.065795, 'lng': -87.936272}",
2194,182602743-Assignment Completed,182602743,2018-09-17 21:01:44,"5009 W HAMPTON AV,MKE",7,BUSINESS CHECK,Assignment Completed,"5009 W HAMPTAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
2195,182602575-Unable to Locate Complainant,182602575,2018-09-17 20:54:36,"2451 N 51ST ST,MKE",3,TRBL W/SUBJ,Unable to Locate Complainant,"2451 N 51ST ST, MILWAUKEE, WI","{'lat': 43.063487, 'lng': -87.977678}",
2196,182602646-Assignment Completed,182602646,2018-09-17 20:29:44,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
2197,182602797-Service in Progress,182602797,2018-09-17 21:19:03,"6020 N 35TH ST,MKE",4,FOLLOW UP,Service in Progress,"6020 N 35TH ST, MILWAUKEE, WI","{'lat': 43.127108, 'lng': -87.955082}",
2198,182602744-Assignment Completed,182602744,2018-09-17 21:18:51,"E OKLAHOMA AV / S CLEMENT AV,MKE",6,WELFARE CITIZEN,Assignment Completed,"E OKLAHOMA AVE & S CLEMENT AV, MILWAUKEE, WI","{'lat': 42.988269, 'lng': -87.894371}",
2199,182602795-Advised,182602795,2018-09-17 21:18:22,"1700 W CLARKE ST,MKE",3,SUBJ STOP,Advised,"1700 W CLARKE ST, MILWAUKEE, WI","{'lat': 43.066154, 'lng': -87.933888}",
2200,182602524-Service in Progress,182602524,2018-09-17 21:17:46,"2807 N 11TH LA,MKE",5,TRBL W/SUBJ,Service in Progress,"2807 N 11TH LA, MILWAUKEE, WI","{'lat': 43.069646, 'lng': -87.926071}",
2201,182602792-Assignment Completed,182602792,2018-09-17 21:17:23,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
2202,182602790-City Citation(s) Issued,182602790,2018-09-17 21:17:04,"5718 W CENTER ST,MKE",7,TRAFFIC STOP,City Citation(s) Issued,"5718 W CENTER ST, MILWAUKEE, WI","{'lat': 43.068166, 'lng': -87.984579}",
2203,182602698-Unable to Locate Complainant,182602698,2018-09-17 21:17:03,"4100-BLK N 21ST ST,MKE",5,ACC PDO,Unable to Locate Complainant,"4100- N 21ST ST, MILWAUKEE, WI","{'lat': 43.091032, 'lng': -87.93825}",
